,image,pred,lon,lat
707,Binh Chieu Ward-207.jpeg,0.0059902631328441,106.73042560799664E,10.882431903908552N
715,Hiep Binh Phuoc Ward-47.jpeg,0.0059420175966806,106.69920670927529E,10.839437070083784N
722,Binh Chieu Ward-181.jpeg,0.0058709405129775,106.7263091676897E,10.881084437145677N
723,Hiep Binh Phuoc Ward-337.jpeg,0.0058563500642776,106.73076292260718E,10.860996538289765N
736,Binh Chieu Ward-139.jpeg,0.0057741237687878,106.7414027821484E,10.878389503619928N
738,Hiep Binh Phuoc Ward-12.jpeg,0.0057684978237375,106.72253086695538E,10.835394669795166N
741,Binh Chieu Ward-34.jpeg,0.0057512203929945,106.74551922245533E,10.872999636568434N
753,Binh Chieu Ward-349.jpeg,0.0056245232699438,106.7180762870759E,10.897254038300163N
759,Binh Chieu Ward-296.jpeg,0.0055677446071058,106.73042560799664E,10.889169237722918N
766,Linh Xuan Ward-38.jpeg,0.0055106455693021,106.76596384634573E,10.873656370093599N
769,Hiep Binh Phuoc Ward-352.jpeg,0.0054804176324978,106.71841483912952E,10.863691471815514N
773,Hiep Binh Phuoc Ward-402.jpeg,0.0054100654670037,106.71567082057891E,10.869081338867007N
774,Linh Xuan Ward-202.jpeg,0.0054009092855267,106.77008025610506E,10.888478504485208N
776,Binh Chieu Ward-335.jpeg,0.0053940651123411,106.7235648741518E,10.893211638011541N
782,Binh Chieu Ward-187.jpeg,0.0053386307554319,106.73454204830357E,10.881084437145677N
783,Tam Binh Ward-129.jpeg,0.0053339474834501,106.74221820989712E,10.871792970667988N
808,Hiep Binh Phuoc Ward-83.jpeg,0.005121718684677,106.72253086695538E,10.840784536846662N
810,Binh Chieu Ward-10.jpeg,0.0051123843004461,106.73728634184151E,10.87165216980556N
812,Hiep Binh Phuoc Ward-131.jpeg,0.0050987896975129,106.70469474637649E,10.844826937135283N
815,Tam Binh Ward-51.jpeg,0.00505672590225,106.72986957996837E,10.866403103616495N
818,Tam Binh Ward-121.jpeg,0.0050511381123214,106.73124164996044E,10.871792970667988N
819,Binh Chieu Ward-12.jpeg,0.005042185250204,106.74003063537943E,10.87165216980556N
820,Hiep Binh Phuoc Ward-317.jpeg,0.0050322812166996,106.71978684840481E,10.859649071526892N
836,Hiep Binh Phuoc Ward-332.jpeg,0.0049072475230786,106.72390287623071E,10.860996538289765N
844,Binh Chieu Ward-6.jpeg,0.0048117107944563,106.73179775476564E,10.87165216980556N
850,Tam Binh Ward-159.jpeg,0.0047606216394342,106.73261371995252E,10.87583537095661N
852,Tam Binh Ward-58.jpeg,0.0047401483170688,106.73947406991294E,10.866403103616495N
853,Hiep Binh Phuoc Ward-4.jpeg,0.0047315667034126,106.711554792753E,10.835394669795166N
856,Hiep Binh Phuoc Ward-386.jpeg,0.004721846722532,106.72801890405661E,10.86638640534126N
864,Tam Binh Ward-88.jpeg,0.0046866624325048,106.73535785993668E,10.86909803714224N
868,Hiep Binh Phuoc Ward-388.jpeg,0.0046585001982748,106.73076292260718E,10.86638640534126N
869,Tam Binh Ward-125.jpeg,0.0046550479601137,106.73672992992879E,10.871792970667988N
870,Binh Chieu Ward-154.jpeg,0.004652488278225,106.7235648741518E,10.879736970382805N
871,Hiep Binh Phuoc Ward-432.jpeg,0.0046483308542519,106.72664689478133E,10.871776272392758N
888,Binh Chieu Ward-3.jpeg,0.0045094363740645,106.7263091676897E,10.87165216980556N
890,Binh Chieu Ward-308.jpeg,0.0044675194658339,106.7263091676897E,10.890516704485794N
911,Hiep Binh Phuoc Ward-224.jpeg,0.0043192233133595,106.7170428298542E,10.850216804186774N
921,Hiep Binh Phuoc Ward-122.jpeg,0.0042433078051544,106.72115885768011E,10.843479470372408N
925,Tam Binh Ward-60.jpeg,0.0042341880616731,106.74221820989712E,10.866403103616495N
929,Tam Binh Ward-99.jpeg,0.004217954003252,106.72575336999209E,10.870445503905115N
930,Binh Chieu Ward-175.jpeg,0.0042155160044785,106.7180762870759E,10.881084437145677N
935,Hiep Binh Phuoc Ward-360.jpeg,0.0041576300282031,106.72939091333191E,10.863691471815514N
938,Hiep Binh Phuoc Ward-2.jpeg,0.0041449296404607,106.70881077420239E,10.835394669795166N
940,Hiep Binh Phuoc Ward-369.jpeg,0.0041343430639244,106.72390287623071E,10.865038938578387N
948,Tam Binh Ward-83.jpeg,0.0040585353272035,106.72849750997626E,10.86909803714224N
957,Hiep Binh Phuoc Ward-411.jpeg,0.0039400784007739,106.72801890405661E,10.869081338867007N
960,Hiep Binh Phuoc Ward-396.jpeg,0.0039185720379464,106.72253086695538E,10.867733872104134N
981,Hiep Binh Phuoc Ward-189.jpeg,0.003818286670139,106.72664689478133E,10.847521870661028N
987,Binh Chieu Ward-158.jpeg,0.0037602605298161,106.72905346122765E,10.879736970382805N
998,Binh Chieu Ward-160.jpeg,0.003661724855192,106.73179775476564E,10.879736970382805N
1000,Hiep Binh Phuoc Ward-14.jpeg,0.0036448792379815,106.7033227371012E,10.83674213655804N
1012,Hiep Binh Phuoc Ward-60.jpeg,0.0035089014854747,106.7170428298542E,10.839437070083784N
1015,Hiep Binh Phuoc Ward-440.jpeg,0.0034894009877461,106.72390287623071E,10.873123739155629N
1020,Hiep Binh Phuoc Ward-201.jpeg,0.0034614301403053,106.71429881130359E,10.848869337423903N
1021,Hiep Binh Phuoc Ward-112.jpeg,0.0034572817385196,106.7074387649271E,10.843479470372408N
1023,Tam Binh Ward-41.jpeg,0.0034323270665481,106.73261371995252E,10.865055636853619N
1024,Hiep Binh Phuoc Ward-206.jpeg,0.0034169702557846,106.72115885768011E,10.848869337423903N
1032,Hiep Binh Phuoc Ward-124.jpeg,0.0033491530630271,106.72390287623071E,10.843479470372408N
1033,Hiep Binh Phuoc Ward-278.jpeg,0.003328664752189,106.72390287623071E,10.854259204475397N
1038,Hiep Binh Phuoc Ward-24.jpeg,0.0032618858676869,106.7170428298542E,10.83674213655804N
1041,Hiep Binh Phuoc Ward-156.jpeg,0.0032349443063139,106.7101827834777E,10.846174403898155N
1046,Hiep Binh Phuoc Ward-286.jpeg,0.0031904217321425,106.72115885768011E,10.855606671238268N
1048,Hiep Binh Phuoc Ward-43.jpeg,0.0031572423176839,106.71978684840481E,10.838089603320915N
1051,Binh Chieu Ward-325.jpeg,0.0031457687728106,106.72905346122765E,10.891864171248669N
1053,Binh Chieu Ward-45.jpeg,0.0031220880628097,106.73179775476564E,10.87434710333131N
1059,Binh Chieu Ward-5.jpeg,0.0030803117260802,106.72905346122765E,10.87165216980556N
1060,Hiep Binh Phuoc Ward-45.jpeg,0.0030765515984967,106.72253086695538E,10.838089603320915N
1078,Hiep Binh Phuoc Ward-183.jpeg,0.002915817167377,106.71841483912952E,10.847521870661028N
1080,Tam Binh Ward-33.jpeg,0.0028657494112849,106.73810199992089E,10.86370817009075N
1088,Hiep Binh Phuoc Ward-74.jpeg,0.0027363045664969,106.7101827834777E,10.840784536846662N
1090,Hiep Binh Phuoc Ward-126.jpeg,0.0027211616979911,106.72664689478133E,10.843479470372408N
1092,Hiep Binh Phuoc Ward-308.jpeg,0.0027126898057758,106.72253086695538E,10.858301604764018N
1096,Hiep Binh Phuoc Ward-120.jpeg,0.0026917629875242,106.71841483912952E,10.843479470372408N
1097,Hiep Binh Phuoc Ward-158.jpeg,0.002683202503249,106.71292680202829E,10.846174403898155N
1098,Hiep Binh Phuoc Ward-249.jpeg,0.0026823107909876,106.72115885768011E,10.85156427094965N
1107,Hiep Binh Phuoc Ward-57.jpeg,0.0025978779303841,106.71292680202829E,10.839437070083784N
1110,Tam Binh Ward-35.jpeg,0.0025596803752705,106.74084613990506E,10.86370817009075N
1117,Hiep Binh Phuoc Ward-160.jpeg,0.0024770552408881,106.71567082057891E,10.846174403898155N
1120,Hiep Binh Phuoc Ward-187.jpeg,0.0024606438819319,106.72390287623071E,10.847521870661028N
1123,Hiep Binh Phuoc Ward-114.jpeg,0.0024258508638013,106.7101827834777E,10.843479470372408N
1128,Hiep Binh Phuoc Ward-6.jpeg,0.0023867647687438,106.71429881130359E,10.835394669795166N
1129,Hiep Binh Phuoc Ward-230.jpeg,0.0023781597847118,106.72527488550601E,10.850216804186774N
1146,Hiep Binh Phuoc Ward-117.jpeg,0.0021165754296816,106.71429881130359E,10.843479470372408N
1158,Hiep Binh Phuoc Ward-85.jpeg,0.0019439016032265,106.72527488550601E,10.840784536846662N
