,image,pred,lon,lat
1996,Cai Lậy Town-4720.jpeg,0.9450562447309494,106.1827143287015E,10.449096976583652N
1997,Cao Lanh City-3102.jpeg,0.9450309202075003,105.65094277496904E,10.46348580695066N
2000,Ninh Bình-729.jpeg,0.9449582695961,105.94429290433473E,20.234790141665254N
2001,Cai Lậy Town-6622.jpeg,0.9449455589056016,106.09502888096684E,10.492215912995576N
2002,Tây Ninh City-4614.jpeg,0.9449184909462928,106.11550692071616E,11.390593976853712N
2006,Chau Doc City-2129.jpeg,0.9448217079043388,105.10287914984868E,10.668835673771909N
2007,Thanh Liêm District-6709.jpeg,0.9447355568408966,105.89018813558863E,20.496259215408976N
2009,Tam Điệp-3390.jpeg,0.944695234298706,105.93545322864026E,20.16820427718152N
2010,Tây Ninh City-2549.jpeg,0.9446919336915016,106.1251278564978E,11.356907307781837N
2011,Tây Ninh City-1729.jpeg,0.94468355178833,106.14299530866373E,11.340737706627339N
2017,Trà Vinh City-1015.jpeg,0.9446010664105416,106.32082124835837E,9.92840437241054N
2019,Châu Thành District-4801.jpeg,0.9445194453001022,106.18275549681123E,10.286651139562707N
2020,Thái Bình-161.jpeg,0.9444708600640296,106.33494997509344E,20.413645973521735N
2021,Cai Lậy Town-4327.jpeg,0.9444690644741058,106.17723398821808E,10.442359642769288N
2023,Thanh Liêm District-3613.jpeg,0.944435015320778,105.954900694903E,20.450445345470033N
2024,Yên Mỹ District-1357.jpeg,0.9443973898887634,105.9729142495985E,20.877444475680402N
2026,Sa Đéc City-1641.jpeg,0.9443906918168068,105.72579643668855E,10.320617340434799N
2027,Châu Thành District-1665.jpeg,0.9443904235959052,106.32244378214718E,10.265091671356753N
2028,Hung Yen City-1560.jpeg,0.9443575143814088,106.08784484851255E,20.646214542369755N
2030,Hiệp Hòa District-5332.jpeg,0.9443215876817704,105.89504074533245E,21.332206413949176N
2031,Phu Ly City-1584.jpeg,0.944264605641365,105.98907790188295E,20.53432987614687N
2032,Duy Tiên District-5624.jpeg,0.944210670888424,106.01376510818362E,20.68068218136729N
2034,Hoa Lư District-4292.jpeg,0.94409891217947,105.95645267629762E,20.297704314771565N
2035,Hoa Lư District-4822.jpeg,0.9440686702728271,105.93060039678204E,20.311178982400655N
2036,Long Xuyen City-3259.jpeg,0.9440396800637244,105.38516326391577E,10.381220675126938N
2039,Trà Vinh City-3223.jpeg,0.9439636021852492,106.31671709868672E,10.002515044368469N
2040,Thái Bình-1947.jpeg,0.9439441040158272,106.32632120285044E,20.45945984346067N
2041,Duy Tiên District-3370.jpeg,0.9439308047294616,105.98784862174475E,20.644300578768686N
2043,Cao Lanh City-2529.jpeg,0.943870574235916,105.64135110989872E,10.45135860608481N
2046,Hiệp Hòa District-5480.jpeg,0.9438080042600632,105.95868914479524E,21.333553880712092N
2049,Hiệp Hòa District-1157.jpeg,0.9437735676765442,105.9283114995971E,21.26618054256636N
2050,Bến Tre City-3030.jpeg,0.9437515661120416,106.38307811801135E,10.262364541280542N
2053,Tam Điệp-752.jpeg,0.9437147080898284,105.94406570916391E,20.12643280753136N
2055,Yên Mỹ District-4403.jpeg,0.9437050074338912,106.02916478307586E,20.938080480011465N
2056,Châu Thành District-5053.jpeg,0.9437025412917136,106.23068775158336E,10.28799860632558N
2059,Hiệp Hòa District-7961.jpeg,0.9436351731419564,105.99919267172614E,21.368588016547882N
2061,Tam Điệp-593.jpeg,0.943593055009842,105.9239699212754E,20.123737874005545N
2064,Hiệp Hòa District-2425.jpeg,0.943532183766365,105.93843738132982E,21.28774001077299N
2065,Thanh Liêm District-4180.jpeg,0.9435171112418176,105.93764401241917E,20.458530146047487N
2069,Tam Điệp-1113.jpeg,0.9434221610426904,105.94119488232266E,20.133170141345904N
2072,Cai Lậy Town-912.jpeg,0.9433603063225746,106.12791092386735E,10.380376171677153N
2074,Cai Lậy Town-2934.jpeg,0.943293422460556,106.12654083874648E,10.416757774274714N
2076,Hiệp Hòa District-7556.jpeg,0.9431391134858133,105.97315469012771E,21.361850682733312N
2077,Hung Yen City-2199.jpeg,0.9431104436516762,106.05040289917935E,20.66777401057633N
2079,Hoa Lư District-1260.jpeg,0.943058505654335,105.94927148754331E,20.215508842234115N
2082,Hiệp Hòa District-6691.jpeg,0.9430184215307236,105.93554427226331E,21.349723481867073N
2084,Mỹ Tho-2828.jpeg,0.9429674819111824,106.38754104818243E,10.378566740451355N
2085,Cai Lậy Town-6724.jpeg,0.9429516643285752,106.09365879584597E,10.497605780047069N
2086,Bến Tre City-354.jpeg,0.9429423734545708,106.37349326330134E,10.207118404002786N
2087,Mỹ Hào District-1971.jpeg,0.9429330229759216,106.12094005026037E,20.93388601037309N
2090,Thanh Liêm District-4187.jpeg,0.9428532794117928,105.94771041053473E,20.458530146047487N
2091,Phu Ly City-2570.jpeg,0.94284850358963,105.9142509672943E,20.55184694406471N
2093,Cao Lanh City-654.jpeg,0.9428196549415588,105.63861063416432E,10.420366870538738N
2094,Châu Thành District-9387.jpeg,0.9428110495209694,106.32244378214718E,10.31764287510877N
2099,Bến Tre City-1887.jpeg,0.9427374079823494,106.34200016925425E,10.242152539837459N
2101,Phu Ly City-4056.jpeg,0.9427261427044868,105.93151872143017E,20.58418614637456N
2102,Tây Ninh City-6082.jpeg,0.9426520839333534,106.15399066384279E,11.417543312111215N
2104,Hung Yen City-811.jpeg,0.9425657466053964,106.09216507343562E,20.628697474451904N
2106,Cao Lanh City-3866.jpeg,0.9425264894962312,105.61257611468767E,10.481002874868004N
2107,Tam Điệp-2619.jpeg,0.942497394979,105.91248661391052E,20.158772009841154N
2108,Bến Tre City-1777.jpeg,0.9424816071987152,106.40909415222414E,10.239457606311715N
2110,Châu Thành District-2712.jpeg,0.9424275755882264,106.26766406240756E,10.273176471933986N
2113,Yên Mỹ District-2420.jpeg,0.942253515124321,106.04935728227288E,20.893614076835348N
2114,Trà Vinh City-798.jpeg,0.9421882852911948,106.35365444573176E,9.918972105070441N
2115,Hiệp Hòa District-484.jpeg,0.9421378895640372,105.94856326306252E,21.24596854112263N
2117,Yên Mỹ District-952.jpeg,0.9421266466379166,106.03637638993193E,20.869359675102928N
2118,Ninh Bình-1143.jpeg,0.9421264082193376,105.97445293692057E,20.244222409005623N
2120,Long Xuyen City-2254.jpeg,0.9420577734708786,105.37968387193449E,10.361008673683854N
2121,Ninh Bình-1545.jpeg,0.9420381262898444,105.98307008908792E,20.253654676345977N
2123,Châu Thành District-3298.jpeg,0.941951371729374,106.22931825858986E,10.277218872222601N
2124,Hoa Lư District-3483.jpeg,0.9419494196772576,105.97368752930801E,20.281534713616654N
2126,Vĩnh Long-2156.jpeg,0.9419272169470788,105.89529331299809E,10.269209406320215N
2127,Thanh Liêm District-7118.jpeg,0.941918320953846,105.8945023062096E,20.50299654922353N
2128,Hiệp Hòa District-5842.jpeg,0.941867172718048,106.02378409879131E,21.337596281000838N
2129,Tây Ninh City-3565.jpeg,0.9418618157505988,106.07839759698689E,11.374424375699213N
2130,Long Hồ District-1679.jpeg,0.9418598115444184,105.90988641308587E,10.16611750514093N
2133,Long Xuyen City-114.jpeg,0.941698618233204,105.43584763974262E,10.3098049366947N
2136,Trà Vinh City-643.jpeg,0.9416110590100288,106.30166854989055E,9.914929704781827N
2137,Hung Yen City-1567.jpeg,0.9416033253073692,106.09792537333303E,20.646214542369755N
2138,Long Hồ District-6034.jpeg,0.9416029527783394,105.93316358282588E,10.236185776810276N
2139,Thanh Liêm District-5103.jpeg,0.9415899217128754,105.91751121618802E,20.47200481367659N
2141,Bến Tre City-516.jpeg,0.9415230676531792,106.40772488726557E,10.211160804291403N
2142,Bến Tre City-532.jpeg,0.9414840936660768,106.36664693850851E,10.212508271054272N
2143,Hoa Lư District-4083.jpeg,0.9413778856396676,105.93347287228377E,20.29366191448283N
2144,Tây Ninh City-2782.jpeg,0.9413737803697586,106.11963017890828E,11.360949708070462N
2145,Thanh Liêm District-1798.jpeg,0.9413636326789856,105.93476789867186E,20.423496010211835N
2146,Thanh Liêm District-5416.jpeg,0.9413386061787604,105.954900694903E,20.476047213965323N
2150,Hoa Lư District-379.jpeg,0.9412043541669846,105.93634534778548E,20.19664430755339N
2152,Long Hồ District-5024.jpeg,0.9411530569195748,105.9865641487E,10.21462630860432N
2160,Cai Lậy Town-5617.jpeg,0.940958835184574,106.12791092386735E,10.466614044500997N
2161,Sa Đéc City-2059.jpeg,0.9409253224730492,105.74223203920499E,10.336786941589265N
2163,Châu Thành District-1787.jpeg,0.9409055560827256,106.25807761145315E,10.266439138119624N
2165,Cai Lậy Town-3932.jpeg,0.9408185333013536,106.17449381797637E,10.435622308954924N
2166,Hoa Lư District-1481.jpeg,0.9407631158828736,105.95070772529417E,20.22089870928575N
2169,Hiệp Hòa District-6050.jpeg,0.9406228587031364,106.01510477159182E,21.340291214526662N
2170,Ninh Bình-2258.jpeg,0.940559983253479,105.97301674489265E,20.27790907807834N
2171,Long Hồ District-1061.jpeg,0.9405145794153214,105.95233301672941E,10.158032704563702N
2173,Phu Ly City-243.jpeg,0.940502531826496,105.9113730082717E,20.50738054088867N
2175,Long Hồ District-3534.jpeg,0.940419927239418,106.00984131843998E,10.18767697334688N
2176,Long Xuyen City-1941.jpeg,0.9403625428676604,105.44269687971922E,10.352923873106617N
2177,Long Hồ District-6140.jpeg,0.9403286725282668,105.99067188453644E,10.23888071033602N
2178,Trà Vinh City-913.jpeg,0.94030774384737,106.35091834595066E,9.923014505359054N
2179,Long Hồ District-4159.jpeg,0.9402719810605048,106.00984131843998E,10.197109240686984N
2182,Tây Ninh City-32.jpeg,0.9401466846466064,106.10863482372925E,11.29627130345247N
2184,Hiệp Hòa District-7193.jpeg,0.9400962218642236,105.96736847199472E,21.356460815681647N
2188,Tây Ninh City-939.jpeg,0.939982995390892,106.12787669529254E,11.323220638709966N
2190,Vĩnh Long-1576.jpeg,0.9399743601679802,105.88159999530724E,10.258429672217233N
2193,Mỹ Hào District-1605.jpeg,0.9398505613207816,106.09064516226894E,20.92714867655852N
2194,Mỹ Hào District-1264.jpeg,0.9398385733366011,106.14257925596853E,20.919063875981042N
2195,Trà Vinh City-2981.jpeg,0.9398313537240028,106.3303975975923E,9.99308277702837N
2196,Go Cong Town-3967.jpeg,0.9398151561617852,106.65530225099302E,10.435813410104826N
2198,Cao Lanh City-2160.jpeg,0.9397817477583884,105.63587015842995E,10.444621272270446N
2200,Phu Ly City-2502.jpeg,0.939740315079689,105.9200068853396E,20.550499477301795N
2202,Cai Lậy Town-532.jpeg,0.939685270190239,106.10461947681281E,10.373638837862787N
2203,Duy Tiên District-5877.jpeg,0.939679279923439,106.00656608417283E,20.691461915470576N
