,image,pred,lon,lat
2020,Cà Mau-7448.jpeg,0.6094837114214897,105.2370546296608E,9.18704331003661N
2028,Bà Rịa-3908.jpeg,0.6083985306322575,107.20186740595354E,10.537455342221564N
2031,Cà Mau-8577.jpeg,0.6075126081705093,105.19064706258828E,9.201865444428178N
2032,Bà Rịa-2766.jpeg,0.6074334941804409,107.2251650967414E,10.51724334077847N
2033,Cà Mau-8259.jpeg,0.6073768064379692,105.1742679212686E,9.197823044139565N
2035,Cà Mau-196.jpeg,0.6071498114615679,105.22750013055764E,9.088678236347128N
2036,Cà Mau-3652.jpeg,0.6071207597851753,105.16880820749536E,9.146619307150521N
2042,Cà Mau-10851.jpeg,0.6059717126190662,105.22750013055764E,9.238247047025663N
2045,Cà Mau-10888.jpeg,0.6042740568518639,105.17153806438196E,9.239594513788528N
2049,Bà Rịa-2563.jpeg,0.6033354476094246,107.16486519117282E,10.514548407252727N
2050,Cà Mau-4142.jpeg,0.6033022459596395,105.20702620390799E,9.152009174201998N
2051,Hoài Đức District-1753.jpeg,0.6032805778086185,105.73420379925176E,21.01456044363619N
2055,Bà Rịa-3178.jpeg,0.6027513667941093,107.1401970479857E,10.52532814135571N
2059,Cà Mau-2585.jpeg,0.6020012944936752,105.13332006796934E,9.133144639521824N
2060,Hoài Đức District-1619.jpeg,0.6019681803882122,105.71832470430473E,21.010518043347453N
2062,Cà Mau-9458.jpeg,0.6014529019594193,105.1592537083922E,9.215340112056875N
2065,Cà Mau-4066.jpeg,0.601336307823658,105.26298827008364E,9.15066170743913N
2066,Bà Rịa-3981.jpeg,0.6011633891612291,107.21831283474498E,10.538802808984437N
2067,Cà Mau-9583.jpeg,0.6009094808250666,105.22067548834109E,9.216687578819744N
2068,Cà Mau-1758.jpeg,0.6006906656548381,105.16198356527879E,9.119669971893128N
2074,Sóc Trăng-1684.jpeg,0.5991253592073917,106.00916936700925E,9.605225572605981N
2077,Hoài Đức District-3993.jpeg,0.5983007438480854,105.68945362258283E,21.07250151444146N
2078,Sóc Trăng-1072.jpeg,0.5982013363391161,106.00370278619505E,9.591750904977278N
2086,Cà Mau-6276.jpeg,0.5966020077466965,105.1128461413197E,9.174916109170782N
2087,Hoài Đức District-1577.jpeg,0.5964392488822341,105.72698602882127E,21.009170576584534N
2088,Sóc Trăng-1676.jpeg,0.5963600967079401,105.99823620538089E,9.605225572605981N
2089,Sóc Trăng-2000.jpeg,0.5953873135149479,105.99003633415961E,9.611962906420333N
2093,Bà Rịa-2169.jpeg,0.5948942061513662,107.20049695355428E,10.507811073438363N
2095,Bà Rịa-3468.jpeg,0.5943599045276642,107.21420147754715E,10.529370541644328N
2096,Hoài Đức District-3916.jpeg,0.594018692150712,105.69667139301329E,21.06980658091564N
2100,Sóc Trăng-161.jpeg,0.5928894244134426,105.95040362325675E,9.571538903534217N
2103,Bà Rịa-3692.jpeg,0.5919282305985689,107.20186740595354E,10.533412941932944N
2104,Cà Mau-1558.jpeg,0.5909023731946945,105.19747170480483E,9.115627571604524N
2105,Cà Mau-6656.jpeg,0.5908484272658825,105.11967078353625E,9.178958509459392N
2106,Hoài Đức District-1321.jpeg,0.5902574248611927,105.73131669107957E,21.002433242769968N
2107,Bà Rịa-4279.jpeg,0.5901875533163548,107.21009012034928E,10.546887609561676N
2108,Hoài Đức District-672.jpeg,0.5899886284023523,105.73276024516565E,20.984916174852096N
2109,Cà Mau-3759.jpeg,0.5899343322962523,105.1592537083922E,9.14796677391339N
2111,Cà Mau-5810.jpeg,0.589256651699543,105.1920119910316E,9.169526242119304N
2113,Sóc Trăng-2918.jpeg,0.5889426581561565,105.9572368492745E,9.630827441100523N
2114,Bà Rịa-4586.jpeg,0.5885836854577065,107.22653554914069E,10.563057210716147N
2118,Cà Mau-7434.jpeg,0.587538942694664,105.21794563145447E,9.18704331003661N
2120,Bà Rịa-4004.jpeg,0.5872155129909515,107.17171745316925E,10.54015027574731N
2121,Cà Mau-4138.jpeg,0.5868407338857651,105.20156649013477E,9.152009174201998N
2122,Sóc Trăng-3.jpeg,0.5866687595844269,105.95997013968159E,9.560759169431252N
2124,Hoài Đức District-2769.jpeg,0.586477673612535,105.69667139301329E,21.04150977889445N
2129,Cà Mau-8407.jpeg,0.585815092548728,105.2356897012175E,9.199170510902437N
2132,Cà Mau-11267.jpeg,0.5853870306164026,105.14969920928903E,9.246331847602878N
2133,Lê Chân District-256.jpeg,0.585269333794713,106.66624169507335E,20.833882940704353N
2139,Bà Rịa-1552.jpeg,0.5841677971184254,107.20049695355428E,10.497031339335381N
2143,Cà Mau-6900.jpeg,0.5835951119661331,105.11830585509296E,9.181653442985132N
2144,Cà Mau-4870.jpeg,0.5835890509188175,105.18928213414499E,9.160093974779219N
2145,Cà Mau-2217.jpeg,0.5835303459316492,105.2356897012175E,9.126407305707477N
2152,Bà Rịa-1421.jpeg,0.5821075895801187,107.21283102514784E,10.494336405809637N
2153,Bà Rịa-3275.jpeg,0.5816445760428905,107.16486519117282E,10.526675608118586N
2159,Cà Mau-9.jpeg,0.5805613212287426,105.21112098923793E,9.083288369295653N
2160,Cà Mau-8527.jpeg,0.5804415829479694,105.12240064042288E,9.201865444428178N
2162,Cà Mau-7069.jpeg,0.5801658276468515,105.18655227725836E,9.183000909747998N
2163,Sóc Trăng-1438.jpeg,0.5800458192825317,106.02010252863764E,9.599835705554499N
2164,Cà Mau-8551.jpeg,0.5797485904768109,105.15515892306227E,9.201865444428178N
2165,Cà Mau-7706.jpeg,0.5796316862106323,105.13604992485595E,9.191085710325217N
2173,Bà Rịa-1702.jpeg,0.5779153741896152,107.20734921555069E,10.499726272861128N
2176,Hoài Đức District-2061.jpeg,0.577422060072422,105.72409892064907E,21.023992710976582N
2196,Hoài Đức District-3320.jpeg,0.5743952393531799,105.65192121634436E,21.054984446523587N
2199,Cà Mau-11495.jpeg,0.5740504637360573,105.17153806438196E,9.251721714654357N
2201,Cà Mau-5633.jpeg,0.5740043073892593,105.13332006796934E,9.168178775356434N
