,image,pred,lon,lat,anditi_id
290,Thanh Liêm District-4150.jpeg,0.9622837,20.458530146047487N,105.8945023062096E,390
107,Hiệp Hòa District-518.jpeg,0.9619636,21.247316007885544N,105.94277704492954E,173
239,Duy Tiên District-1679.jpeg,0.96186805,20.62004617703629N,106.0296029610074E,326
401,Sa Đéc City-1647.jpeg,0.96185726,10.320617340434799N,105.73401423794677E,536
25,Binh Minh Town-1084.jpeg,0.9618333,10.020771605386921N,105.83647841918126E,35
501,Bến Tre City-2693.jpeg,0.96183264,10.255627207466182N,106.36664693850851E,724
248,Duy Tiên District-1792.jpeg,0.9617946,20.622741110562114N,105.92161760084535E,338
242,Duy Tiên District-3127.jpeg,0.96176803,20.641605645242862N,105.92305740564751E,329
445,Tây Ninh City-6622.jpeg,0.9615794,11.431017979739966N,106.11413250131875E,624
354,Thái Bình-3201.jpeg,0.96127087,20.49449397929634N,106.36371254923672E,468
316,Hoa Lư District-3945.jpeg,0.961264,20.290966980957013N,105.93060039678204E,421
324,Ninh Bình-574.jpeg,0.96118915,20.22940027461362N,105.99025104922738E,431
260,Phu Ly City-3630.jpeg,0.9611715,20.573406412271282N,105.90993402876035E,356
602,Sa Đéc City-1350.jpeg,0.96110773,10.309837606331815N,105.74497130629105E,934
301,Thanh Liêm District-5200.jpeg,0.9610646,20.473352280439503N,105.92326344368263E,403
478,Vĩnh Long-1046.jpeg,0.9608966,10.24899740487713N,105.9623905696832E,673
390,Cao Lanh City-3734.jpeg,0.9607983,10.478307941342258N,105.61531659042207E,519
549,Mỹ Tho-2721.jpeg,0.96063393,10.377219273688485N,106.3437072078833E,836
515,Trà Vinh City-354.jpeg,0.9606038,9.904149970678857N,106.34407809649787E,756
529,Trà Vinh City-354.jpeg,0.9606038,9.904149970678857N,106.34407809649787E,776
326,Ninh Bình-395.jpeg,0.9605723,20.224010407561988N,105.95291005650212E,433
353,Thái Bình-3184.jpeg,0.9605474,20.49449397929634N,106.33926436121493E,466
15,Cao Lanh City-4024.jpeg,0.96052676,10.483697808393746N,105.64272134776591E,21
