image,pred,lon,lat,found_Anditi
Hiệp Hòa District-8685.jpeg,0.0421997387893497,105.97894090826068N,21.384757617702867E,[]
Duy Tiên District-4259.jpeg,0.042199348565191,106.01664471778795N,20.656427779634885E,[]
Cao Lanh City-2594.jpeg,0.0421990021131932,105.63587015842995N,10.452706072847676E,[]
Go Cong Town-4651.jpeg,0.0421988288871943,106.65393223655084N,10.456025411547918E,[]
Phu Ly City-634.jpeg,0.0421986277215182,105.9113730082717N,20.51950774175486E,[]
Mỹ Tho-2294.jpeg,0.0421985820867121,106.38754104818243N,10.369134473111249E,[]
Tây Ninh City-1567.jpeg,0.0421983110718429,106.08664411337115N,11.338042773101586E,[]
Cai Lậy Town-1897.jpeg,0.0421977452933788,106.16216305188868N,10.39654577283162E,[]
Thanh Liêm District-7544.jpeg,0.0421975082717835,105.98941405987064N,20.50973388303808E,[]
Yên Mỹ District-1977.jpeg,0.0421971827745437,106.01906853347737N,20.886876743020792E,[]
Phu Ly City-928.jpeg,0.0421966998837888,105.88691035657921N,20.524897608806498E,[]
Yên Mỹ District-3537.jpeg,0.0421966724097728,105.99743371290913N,20.91382607827904E,[]
Go Cong Town-2626.jpeg,0.0421961112879216,106.64297212101346N,10.411559008373121E,[]
Ninh Bình-389.jpeg,0.0421953834593296,105.99599581733898N,20.222662940799086E,[]
Long Xuyen City-5157.jpeg,0.0421945052221417,105.40434113585025N,10.427034545064602E,[]
Thanh Liêm District-356.jpeg,0.0421945028938353,105.92038732993534N,20.38576694085036E,[]
Bac Giang City-307.jpeg,0.042193918954581,106.1996218487316N,21.241623207883734E,[]
Yên Mỹ District-3166.jpeg,0.0421935669146478,105.98733746331064N,20.907088744464478E,[]
Hiệp Hòa District-4639.jpeg,0.0421934598125517,106.01221166252535N,21.321426679845857E,[]
Châu Thành District-6095.jpeg,0.0421933336183428,106.2115148496745N,10.294735940139942E,[]
Bac Giang City-3260.jpeg,0.0421930295415222,106.16202695929204N,21.3116914795553E,[]
Hung Yen City-3303.jpeg,0.0421918504871428,106.02016132471789N,20.704155613174933E,[]
Tam Điệp-3995.jpeg,0.0421911673620343,105.90674496022807N,20.176289077758963E,[]
Cao Lanh City-3623.jpeg,0.0421909224241972,105.63724039629714N,10.47561300781652E,[]
Yên Mỹ District-3764.jpeg,0.042189884930849,106.03637638993193N,20.917868478567776E,[]
Thái Bình-139.jpeg,0.0421898469794541,106.32919746026477N,20.41229850675883E,[]
Cao Lanh City-3774.jpeg,0.0421897773630917,105.57832016800789N,10.479655408105131E,[]
Bến Tre City-1527.jpeg,0.0421897079795599,106.3762317932185N,10.235415206023102E,[]
Mỹ Tho-860.jpeg,0.0421896744519472,106.37658258810765N,10.344880071379546E,[]
Thanh Liêm District-5362.jpeg,0.0421893885359168,105.87724562372574N,20.476047213965323E,[]
Hoa Lư District-189.jpeg,0.0421892777085304,105.92772792128032N,20.191254440501755E,[]
Ninh Bình-2306.jpeg,0.0421886788681149,105.95721863258582N,20.28060401160416E,[]
Yên Mỹ District-3507.jpeg,0.042188205756247,106.05656888912895N,20.912478611516125E,[]
Tây Ninh City-470.jpeg,0.0421881023794412,106.11550692071616N,11.311093437844091E,[]
Tam Điệp-297.jpeg,0.0421878485940396,105.88521375891894N,20.11834800695391E,[]
Thanh Liêm District-2847.jpeg,0.0421877852641046,105.95058652428204N,20.439665611366756E,[]
Hiệp Hòa District-8842.jpeg,0.0421876898035407,105.94856326306252N,21.388800017991613E,[]
Hiệp Hòa District-6157.jpeg,0.0421876069158315,106.01655132612508N,21.34163868128958E,[]
Tam Điệp-2691.jpeg,0.0421873810701072,105.8737304515541N,20.16011947660407E,[]
Duy Tiên District-3015.jpeg,0.0421871151775121,105.90290013841727N,20.640258178479957E,[]
Phu Ly City-182.jpeg,0.0421870374120771,105.89554423364714N,20.50468560736285E,[]
Thái Bình-3154.jpeg,0.0421869223937392,106.34214061862926N,20.49314651253343E,[]
Thái Bình-3369.jpeg,0.0421866560354828,106.36371254923672N,20.505273713399617E,[]
Cai Lậy Town-6445.jpeg,0.0421865019015967,106.12380066850477N,10.485478579181216E,[]
Phu Ly City-1808.jpeg,0.0421860478818416,105.94159157800942N,20.538372276435606E,[]
Châu Thành District-8892.jpeg,0.0421860120259225,106.32655226112767N,10.313600474820154E,[]
Bến Tre City-94.jpeg,0.0421859589405357,106.36801620346708N,10.199033603425557E,[]
Hung Yen City-865.jpeg,0.0421858131885528,106.07488417374337N,20.630044941214816E,[]
Thái Bình-642.jpeg,0.0421857358887791,106.3234449454361N,20.432510508202476E,[]
Tam Điệp-1722.jpeg,0.0421854704618454,105.86942421129227N,20.145297342212086E,[]
Binh Minh Town-1789.jpeg,0.0421854509040713,105.88574264219878N,10.035593739778509E,[]
Ninh Bình-2072.jpeg,0.0421851477585732,105.9586548246137N,20.2711717442638E,[]
Long Hồ District-4348.jpeg,0.0421843035146594,105.97424094119057N,10.201151640975601E,[]
Tam Điệp-4172.jpeg,0.0421839314512908,105.8966970662838N,20.178984011284783E,[]
Long Xuyen City-1725.jpeg,0.0421838336624205,105.47146368762097N,10.347534006055131E,[]
Binh Minh Town-1031.jpeg,0.0421837545000016,105.84468912301752N,10.019424138624053E,[]
Chau Doc City-4741.jpeg,0.0421831775456666,105.09876538175307N,10.721386877523969E,[]
Mỹ Tho-2124.jpeg,0.0421830411069095,106.37110335807027N,10.366439539585507E,[]
Bac Giang City-2385.jpeg,0.0421823388896882,106.23143290902662N,21.28878454458574E,[]
Long Hồ District-7017.jpeg,0.0421819086186587,106.00573358260351N,10.268524979119206E,[]
Sa Đéc City-361.jpeg,0.042181871831417,105.73675350503285N,10.277498404022884E,[]
Tam Điệp-2709.jpeg,0.0421817824244499,105.89956789312502N,20.16011947660407E,[]
Cao Lanh City-2916.jpeg,0.042181575205177,105.64135110989872N,10.459443406662043E,[]
Duy Tiên District-271.jpeg,0.0421814159490168,105.99648745055771N,20.5715373735715E,[]
Yên Mỹ District-127.jpeg,0.042181309312582,106.03493406856072N,20.846452740133422E,[]
Hiệp Hòa District-5485.jpeg,0.0421813044231385,105.96592191746147N,21.333553880712092E,[]
Hiệp Hòa District-7946.jpeg,0.042181035503745,105.97749435372745N,21.368588016547882E,[]
Tam Điệp-4539.jpeg,0.0421807314269244,105.8751658649747N,20.185721345099335E,[]
Trà Vinh City-843.jpeg,0.0421807244420051,106.30850879934333N,9.921667038596183E,[]
Duy Tiên District-3897.jpeg,0.0421807207167148,105.89858072401081N,20.652385379346146E,[]
Binh Minh Town-4133.jpeg,0.0421805530786514,105.83647841918126N,10.093534810581993E,[]
Hung Yen City-1341.jpeg,0.0421802210621535,106.06336357394854N,20.64082467531811E,[]
Thanh Liêm District-5082.jpeg,0.0421798876486718,105.88731202184132N,20.47200481367659E,[]
Mỹ Tho-2392.jpeg,0.0421797698363661,106.30946202014958N,10.371829406636992E,[]
Hung Yen City-883.jpeg,0.0421796641312539,106.10080552328174N,20.630044941214816E,[]
Mỹ Hào District-2757.jpeg,0.0421790797263383,106.04736675085266N,20.947360678002212E,[]
Yên Mỹ District-724.jpeg,0.042178884614259,105.99599139153793N,20.86531727481419E,[]
Hoa Lư District-2944.jpeg,0.0421786401420831,105.90762059276817N,20.26671257922465E,[]
Cai Lậy Town-2528.jpeg,0.0421783858910203,106.11695024290049N,10.40867297369747E,[]
Bac Giang City-2129.jpeg,0.0421783407218754,106.17793248943954N,21.284742144297002E,[]
Hiệp Hòa District-9896.jpeg,0.042178048286587,105.96736847199472N,21.434613887930745E,[]
Mỹ Tho-1191.jpeg,0.0421777954325079,106.40671835331334N,10.350269938431039E,[]
Bến Tre City-1114.jpeg,0.0421766932122409,106.35432355388139N,10.227330405445867E,[]
Hiệp Hòa District-8090.jpeg,0.0421760943718254,105.97894090826068N,21.371282950073713E,[]
Tây Ninh City-1889.jpeg,0.0421760012395679,106.10313714613972N,11.344780106915964E,[]
Phu Ly City-1278.jpeg,0.0421759565360844,105.9142509672943N,20.530287475858145E,[]
Long Xuyen City-1072.jpeg,0.0421758913435041,105.41256022382217N,10.334059338426403E,[]
Chau Doc City-4199.jpeg,0.042175848968327,105.0905378455618N,10.70252234284374E,[]
Bac Giang City-386.jpeg,0.042175754904747,106.20974354973457N,21.24431814140956E,[]
Bac Giang City-3313.jpeg,0.0421747686341404,106.1996218487316N,21.313038946318205E,[]
Hiệp Hòa District-5086.jpeg,0.0421738624572753,105.97749435372745N,21.328164013660434E,[]
Binh Minh Town-4066.jpeg,0.0421738401055336,105.8118463076725N,10.09218734381912E,[]
Mỹ Hào District-2321.jpeg,0.0421738112345337,106.03294061371386N,20.940623344187646E,[]
Châu Thành District-848.jpeg,0.0421736226417124,106.2238402866159N,10.258354337542391E,[]
Duy Tiên District-952.jpeg,0.0421735574491322,105.9748903785253N,20.60387657588136E,[]
Châu Thành District-2829.jpeg,0.0421735295094549,106.1553656369414N,10.274523938696857E,[]
Bac Giang City-70.jpeg,0.0421734619885683,106.1996218487316N,21.22680107349167E,[]
Hoa Lư District-2955.jpeg,0.0421733316034078,105.92341920802768N,20.26671257922465E,[]
Tam Điệp-4341.jpeg,0.0421728678047657,105.88521375891894N,20.181678944810603E,[]
Thanh Liêm District-7100.jpeg,0.0421725111082196,105.86861728248384N,20.50299654922353E,[]
Phu Ly City-637.jpeg,0.0421723485924303,105.91568994680563N,20.51950774175486E,[]
Mỹ Hào District-1302.jpeg,0.0421721502207219,106.10795652683545N,20.92041134274396E,[]
Mỹ Hào District-2010.jpeg,0.0421720212325453,106.06179288799142N,20.935233477136E,[]
Long Xuyen City-4173.jpeg,0.0421719485893845,105.37968387193449N,10.401432676570025E,[]
Hiệp Hòa District-9565.jpeg,0.0421712393872439,105.97604779919419N,21.40766455267243E,[]
Tây Ninh City-5074.jpeg,0.0421707984060049,106.18147905179035N,11.39733131066809E,[]
Hung Yen City-2121.jpeg,0.0421703523024916,106.04464259928191N,20.66507907705051E,[]
Yên Mỹ District-3793.jpeg,0.0421700910665094,105.98733746331064N,20.919215945330688E,[]
Tam Điệp-1199.jpeg,0.0421700007282197,105.86224714418918N,20.135865074871717E,[]
Tây Ninh City-2836.jpeg,0.0421695183031261,106.08526969397381N,11.362297174833339E,[]
Long Xuyen City-2789.jpeg,0.0421694782562553,105.3865331119111N,10.371788407786832E,[]
Châu Thành District-1520.jpeg,0.0421694135293364,106.40598285475006N,10.263744204593879E,[]
Long Xuyen City-2871.jpeg,0.0421691755764186,105.40982052783156N,10.373135874549702E,[]
Yên Mỹ District-2481.jpeg,0.0421689944341778,106.0205108548486N,20.894961543598264E,[]
Tam Điệp-4417.jpeg,0.0421689045615494,105.88521375891894N,20.183026411573508E,[]
Phu Ly City-1801.jpeg,0.0421683182939887,105.93151872143017N,20.538372276435606E,[]
Phu Ly City-2152.jpeg,0.042168122716248,105.9631762706792N,20.543762143487246E,[]
Sa Đéc City-1866.jpeg,0.0421675264369696,105.73401423794677N,10.328702141012029E,[]
Châu Thành District-4337.jpeg,0.042167464736849,106.15125715796093N,10.283956206036958E,[]
Hung Yen City-3477.jpeg,0.042167448438704,106.02592162461532N,20.70954548022658E,[]
Long Xuyen City-205.jpeg,0.0421670321375131,105.44269687971922N,10.312499870220446E,[]
Bac Giang City-2401.jpeg,0.042166652623564,106.2545682256048N,21.28878454458574E,[]
Bac Giang City-1080.jpeg,0.0421664523892104,106.21986525073754N,21.263182676090366E,[]
Bac Giang City-1255.jpeg,0.0421663420274853,106.15335121557521N,21.268572543142028E,[]
Long Hồ District-6154.jpeg,0.0421662544831633,106.00984131843998N,10.23888071033602E,[]
Cai Lậy Town-6432.jpeg,0.0421660402789711,106.10598956193365N,10.485478579181216E,[]
Mỹ Hào District-2760.jpeg,0.0421659927815198,106.05169459199428N,20.947360678002212E,[]
Duy Tiên District-4093.jpeg,0.0421648123301565,105.90290013841727N,20.655080312871977E,[]
Tam Điệp-1727.jpeg,0.0421646926552057,105.87660127839526N,20.145297342212086E,[]
Phu Ly City-1465.jpeg,0.0421645198948681,105.93871361898678N,20.53298240938396E,[]
Hung Yen City-2363.jpeg,0.0421644933521747,106.04752274923062N,20.673163877627978E,[]
Chau Doc City-1236.jpeg,0.0421641780994832,105.11659171016743N,10.652666072617436E,[]
Ninh Bình-1788.jpeg,0.042164132464677,105.93423956013947N,20.26173947692343E,[]
Yên Mỹ District-3630.jpeg,0.0421634018421173,106.03060710444711N,20.91517354504195E,[]
Yên Mỹ District-3599.jpeg,0.0421630293130874,105.98589514193941N,20.91517354504195E,[]
Mỹ Tho-3418.jpeg,0.0421628153417259,106.35192605293939N,10.389346474554337E,[]
Tam Điệp-758.jpeg,0.0421627690084278,105.95267818968753N,20.12643280753136E,[]
Phu Ly City-2864.jpeg,0.0421626078896224,105.9113730082717N,20.557236811116354E,[]
Tam Điệp-3936.jpeg,0.0421625254675745,105.82205556841217N,20.176289077758963E,[]
Thái Bình-2790.jpeg,0.0421624681912362,106.33494997509344N,20.481019311667236E,[]
Chau Doc City-4794.jpeg,0.0421623713336885,105.0960228696893N,10.726776744575462E,[]
Mỹ Tho-2122.jpeg,0.0421616900712251,106.36836374305156N,10.366439539585507E,[]
Tây Ninh City-1643.jpeg,0.0421614251099526,106.10863482372925N,11.339390239864464E,[]
Hoa Lư District-3134.jpeg,0.0421613813377916,105.90905683051905N,20.273449913039194E,[]
Cai Lậy Town-550.jpeg,0.0421607187017798,106.12928100898819N,10.373638837862787E,[]
Mỹ Hào District-802.jpeg,0.0421606497839093,106.125267891402N,20.90828414187774E,[]
Duy Tiên District-5895.jpeg,0.0421599321998655,105.99504764575553N,20.692809382233484E,[]
Chau Doc City-4714.jpeg,0.0421585710719227,105.10836417397618N,10.71869194399822E,[]
Tam Điệp-971.jpeg,0.042158103082329,105.94550112258455N,20.130475207820087E,[]
Tây Ninh City-2981.jpeg,0.0421576695516705,106.1773557935982N,11.363644641596215E,[]
Mỹ Hào District-1230.jpeg,0.0421573910862207,106.09353038969671N,20.919063875981042E,[]
Bến Tre City-2329.jpeg,0.0421572504565119,106.3762317932185N,10.24888987365182E,[]
Hiệp Hòa District-8808.jpeg,0.0421571331098675,105.98328057186043N,21.387452551228694E,[]
Long Xuyen City-614.jpeg,0.0421569100581109,105.45776520766776N,10.323279604323425E,[]
Chau Doc City-2710.jpeg,0.042156824376434,105.0740827731793N,10.678267941112024E,[]
Bac Giang City-1306.jpeg,0.0421565878205001,106.22709503716821N,21.268572543142028E,[]
Hoa Lư District-2908.jpeg,0.0421565757133066,105.90905683051905N,20.265365112461737E,[]
Long Hồ District-8912.jpeg,0.0421565729193389,105.95917924312353N,10.304906581716757E,[]
Phu Ly City-2212.jpeg,0.0421565226279199,105.93727463947543N,20.545109610250154E,[]
Mỹ Hào District-3666.jpeg,0.042156483978033,106.08343209369957N,20.962182812394246E,[]
Long Xuyen City-2223.jpeg,0.0421560169197618,105.42899839976602N,10.359661206920979E,[]
Long Xuyen City-1135.jpeg,0.0421555540524423,105.41256022382217N,10.335406805189278E,[]
Yên Mỹ District-4508.jpeg,0.0421555042266845,106.03060710444711N,20.951555147640597E,[]
Sa Đéc City-2733.jpeg,0.0421550874598324,105.73812313857589N,10.365083743609583E,[]
Thái Bình-2196.jpeg,0.0421550623141229,106.35364564828656N,20.46484971051231E,[]
Vĩnh Long-1965.jpeg,0.0421550287865102,105.9801918826813N,10.263819539268725E,[]
Binh Minh Town-1997.jpeg,0.042154945898801,105.80910940639374N,10.040983606829998E,[]
Thái Bình-3331.jpeg,0.042154214112088,106.36227442052956N,20.501231313110896E,[]
Mỹ Hào District-506.jpeg,0.042153846938163,106.11516959540486N,20.90019934130027E,[]
Bac Giang City-2501.jpeg,0.0421538357622921,106.1996218487316N,21.291479478111572E,[]
Hiệp Hòa District-8177.jpeg,0.0421537235379219,106.00208578079261N,21.37263041683663E,[]
Yên Mỹ District-3935.jpeg,0.0421533612534403,106.00897228387889N,20.921910878856515E,[]
Hung Yen City-680.jpeg,0.0421531083993613,106.09072499846127N,20.626002540926088E,[]
Thái Bình-2902.jpeg,0.0421529645100235,106.36083629182238N,20.483714245193053E,[]
Thanh Liêm District-717.jpeg,0.0421527922153472,105.90169259057785N,20.40058907524236E,[]
Long Xuyen City-4442.jpeg,0.0421525998972356,105.44954611969584N,10.406822543621512E,[]
Châu Thành District-5866.jpeg,0.0421524397097528,106.1813860038177N,10.293388473377066E,[]
Tam Điệp-1687.jpeg,0.0421524122357368,105.92827616153721N,20.14394987544917E,[]
Châu Thành District-3692.jpeg,0.0421523675322532,106.17590803184375N,10.279913805748345E,[]
Mỹ Tho-3485.jpeg,0.0421522059477865,106.3382279778459N,10.39069394131721E,[]
Bac Giang City-2406.jpeg,0.0421519540250301,106.16202695929204N,21.290132011348653E,[]
Tam Điệp-4412.jpeg,0.0421518762595951,105.87803669181591N,20.183026411573508E,[]
Bac Giang City-83.jpeg,0.0421517807990312,106.1923920623009N,21.228148540254587E,[]
Long Hồ District-6161.jpeg,0.0421513123437762,106.01942603539176N,10.23888071033602E,[]
Phu Ly City-1943.jpeg,0.0421506757847964,105.88834933609054N,20.541067209961426E,[]
Thái Bình-1640.jpeg,0.0421502781100571,106.32488307414329N,20.452722509646126E,[]
Phu Ly City-796.jpeg,0.0421501123346388,105.92576280338488N,20.522202675280678E,[]
Thái Bình-3091.jpeg,0.0421500927768647,106.3478931334579N,20.49045157900761E,[]
Tam Điệp-1515.jpeg,0.0421497672796249,105.90100330654563N,20.141254941923357E,[]
Mỹ Hào District-135.jpeg,0.0421484329272061,106.10507129940774N,20.886724673671143E,[]
Hiệp Hòa District-7832.jpeg,0.0421480084769427,105.91963217239763N,21.367240549784967E,[]
Hiệp Hòa District-6858.jpeg,0.0421478878706693,105.89793385439894N,21.3524184153929E,[]
Thái Bình-184.jpeg,0.0421475591138005,106.33782623250777N,20.414993440284647E,[]
Hoa Lư District-1287.jpeg,0.0421475395560264,105.91480178152251N,20.216856308997016E,[]
Phu Ly City-733.jpeg,0.04214738169685,105.94446953703205N,20.52085520851777E,[]
Thanh Liêm District-7735.jpeg,0.0421473369933664,105.8815597943467N,20.515123750089717E,[]
Tam Điệp-3428.jpeg,0.0421472564339637,105.82636180867401N,20.16955174394442E,[]
Sa Đéc City-436.jpeg,0.0421463074162602,105.77373361069478N,10.278845870785757E,[]
Go Cong Town-2193.jpeg,0.0421456480398774,106.65804227987738N,10.40077927427014E,[]
Hoa Lư District-4971.jpeg,0.0421456019394099,105.94783524979243N,20.315221382689376E,[]
Châu Thành District-7492.jpeg,0.0421456000767648,106.19371144075912N,10.304168207480046E,[]
Duy Tiên District-1440.jpeg,0.0421455893665552,105.92017779604318N,20.61735124351047E,[]
Hoa Lư District-3344.jpeg,0.0421453462913632,105.92485544577856N,20.278839780090824E,[]
Chau Doc City-3929.jpeg,0.042144049424678,105.11659171016743N,10.69713247579225E,[]
Thái Bình-3232.jpeg,0.0421434370800852,106.36227442052956N,20.49584144605925E,[]
Cao Lanh City-3814.jpeg,0.0421432987786829,105.63312968269553N,10.479655408105131E,[]
Hiệp Hòa District-9586.jpeg,0.0421425704844296,105.95579603572877N,21.40901201943534E,[]
Ninh Bình-1991.jpeg,0.0421424899250268,105.94572909636263N,20.26847681073798E,[]
Châu Thành District-4373.jpeg,0.0421424494124949,106.20055890572655N,10.283956206036958E,[]
Go Cong Town-3901.jpeg,0.042142313439399,106.67311243874127N,10.434465943341957E,[]
Hung Yen City-3335.jpeg,0.0421422331128269,106.06624372389724N,20.704155613174933E,[]
Tam Điệp-1712.jpeg,0.0421421700157225,105.8550700770862N,20.145297342212086E,[]
Thái Bình-1253.jpeg,0.0421420689672231,106.34357874733641N,20.444637709068665E,[]
Tây Ninh City-3680.jpeg,0.0421419744379818,106.12237901770304N,11.375771842462086E,[]
Phu Ly City-1720.jpeg,0.0421418133191764,105.93871361898678N,20.537024809672698E,[]
Thái Bình-1573.jpeg,0.0421418026089668,106.32200681672894N,20.451375042883214E,[]
Hung Yen City-2470.jpeg,0.042141793295741,106.0835246235895N,20.675858811153795E,[]
Thanh Liêm District-660.jpeg,0.0421416945755481,105.89018813558863N,20.399241608479457E,[]
Bac Giang City-1553.jpeg,0.0421413122676312,106.21552737887913N,21.273962410193683E,[]
Châu Thành District-6115.jpeg,0.0421412163414061,106.23890470954429N,10.294735940139942E,[]
Mỹ Tho-834.jpeg,0.0421407665126025,106.34096759286457N,10.344880071379546E,[]
Trà Vinh City-1980.jpeg,0.0421407613903284,106.37827934376186N,9.96613344177094E,[]
Hoa Lư District-3370.jpeg,0.0421402095817029,105.98661366906582N,20.278839780090824E,[]
Mỹ Hào District-49.jpeg,0.0421401876956224,106.09208777598282N,20.88133480661949E,[]
Binh Minh Town-2358.jpeg,0.0421400503255426,105.83784686982062N,10.047720940644355E,[]
Trà Vinh City-1789.jpeg,0.0421399464830756,106.38238349343352N,9.960743574719457E,[]
Cao Lanh City-1372.jpeg,0.0421397965401411,105.57832016800789N,10.432494071404587E,[]
Bac Giang City-2697.jpeg,0.0421395837329328,106.1923920623009N,21.295521878400315E,[]
Hiệp Hòa District-1656.jpeg,0.0421392531134188,105.98906678999342N,21.27426534314384E,[]
Thanh Liêm District-2197.jpeg,0.0421387860551476,105.90169259057785N,20.430233344026384E,[]
Yên Mỹ District-1586.jpeg,0.0421387339010834,106.06666513872747N,20.88013940920623E,[]
Duy Tiên District-5420.jpeg,0.0421381867490708,105.92881662485615N,20.676639781078556E,[]
Thái Bình-1311.jpeg,0.0421379134058952,106.32919746026477N,20.445985175831574E,[]
Ninh Bình-175.jpeg,0.0421375748701393,105.96583578475317N,20.214578140221626E,[]
Phu Ly City-397.jpeg,0.0421375255100429,105.95454239361126N,20.51411787470322E,[]
Tây Ninh City-1128.jpeg,0.0421374686993658,106.15261624444537N,11.327263038998591E,[]
Phu Ly City-2826.jpeg,0.0421374607831239,105.96173729116788N,20.55588934435344E,[]
Hiệp Hòa District-4677.jpeg,0.0421373168937861,105.93843738132982N,21.32277414660878E,[]
Long Hồ District-864.jpeg,0.0421371264383196,105.97697943174823N,10.155337771037951E,[]
Binh Minh Town-1814.jpeg,0.0421367958188056,105.83100461662376N,10.036941206541384E,[]
Tam Điệp-3783.jpeg,0.04213677207008,105.87803669181591N,20.173594144233146E,[]
Tam Điệp-4805.jpeg,0.0421365033835172,105.8809075186571N,20.19380614567678E,[]
Duy Tiên District-4029.jpeg,0.0421362398192286,105.94897389208641N,20.65373284610907E,[]
Hiệp Hòa District-8728.jpeg,0.0421361518092453,105.95290292666226N,21.38610508446578E,[]
Thanh Liêm District-3402.jpeg,0.0421355254948139,105.93332984179821N,20.44775041194421E,[]
Duy Tiên District-3941.jpeg,0.0421354584395885,105.96193213530586N,20.652385379346146E,[]
Tây Ninh City-3848.jpeg,0.0421351622790098,106.1251278564978N,11.378466775987837E,[]
Chau Doc City-4893.jpeg,0.0421349587850272,105.10287914984868N,10.737556478678446E,[]
Hiệp Hòa District-6549.jpeg,0.0421343953348696,106.00208578079261N,21.347028548341235E,[]
Cai Lậy Town-2445.jpeg,0.0421343436464667,106.10050922145024N,10.407325506934605E,[]
Hiệp Hòa District-9454.jpeg,0.0421341396868228,106.00353233532584N,21.403622152383686E,[]
Thanh Liêm District-3067.jpeg,0.0421339091844856,105.86717922561017N,20.443708011655477E,[]
Bac Giang City-1065.jpeg,0.042133723385632,106.19817589144547N,21.263182676090366E,[]
Châu Thành District-5390.jpeg,0.0421334882266819,106.39776589678914N,10.289346073088451E,[]
Bến Tre City-515.jpeg,0.0421333662234246,106.406355622307N,10.211160804291403E,[]
Binh Minh Town-1489.jpeg,0.0421333541162312,105.82005701150875N,10.030203872727025E,[]
Chau Doc City-1740.jpeg,0.0421330709941685,105.11796296619927N,10.662098339957547E,[]
Go Cong Town-3767.jpeg,0.0421326770447194,106.59776164442174N,10.43311847657908E,[]
Mỹ Tho-2037.jpeg,0.0421326532959938,106.36014489799547N,10.365092072822634E,[]
Bến Tre City-1712.jpeg,0.0421325494535267,106.42552533172696N,10.238110139548848E,[]
Binh Minh Town-3296.jpeg,0.0421323226764798,105.81458320895123N,10.070627875613173E,[]
Thanh Liêm District-6662.jpeg,0.0421323119662702,105.95058652428204N,20.494911748646064E,[]
Thanh Liêm District-103.jpeg,0.0421319152228534,105.93620595554552N,20.37229227322126E,[]
Go Cong Town-158.jpeg,0.0421316241845488,106.66352233764604N,10.344185670229502E,[]
Tây Ninh City-1484.jpeg,0.0421315773855894,106.13612321167683N,11.335347839575835E,[]
Thái Bình-1251.jpeg,0.0421313312835991,106.34070248992211N,20.444637709068665E,[]
Hiệp Hòa District-8269.jpeg,0.042131271213293,105.95290292666226N,21.375325350362463E,[]
Tây Ninh City-940.jpeg,0.042131102643907,106.12925111468995N,11.323220638709966E,[]
Trà Vinh City-250.jpeg,0.042131011839956,106.3495502960601N,9.90010757039024E,[]
Thanh Liêm District-233.jpeg,0.0421309522353112,105.92182538680898N,20.37902960703581E,[]
Hiệp Hòa District-7334.jpeg,0.0421309010125696,105.90805973613166N,21.359155749207478E,[]
Hoa Lư District-2987.jpeg,0.0421303431503474,105.91623801927338N,20.268060045987557E,[]
Trà Vinh City-1931.jpeg,0.0421302681788802,106.37964739365238N,9.964785975008068E,[]
Mỹ Hào District-1385.jpeg,0.0421302667818963,106.136808801113N,20.921758809506876E,[]
Long Xuyen City-1599.jpeg,0.0421301559545099,105.4605049036584N,10.344839072529387E,[]
Hung Yen City-2597.jpeg,0.0421300288289785,106.0864047735382N,20.67990121144253E,[]
Phu Ly City-2084.jpeg,0.0421297922730445,105.9775660657924N,20.542414676724338E,[]
Chau Doc City-3824.jpeg,0.0421297238208353,105.07682528524306N,10.695785009029374E,[]
Yên Mỹ District-2238.jpeg,0.0421296111308038,106.02628014033344N,20.890919143309524E,[]
Ninh Bình-1098.jpeg,0.0421289848163723,105.9945596253111N,20.24287494224271E,[]
Hoa Lư District-3131.jpeg,0.0421289000660181,105.90474811726645N,20.273449913039194E,[]
Thanh Liêm District-6405.jpeg,0.0421286434866488,105.92901567117725N,20.49086934835734E,[]
Ninh Bình-1413.jpeg,0.0421285270713269,106.02328346586901N,20.249612276057256E,[]
Vĩnh Long-2384.jpeg,0.0421285182237625,105.92267994837975N,10.275946740134573E,[]
Hiệp Hòa District-6822.jpeg,0.0421280283480882,105.98617368092694N,21.351070948629985E,[]
Ninh Bình-2060.jpeg,0.042127248365432,105.94142052027895N,20.2711717442638E,[]
Hiệp Hòa District-3126.jpeg,0.0421270886436104,105.93265116319684N,21.299867211639217E,[]
Cai Lậy Town-2702.jpeg,0.0421265759505331,106.16353313700955N,10.41136790722322E,[]
Cai Lậy Town-2041.jpeg,0.042126515880227,106.14435194531758N,10.39924070635737E,[]
Châu Thành District-1045.jpeg,0.0421264828182756,106.40461336175657N,10.259701804305262E,[]
Hoa Lư District-3716.jpeg,0.042126263026148,105.9191104947751N,20.286924580668288E,[]
Tam Điệp-1941.jpeg,0.0421257829293608,105.8478930099831N,20.149339742500807E,[]
Tây Ninh City-421.jpeg,0.042125322856009,106.11413250131875N,11.309745971081217E,[]
Sa Đéc City-1791.jpeg,0.0421252758242189,105.72716607023159N,10.326007207486287E,[]
Hiệp Hòa District-2341.jpeg,0.0421251431107521,105.92686494506385N,21.286392544010077E,[]
Tam Điệp-4304.jpeg,0.0421250290237367,105.83210346235643N,20.181678944810603E,[]
Cai Lậy Town-401.jpeg,0.0421245426405221,106.15942288164696N,10.369596437574177E,[]
Thanh Liêm District-6582.jpeg,0.0421240292489528,105.95058652428204N,20.49356428188315E,[]
Phu Ly City-1722.jpeg,0.0421238630078733,105.94159157800942N,20.537024809672698E,[]
Tam Điệp-880.jpeg,0.0421231109648942,105.91679285417236N,20.12912774105718E,[]
