Unnamed: 0,image,pred,lon,lat,found_Anditi
327,Mỹ Tho-3416.jpeg,0.9627066180109978,106.34918643792071N,10.389346474554337E,[]
328,Mỹ Hào District-3736.jpeg,0.962682083249092,106.07477641141628N,20.964877745920074E,"['107.jpeg', '621.jpeg']"
330,Hiệp Hòa District-9660.jpeg,0.9626416340470314,105.98038746279394N,21.411706952961175E,[]
331,Go Cong Town-760.jpeg,0.9626349434256554,106.65393223655084N,10.363050204909717E,['845.jpeg']
332,Thanh Liêm District-4267.jpeg,0.9625720307230948,105.9275776143036N,20.459877612810402E,[]
333,Tam Điệp-1841.jpeg,0.9625707864761353,105.92971157495782N,20.146644808974987E,[]
334,Go Cong Town-188.jpeg,0.9625230729579926,106.65941229431952N,10.345533136992373E,[]
335,Hiệp Hòa District-2680.jpeg,0.9625116884708405,105.98328057186043N,21.291782411061728E,[]
336,Go Cong Town-266.jpeg,0.962507113814354,106.67174242429908N,10.348228070518116E,[]
339,Go Cong Town-219.jpeg,0.9624468460679054,106.65530225099302N,10.346880603755244E,[]
340,Go Cong Town-823.jpeg,0.9624457955360411,106.6662623665304N,10.364397671672586E,[]
341,Hung Yen City-1064.jpeg,0.9624415934085846,106.07920439866642N,20.63408734150355E,['301.jpeg']
342,Binh Minh Town-2311.jpeg,0.9624212458729744,105.8679527838869N,10.046373473881486E,[]
343,Long Xuyen City-4576.jpeg,0.9624203890562056,105.41393007181749N,10.410864943910134E,['936.jpeg']
344,Duy Tiên District-1244.jpeg,0.9623968675732611,105.98064959773394N,20.61196137645883E,['335.jpeg']
346,Bac Giang City-1451.jpeg,0.9623660296201706,106.16347291657819N,21.272614943430767E,"['191.jpeg', '190.jpeg']"
347,Yên Mỹ District-551.jpeg,0.9623457938432692,106.06522281735626N,20.859927407762545E,"['257.jpeg', '256.jpeg']"
348,Tam Điệp-1740.jpeg,0.9623373225331306,105.89526165286318N,20.145297342212086E,['119.jpeg']
350,Mỹ Hào District-349.jpeg,0.962300844490528,106.09064516226894N,20.896156941011533E,[]
351,Tây Ninh City-353.jpeg,0.9622978270053864,106.08664411337115N,11.308398504318339E,"['989.jpeg', '964.jpeg']"
352,Go Cong Town-2600.jpeg,0.9622729495167732,106.68681258316299N,10.410211541610249E,[]
354,Thái Bình-1947.jpeg,0.9622607082128524,106.32632120285044N,20.45945984346067E,"['448.jpeg', '447.jpeg']"
356,Yên Mỹ District-3005.jpeg,0.9622437879443168,105.9729142495985N,20.90439381093865E,[]
357,Tây Ninh City-6082.jpeg,0.962235689163208,106.15399066384279N,11.417543312111215E,[]
358,Go Cong Town-680.jpeg,0.962235227227211,106.6922926409317N,10.36035527138397E,['854.jpeg']
359,Hiệp Hòa District-7979.jpeg,0.9622347429394722,105.92107872693089N,21.369935483310798E,['142.jpeg']
360,Hiệp Hòa District-2825.jpeg,0.9622226431965828,105.96158225386175N,21.29447734458756E,['178.jpeg']
361,Yên Mỹ District-2290.jpeg,0.96222086250782,105.97868353508333N,20.89226661007244E,['263.jpeg']
362,Phu Ly City-3982.jpeg,0.9622151032090188,105.95166443458864N,20.58149121284874E,['620.jpeg']
366,Go Cong Town-3552.jpeg,0.9621758386492728,106.62653194770735N,10.429076076290466E,[]
367,Tây Ninh City-812.jpeg,0.9621629789471626,106.10726040433188N,11.320525705184215E,[]
369,Go Cong Town-2310.jpeg,0.962144024670124,106.6662623665304N,10.403474207795886E,[]
371,Hung Yen City-2092.jpeg,0.9621217921376228,106.0547231241024N,20.6637316102876E,"['285.jpeg', '284.jpeg']"
372,Go Cong Town-3669.jpeg,0.9621011838316916,106.67859249650996N,10.430423543053335E,[]
373,Go Cong Town-237.jpeg,0.962091624736786,106.67996251095214N,10.346880603755244E,[]
374,Duy Tiên District-1299.jpeg,0.9620872363448144,105.98928842654688N,20.61330884322173E,[]
375,Long Hồ District-4972.jpeg,0.9620551317930222,106.0043643373247N,10.21327884184145E,[]
376,Hiệp Hòa District-9242.jpeg,0.962046466767788,105.99485300812638N,21.398232285332025E,"['134.jpeg', '133.jpeg']"
381,Duy Tiên District-1714.jpeg,0.961914137005806,105.9417748680756N,20.621393643799195E,['336.jpeg']
382,Yên Mỹ District-1817.jpeg,0.9618943184614182,106.03349174718953N,20.884181809494965E,['246.jpeg']
384,Tam Điệp-2057.jpeg,0.9618641436100006,105.8966970662838N,20.150687209263705E,[]
385,Duy Tiên District-3529.jpeg,0.9618593454360962,105.93457584406481N,20.64699551229451E,['319.jpeg']
386,Long Hồ District-7651.jpeg,0.9618533626198768,105.99751811093057N,10.280652179985056E,['550.jpeg']
387,Long Xuyen City-2665.jpeg,0.9618409797549248,105.39749189587363N,10.369093474261087E,['918.jpeg']
388,Cai Lậy Town-2250.jpeg,0.9618225246667862,106.12928100898819N,10.403283106645986E,[]
389,Long Hồ District-3702.jpeg,0.961781956255436,105.96328697896001N,10.190371906872624E,[]
390,Châu Thành District-10168.jpeg,0.9617586433887482,106.36489806494536N,10.325727675686002E,[]
392,Hiệp Hòa District-6083.jpeg,0.9617477357387544,105.90950629066491N,21.34163868128958E,['145.jpeg']
395,Thái Bình-1124.jpeg,0.9617175236344336,106.35364564828656N,20.441942775542838E,['443.jpeg']
396,Ninh Bình-1992.jpeg,0.96170674264431,105.94716528839054N,20.26847681073798E,"['872.jpeg', '114.jpeg']"
398,Go Cong Town-3823.jpeg,0.961678482592106,106.67448245318344N,10.43311847657908E,[]
400,Phu Ly City-50.jpeg,0.9616304934024812,105.90417811071508N,20.492558406496656E,[]
401,Chau Doc City-4764.jpeg,0.9616044238209724,105.11110668603992N,10.72273434428684E,"['7.jpeg', '6.jpeg']"
403,Tây Ninh City-2114.jpeg,0.9615639448165894,106.13887205047158N,11.348822507204586E,[]
404,Duy Tiên District-2072.jpeg,0.961559496819973,105.91729818643888N,20.626783510850842E,['328.jpeg']
406,Trà Vinh City-2471.jpeg,0.9615146890282632,106.36186274507514N,9.978260642636783E,"['571.jpeg', '572.jpeg']"
407,Hung Yen City-529.jpeg,0.9615100622177124,106.05616319907675N,20.623307607400267E,[]
408,Go Cong Town-1460.jpeg,0.9614787697792052,106.69366265537386N,10.380567272827056E,[]
409,Duy Tiên District-1524.jpeg,0.9614379480481148,105.92593701525183N,20.618698710273378E,[]
410,Chau Doc City-4520.jpeg,0.9614342078566552,105.12070547826302N,10.70925967665811E,['469.jpeg']
411,Ninh Bình-563.jpeg,0.961424633860588,105.97445293692057N,20.229400274613628E,['880.jpeg']
412,Go Cong Town-2854.jpeg,0.9614175781607628,106.61283180328563N,10.416948875424618E,[]
413,Go Cong Town-123.jpeg,0.961415059864521,106.65941229431952N,10.342838203466629E,[]
414,Yên Mỹ District-745.jpeg,0.9613612666726112,106.03493406856072N,20.86531727481419E,['255.jpeg']
415,Thanh Liêm District-4108.jpeg,0.9613402709364892,105.9692812636395N,20.457182679284582E,['368.jpeg']
417,Phu Ly City-3808.jpeg,0.9613251462578772,105.93439668045279N,20.577448812560007E,[]
418,Sa Đéc City-877.jpeg,0.961289055645466,105.75866764172143N,10.293668005177352E,"['906.jpeg', '907.jpeg']"
420,Hiệp Hòa District-3905.jpeg,0.9612547531723976,106.0078719989256N,21.310646945742537E,['180.jpeg']
421,Go Cong Town-1307.jpeg,0.9612451270222664,106.69503266981602N,10.37652487253844E,[]
422,Hiệp Hòa District-4615.jpeg,0.9612212181091307,105.97749435372745N,21.321426679845857E,[]
423,Hung Yen City-2374.jpeg,0.9612163677811624,106.06336357394854N,20.673163877627978E,"['278.jpeg', '279.jpeg']"
424,Go Cong Town-2478.jpeg,0.9612108543515204,106.67311243874127N,10.407516608084503E,[]
425,Long Xuyen City-3817.jpeg,0.9612042978405952,105.44269687971922N,10.392000409229915E,[]
426,Binh Minh Town-3192.jpeg,0.9611616805195808,105.8077409557544N,10.06793294208743E,['24.jpeg']
427,Mỹ Tho-1145.jpeg,0.9611613005399704,106.34370720788327N,10.350269938431039E,[]
428,Long Xuyen City-4910.jpeg,0.9611601084470748,105.4468064237052N,10.418949744487366E,[]
429,Hoa Lư District-4103.jpeg,0.9611580967903136,105.96219762730111N,20.29366191448283E,['415.jpeg']
430,Go Cong Town-2593.jpeg,0.9611536115407944,106.67722248206778N,10.410211541610249E,[]
431,Mỹ Hào District-3843.jpeg,0.96114082634449,106.06900595656079N,20.971615079734644E,[]
432,Go Cong Town-2831.jpeg,0.9611363857984544,106.67174242429908N,10.415601408661741E,[]
433,Trà Vinh City-1110.jpeg,0.9611319825053216,106.34818224616954N,9.932446772699157E,[]
434,Phu Ly City-792.jpeg,0.9611184298992156,105.9200068853396N,20.522202675280678E,['638.jpeg']
435,Thái Bình-929.jpeg,0.9611173123121262,106.36371254923672N,20.437900375254113E,['459.jpeg']
436,Hoa Lư District-3999.jpeg,0.9611140787601472,105.90905683051905N,20.29231444771992E,"['411.jpeg', '410.jpeg']"
439,Go Cong Town-1432.jpeg,0.9610849544405936,106.65530225099302N,10.380567272827056E,[]
440,Duy Tiên District-3613.jpeg,0.9610772281885148,105.91441857683458N,20.64834297905743E,['322.jpeg']
441,Chau Doc City-2406.jpeg,0.9610719606280328,105.13716055064552N,10.67287807406053E,['476.jpeg']
442,Châu Thành District-2131.jpeg,0.9610588997602464,106.24438268151823N,10.269134071645368E,[]
443,Hiệp Hòa District-2394.jpeg,0.961057998239994,106.00353233532584N,21.286392544010077E,[]
444,Hung Yen City-1485.jpeg,0.9610506668686868,106.05184297415371N,20.64486707560684E,"['290.jpeg', '289.jpeg']"
445,Duy Tiên District-4422.jpeg,0.9610232040286064,105.98640881694259N,20.65912271316071E,['313.jpeg']
446,Thanh Liêm District-7605.jpeg,0.9610107019543648,105.98078571862875N,20.511081349800993E,"['362.jpeg', '363.jpeg']"
447,Go Cong Town-3346.jpeg,0.9609836414456367,106.68133252539432N,10.425033676001851E,[]
449,Duy Tiên District-1702.jpeg,0.9609673619270324,105.92449721044969N,20.621393643799195E,[]
450,Hung Yen City-1329.jpeg,0.9609564170241356,106.04608267425627N,20.64082467531811E,[]
451,Mỹ Hào District-270.jpeg,0.9609451442956924,106.09785823083833N,20.89346200748571E,"['223.jpeg', '224.jpeg']"
452,Sa Đéc City-2693.jpeg,0.9609416872262956,105.72442680314552N,10.363736276846712E,['520.jpeg']
453,Duy Tiên District-1533.jpeg,0.9609324485063552,105.93889525847129N,20.618698710273378E,[]
454,Cai Lậy Town-4211.jpeg,0.9609252363443376,106.12654083874648N,10.441012176006414E,[]
455,Long Xuyen City-2252.jpeg,0.9609122425317764,105.37694417594385N,10.361008673683854E,[]
456,Cao Lanh City-4206.jpeg,0.9609019607305528,105.61531659042207N,10.487740208682368E,['509.jpeg']
458,Sa Đéc City-1156.jpeg,0.9608882144093512,105.743601672748N,10.303100272517458E,['525.jpeg']
460,Thái Bình-657.jpeg,0.9608710706233978,106.34501687604359N,20.432510508202476E,['444.jpeg']
464,Go Cong Town-461.jpeg,0.960802175104618,106.66489235208824N,10.354965404332479E,['848.jpeg']
467,Yên Mỹ District-2125.jpeg,0.9607577174901962,105.98589514193941N,20.889571676546616E,"['624.jpeg', '262.jpeg', '623.jpeg']"
468,Tam Điệp-4266.jpeg,0.9606973677873611,105.89956789312502N,20.18033147804769E,[]
469,Mỹ Tho-2755.jpeg,0.960689902305603,106.39028066320114N,10.377219273688485E,['839.jpeg']
470,Bac Giang City-2155.jpeg,0.9606809392571448,106.21552737887913N,21.284742144297002E,[]
471,Go Cong Town-3867.jpeg,0.9606715440750122,106.62653194770735N,10.434465943341957E,"['841.jpeg', '843.jpeg']"
472,Cao Lanh City-2855.jpeg,0.9606638848781586,105.6427213477659N,10.458095939899168E,['950.jpeg']
474,Go Cong Town-3178.jpeg,0.9606258198618888,106.67448245318344N,10.422338742476105E,[]
476,Bến Tre City-490.jpeg,0.9605850726366044,106.37212399834277N,10.211160804291403E,['718.jpeg']
477,Cai Lậy Town-5385.jpeg,0.960561953485012,106.10187930657109N,10.46257164421238E,[]
478,Go Cong Town-3870.jpeg,0.9605619087815284,106.6306419910339N,10.434465943341957E,['843.jpeg']
481,Cai Lậy Town-2614.jpeg,0.9605479836463928,106.13887160483415N,10.410020440460348E,['86.jpeg']
483,Tam Điệp-2623.jpeg,0.9605008214712144,105.91822826759295N,20.158772009841154E,[]
485,Hoa Lư District-4224.jpeg,0.9604843109846116,105.94927148754331N,20.296356848008656E,"['407.jpeg', '406.jpeg']"
486,Bến Tre City-1445.jpeg,0.9604735895991324,106.36253914363279N,10.234067739260228E,['702.jpeg']
487,Binh Minh Town-2123.jpeg,0.9604735895991324,105.88984799411695N,10.04233107359287E,[]
488,Bến Tre City-2574.jpeg,0.9604732543230056,106.39677076759702N,10.252932273940436E,[]
490,Go Cong Town-4473.jpeg,0.9604670777916908,106.64160210657127N,10.447940610970683E,[]
492,Binh Minh Town-2294.jpeg,0.9604454711079596,105.84468912301752N,10.046373473881486E,[]
493,Long Xuyen City-2365.jpeg,0.9604391902685164,105.44817627170053N,10.362356140446725E,['10.jpeg']
494,Phu Ly City-1878.jpeg,0.9604390934109688,105.91856790582827N,20.539719743198518E,"['646.jpeg', '632.jpeg', '630.jpeg', '644.jpeg']"
495,Trà Vinh City-2186.jpeg,0.9604314863681792,106.35775859540348N,9.971523308822425E,[]
496,Go Cong Town-430.jpeg,0.9604147300124168,106.67996251095214N,10.35361793756961E,['58.jpeg']
497,Long Xuyen City-2498.jpeg,0.9603914692997932,105.44406672771456N,10.365051073972468E,[]
499,Vĩnh Long-1539.jpeg,0.960361585021019,105.94869725199236N,10.257082205454365E,['656.jpeg']
500,Chau Doc City-4403.jpeg,0.9603590220212936,105.09876538175307N,10.706564743132363E,[]
501,Cao Lanh City-1476.jpeg,0.960334300994873,105.60435468748452N,10.433841538167465E,['494.jpeg']
502,Binh Minh Town-3415.jpeg,0.9603120684623718,105.84332067237811N,10.073322809138919E,[]
503,Thái Bình-1710.jpeg,0.9603070989251136,106.33207371767911N,20.454069976409034E,['449.jpeg']
504,Long Hồ District-4307.jpeg,0.9602988287806512,105.9181018847588N,10.201151640975601E,[]
505,Hiệp Hòa District-8139.jpeg,0.9602972120046616,105.9471167085293N,21.37263041683663E,"['140.jpeg', '141.jpeg']"
506,Duy Tiên District-3468.jpeg,0.9602852687239648,105.98784862174475N,20.645648045531594E,['312.jpeg']
507,Vĩnh Long-418.jpeg,0.960284598171711,105.96923722852861N,10.236870204011284E,['665.jpeg']
508,Go Cong Town-3815.jpeg,0.9602845311164856,106.66352233764604N,10.43311847657908E,[]
511,Châu Thành District-8127.jpeg,0.9602754339575768,106.27451152737501N,10.308210607768663E,[]
512,Long Hồ District-1253.jpeg,0.9602633491158484,105.9235788658741N,10.16072763808944E,['652.jpeg']
513,Cai Lậy Town-1667.jpeg,0.9602587968111038,106.17997415845981N,10.392503372543006E,['775.jpeg']
514,Binh Minh Town-3185.jpeg,0.9602560475468636,105.79816180127872N,10.06793294208743E,"['26.jpeg', '25.jpeg']"
515,Duy Tiên District-5825.jpeg,0.9602552875876428,106.01664471778795N,20.688766981944756E,[]
516,Duy Tiên District-1296.jpeg,0.9602544978260994,105.98496901214044N,20.61330884322173E,['339.jpeg']
517,Hung Yen City-1307.jpeg,0.960194244980812,106.08784484851255N,20.6394772085552E,['303.jpeg']
518,Go Cong Town-2278.jpeg,0.9601932093501092,106.62242190438084N,10.403474207795886E,[]
520,Tam Điệp-4652.jpeg,0.960174821317196,105.88234293207772N,20.188416278625144E,['885.jpeg']
521,Yên Mỹ District-1989.jpeg,0.9601626992225648,106.03637638993193N,20.886876743020792E,"['244.jpeg', '245.jpeg']"
522,Hung Yen City-819.jpeg,0.9601409360766412,106.10368567323044N,20.628697474451904E,[]
523,Mỹ Hào District-3709.jpeg,0.9601387232542038,106.08631732112731N,20.963530279157165E,[]
524,Go Cong Town-257.jpeg,0.960135079920292,106.65941229431952N,10.348228070518116E,[]
525,Cai Lậy Town-3944.jpeg,0.9601251780986786,106.19093483942662N,10.435622308954924E,['779.jpeg']
527,Bac Giang City-1923.jpeg,0.9601069539785384,106.21552737887913N,21.280699744008253E,"['202.jpeg', '201.jpeg']"
530,Cai Lậy Town-2467.jpeg,0.9600740075111388,106.13065109410903N,10.407325506934605E,['87.jpeg']
532,Hoa Lư District-72.jpeg,0.9600506275892258,105.95070772529417N,20.181822173161397E,[]
533,Trà Vinh City-101.jpeg,0.960046909749508,106.34271004660732N,9.893370236575885E,"['752.jpeg', '738.jpeg']"
534,Duy Tiên District-8.jpeg,0.9600465148687364,105.97776998812962N,20.559410172705306E,"['360.jpeg', '361.jpeg']"
535,Thanh Liêm District-1884.jpeg,0.9600307494401932,105.94052012616646N,20.424843476974743E,['371.jpeg']
538,Hiệp Hòa District-1157.jpeg,0.9600123688578606,105.9283114995971N,21.26618054256636E,['163.jpeg']
539,Mỹ Hào District-1241.jpeg,0.9600025415420532,106.10939914054937N,20.919063875981042E,"['226.jpeg', '227.jpeg']"
540,Go Cong Town-3954.jpeg,0.959999717772007,106.63749206324476N,10.435813410104826E,[]
542,Go Cong Town-3205.jpeg,0.9599791690707208,106.60187168774827N,10.423686209238976E,[]
543,Cai Lậy Town-2458.jpeg,0.9599774330854416,106.11832032802134N,10.407325506934605E,['84.jpeg']
544,Duy Tiên District-4760.jpeg,0.9599727019667624,105.9417748680756N,20.66451258021235E,"['324.jpeg', '323.jpeg']"
546,Bac Giang City-2246.jpeg,0.959960736334324,106.23866269545731N,21.286089611059918E,"['187.jpeg', '186.jpeg']"
547,Long Hồ District-3201.jpeg,0.9599213302135468,106.00162584676706N,10.183634573058265E,['568.jpeg']
548,Chau Doc City-1540.jpeg,0.9598939046263696,105.05214267666935N,10.6594034064318E,['478.jpeg']
549,Mỹ Hào District-2787.jpeg,0.9598894715309144,106.09064516226894N,20.947360678002212E,"['213.jpeg', '214.jpeg']"
550,Thái Bình-1384.jpeg,0.9598671793937684,106.33638810380059N,20.447332642594482E,['102.jpeg']
551,Go Cong Town-423.jpeg,0.9598665162920952,106.67037240985691N,10.35361793756961E,[]
552,Binh Minh Town-3884.jpeg,0.95985908806324,105.82689926470562N,10.086797476767636E,[]
554,Mỹ Hào District-2246.jpeg,0.9598280042409896,106.04592413713877N,20.93927587742473E,['212.jpeg']
555,Mỹ Tho-2444.jpeg,0.9598106145858764,106.38069201063568N,10.371829406636992E,[]
556,Bac Giang City-576.jpeg,0.9598092660307884,106.16636483115046N,21.251055475224135E,[]
557,Hiệp Hòa District-7205.jpeg,0.9597888067364692,105.9847271263937N,21.356460815681647E,"['995.jpeg', '123.jpeg', '124.jpeg']"
558,Thanh Liêm District-5189.jpeg,0.9597748592495918,105.90744481807246N,20.473352280439503E,[]
561,Mỹ Tho-1349.jpeg,0.9597553536295892,106.40260893078528N,10.352964871956782E,[]
562,Hiệp Hòa District-6487.jpeg,0.959736093878746,105.91239939973141N,21.347028548341235E,['144.jpeg']
563,Phu Ly City-2100.jpeg,0.9597341492772102,105.88834933609054N,20.543762143487246E,['349.jpeg']
564,Thanh Liêm District-7293.jpeg,0.9597285687923433,105.9275776143036N,20.505691482749345E,['397.jpeg']
565,Hoa Lư District-3975.jpeg,0.959720715880394,105.97368752930801N,20.290966980957013E,['409.jpeg']
567,Hiệp Hòa District-8967.jpeg,0.9597102031111716,105.97170813559445N,21.391494951517444E,['997.jpeg']
568,Go Cong Town-3774.jpeg,0.9596811532974244,106.60735174551695N,10.43311847657908E,[]
569,Vĩnh Long-143.jpeg,0.9596689715981483,105.95417457906869N,10.230132870196922E,"['658.jpeg', '42.jpeg']"
571,Mỹ Hào District-2431.jpeg,0.9596560224890708,106.06900595656079N,20.94197081095056E,['235.jpeg']
573,Hiệp Hòa District-1410.jpeg,0.9596293792128564,105.97170813559445N,21.270222942855092E,[]
575,Mỹ Tho-1344.jpeg,0.9595426470041276,106.39575989323852N,10.352964871956782E,[]
576,Phu Ly City-2627.jpeg,0.9595392048358916,105.88834933609054N,20.553194410827626E,[]
577,Go Cong Town-2025.jpeg,0.9595291689038276,106.6457121498978N,10.396736873981526E,[]
578,Hiệp Hòa District-2757.jpeg,0.9595269113779068,105.98038746279394N,21.293129877824647E,['176.jpeg']
579,Mỹ Tho-3106.jpeg,0.9595207273960114,106.35329586044872N,10.383956607502846E,['809.jpeg']
580,Châu Thành District-1283.jpeg,0.9595201909542084,106.24301318852476N,10.262396737831006E,[]
581,Go Cong Town-1800.jpeg,0.959516391158104,106.68681258316299N,10.389999540167166E,[]
583,Thái Bình-3216.jpeg,0.9594835489988328,106.33926436121493N,20.49584144605925E,['455.jpeg']
584,Cai Lậy Town-4866.jpeg,0.9594651982188224,106.17860407333892N,10.4517919101094E,[]
585,Long Xuyen City-4643.jpeg,0.9594384506344796,105.43310794375199N,10.412212410673003E,[]
586,Long Hồ District-3924.jpeg,0.959438033401966,106.01394905427645N,10.193066840398368E,['684.jpeg']
587,Hiệp Hòa District-518.jpeg,0.9594252854585648,105.94277704492954N,21.247316007885544E,['164.jpeg']
589,Thái Bình-1621.jpeg,0.9593761339783669,106.39103699467285N,20.451375042883214E,[]
