image,pred,lat,lon,found_Anditi
Long Hồ District-1278.jpeg,0.3526979573071003,10.16072763808944N,105.95780999784469E,[]
Thái Bình-1703.jpeg,0.3526818919926882,20.454069976409034N,106.32200681672894E,[]
Chau Doc City-4086.jpeg,0.3526702276431024,10.699827409317995N,105.12893301445428E,[]
Cai Lậy Town-1030.jpeg,0.3526143617928028,10.381723638440027N,106.18682458406407E,[]
Go Cong Town-1200.jpeg,0.3525977618992328,10.373829939012698N,106.68681258316299E,[]
Duy Tiên District-1480.jpeg,0.35258917696774,20.61735124351047N,105.97776998812962E,[]
Vĩnh Long-998.jpeg,0.3525139708071947,10.24899740487713N,105.8966626447672E,[]
Duy Tiên District-1272.jpeg,0.3525003641843796,20.61330884322173N,105.95041369688856E,[]
Go Cong Town-803.jpeg,0.3524830844253301,10.363050204909717N,106.71284285756427E,[]
Go Cong Town-866.jpeg,0.3524660989642143,10.365745138435459N,106.65119220766648E,[]
Long Hồ District-9333.jpeg,0.3524508308619261,10.315686315819734N,105.98245641286351E,[]
Mỹ Tho-2664.jpeg,0.3524304684251547,10.37587180692561N,106.36836374305156E,[]
Tây Ninh City-2284.jpeg,0.3524282816797495,11.352864907493213N,106.082520855179E,[]
Hiệp Hòa District-6882.jpeg,0.3524271748028695,21.3524184153929N,105.93265116319684E,[]
Go Cong Town-928.jpeg,0.3524113930761814,10.367092605198332N,106.66352233764604E,[]
Châu Thành District-9450.jpeg,0.3523850748315453,10.31764287510877N,106.40872184073706E,[]
Hung Yen City-3185.jpeg,0.3523816019296646,20.700113212886198N,106.03168192451274E,[]
Bến Tre City-1779.jpeg,0.3523786142468452,10.239457606311715N,106.4118326821413E,[]
Yên Mỹ District-3466.jpeg,0.3523698197677731,20.912478611516125N,105.99743371290913E,[]
Hiệp Hòa District-4475.jpeg,0.3523614588193595,21.32007921308295N,105.90516662706519E,[]
Cai Lậy Town-3081.jpeg,0.3523479215800762,10.419452707800456N,106.16490322213039E,[]
Binh Minh Town-93.jpeg,0.3523368453606963,9.992474803366619N,105.88300574092003E,[]
Trà Vinh City-1216.jpeg,0.3522991901263594,9.939184106513508N,106.32492539803008E,[]
Long Hồ District-7804.jpeg,0.3522903993725776,10.283347113510802N,105.99751811093057E,[]
Cai Lậy Town-563.jpeg,0.3522710800170898,10.373638837862787N,106.14709211555929E,[]
Vĩnh Long-710.jpeg,0.3522663805633783,10.243607537825643N,105.93226527076335E,[]
Cai Lậy Town-1392.jpeg,0.3522597886621952,10.38846097225439N,106.13613143459246E,[]
Phu Ly City-1676.jpeg,0.3522347146645188,20.535677342909782N,105.9991507584622E,[]
Vĩnh Long-2166.jpeg,0.3522288659587502,10.269209406320215N,105.90898663068893E,['649.jpeg']
Cao Lanh City-4934.jpeg,0.3522223886102438,10.50256234307397N,105.59613326028135E,[]
Hiệp Hòa District-1373.jpeg,0.3522017002105713,21.268875476092177N,106.02957031692426E,[]
Thanh Liêm District-559.jpeg,0.3521739318966865,20.395199208190725N,105.91463510244073E,[]
Châu Thành District-4551.jpeg,0.3521569240838289,10.283956206036958N,106.4443286585678E,[]
Cao Lanh City-1351.jpeg,0.3520960379391908,10.431146604641716N,105.6660153915082E,[]
Tam Điệp-498.jpeg,0.3520481958985328,20.122390407242634N,105.88951999918079E,[]
Phu Ly City-3874.jpeg,0.3520070575177669,20.57879627932292N,105.95166443458864E,[]
Phu Ly City-315.jpeg,0.3519992777146399,20.511422941177397N,105.9070560697377E,[]
Cao Lanh City-3073.jpeg,0.3519981754943728,10.46348580695066N,105.6112058768205E,[]
Thanh Liêm District-7334.jpeg,0.3519939836114645,20.505691482749345N,105.98653794612336E,[]
Cao Lanh City-2787.jpeg,0.3519842699170112,10.456748473136297N,105.63587015842995E,[]
Duy Tiên District-312.jpeg,0.3519731033593416,20.57423230709733N,105.9604923305037E,[]
Yên Mỹ District-990.jpeg,0.3519614078104496,20.870707141865832N,105.98877978468185E,[]
Cao Lanh City-3738.jpeg,0.3519466370344162,10.478307941342258N,105.62079754189082E,['508.jpeg']
Cai Lậy Town-464.jpeg,0.3519332781434059,10.372291371099921N,106.09639896608768E,[]
Châu Thành District-7126.jpeg,0.351931469514966,10.301473273954299N,106.23342673757034E,[]
Tây Ninh City-1877.jpeg,0.3518790174275636,11.344780106915964N,106.08664411337115E,[]
Cai Lậy Town-6284.jpeg,0.3518683956936002,10.480088712129726N,106.14983228580098E,[]
Long Hồ District-6218.jpeg,0.351834125816822,10.241575643861761N,105.9235788658741E,[]
Long Xuyen City-574.jpeg,0.3518274473026395,10.321932137560555N,105.47557323160692E,[]
Châu Thành District-5455.jpeg,0.3518234305083751,10.290693539851324N,106.19508093375262E,[]
Tây Ninh City-437.jpeg,0.3517997954040766,11.309745971081217N,106.13612321167683E,[]
Cai Lậy Town-644.jpeg,0.3517947290092706,10.374986304625663N,106.16216305188868E,[]
Cao Lanh City-2018.jpeg,0.3517867997288704,10.441926338744695N,105.66190467790662E,[]
Mỹ Tho-210.jpeg,0.3517726277932524,10.330057936987952N,106.3272695177711E,[]
Cao Lanh City-4073.jpeg,0.3517563361674547,10.485045275156622N,105.61668682828926E,[]
Long Hồ District-867.jpeg,0.3517525037750602,10.155337771037951N,105.9810871675847E,[]
Cao Lanh City-3957.jpeg,0.3517506420612335,10.48235034163088N,105.6440915856331E,"['19.jpeg', '18.jpeg']"
Go Cong Town-18.jpeg,0.3517447113990783,10.33744833641514N,106.65667226543519E,[]
Trà Vinh City-756.jpeg,0.3517433316446841,9.917624638307569N,106.3495502960601E,[]
Hiệp Hòa District-3959.jpeg,0.3517199894413352,21.311994412505456N,105.95145637212903E,['151.jpeg']
Long Hồ District-1928.jpeg,0.351646514609456,10.168812438666674N,105.94548679033528E,[]
Long Hồ District-8046.jpeg,0.3516230005770921,10.287389513799416N,106.01394905427645E,[]
Go Cong Town-3079.jpeg,0.3515729298815131,10.420991275713233N,106.63749206324476E,[]
Mỹ Tho-245.jpeg,0.3515704302117228,10.331405403750825N,106.32042048022436E,[]
Go Cong Town-550.jpeg,0.351569440215826,10.357660337858226N,106.65804227987738E,[]
Go Cong Town-3191.jpeg,0.3515563681721687,10.422338742476105N,106.6922926409317E,[]
Long Xuyen City-1348.jpeg,0.3515434321016073,10.339449205477894N,105.44817627170053E,[]
Vĩnh Long-160.jpeg,0.3515005875378847,10.230132870196922N,105.9870385415267E,[]
Hoa Lư District-4870.jpeg,0.3514073900878429,20.312526449163567N,105.93203663453288E,[]
Bến Tre City-399.jpeg,0.3514040373265743,10.208465870765659N,106.37212399834277E,[]
Go Cong Town-905.jpeg,0.3513718657195568,10.365745138435459N,106.70462277091124E,[]
Hiệp Hòa District-5944.jpeg,0.3513714494183659,21.33894374776375N,106.01655132612508E,[]
Hiệp Hòa District-4281.jpeg,0.3513643015176058,21.316036812794195N,106.01799788065833E,[]
Cai Lậy Town-3112.jpeg,0.3513257969170809,10.420800174563325N,106.1142100726588E,[]
Châu Thành District-6215.jpeg,0.3512857034802437,10.294735940139942N,106.37585400889328E,[]
Châu Thành District-5716.jpeg,0.3512513730674982,10.292041006614197N,106.26218609043362E,[]
Long Hồ District-4561.jpeg,0.3512142039835453,10.205194041264217N,105.9810871675847E,[]
Tây Ninh City-3561.jpeg,0.3511350713670254,11.373076908936339N,106.18697672937988E,[]
Long Xuyen City-4585.jpeg,0.3511123321950435,10.410864943910134N,105.42625870377537E,[]
Bac Giang City-849.jpeg,0.3511053128167987,21.25779280903871N,106.17937844672568E,[]
Chau Doc City-1968.jpeg,0.3510330468416214,10.666140740246163N,105.10562166191242E,[]
Long Xuyen City-78.jpeg,0.3510208781808615,10.308457469931831N,105.43310794375199E,[]
Long Hồ District-4828.jpeg,0.3510155957192182,10.210583908315703N,105.98245641286351E,[]
Go Cong Town-3702.jpeg,0.3509998731315136,10.431771009816211N,106.61557183216999E,[]
Cai Lậy Town-5094.jpeg,0.3509825766086578,10.45718177716089N,106.09228871072513E,[]
Long Hồ District-7932.jpeg,0.3509662039577961,10.286042047036544N,105.96191773368116E,[]
Mỹ Tho-2236.jpeg,0.3509495742619037,10.369134473111249N,106.30809221264022E,[]
Châu Thành District-9530.jpeg,0.3509088587015867,10.318990341871643N,106.30737935921879E,[]
Hiệp Hòa District-4583.jpeg,0.3508671410381794,21.321426679845857N,105.93120460866358E,[]
Ninh Bình-2117.jpeg,0.3508388670161366,20.272519211026708N,105.97014436083687E,[]
Tây Ninh City-540.jpeg,0.350823063403368,11.313788371369842N,106.082520855179E,[]
Cao Lanh City-4551.jpeg,0.3507669679820537,10.494477542496732N,105.61805706615645E,[]
Long Hồ District-3564.jpeg,0.3507631942629814,10.189024440109755N,105.90714792252824E,[]
Go Cong Town-1489.jpeg,0.3507511224597692,10.381914739589927N,106.66489235208824E,[]
Cao Lanh City-437.jpeg,0.3507429659366607,10.41632447025012N,105.68382848378165E,[]
Châu Thành District-1099.jpeg,0.3507429584860801,10.261049271068135N,106.20329789171355E,[]
Hung Yen City-2951.jpeg,0.3507410511374473,20.692028412308737N,106.03456207446143E,['270.jpeg']
Châu Thành District-2676.jpeg,0.3507146295160055,10.273176471933986N,106.21836231464192E,[]
Tây Ninh City-72.jpeg,0.35070332698524,11.298966236978218N,106.09351621035809E,[]
Ninh Bình-2249.jpeg,0.3506981395184994,20.27790907807834N,105.9600910166416E,[]
Long Hồ District-2234.jpeg,0.3506744615733623,10.172854838955288N,105.90167094141292E,[]
Thái Bình-1472.jpeg,0.3506690971553325,20.44868010935739N,106.36515067794389E,[]
Hung Yen City-3463.jpeg,0.3506667595356703,20.708198013463676N,106.06480364892289E,[]
Cao Lanh City-564.jpeg,0.3506537098437547,10.419019403775863N,105.63038920696117E,[]
Go Cong Town-162.jpeg,0.3506491556763649,10.344185670229502N,106.66900239541475E,[]
Tây Ninh City-1973.jpeg,0.3506208881735801,11.346127573678837N,106.12787669529254E,[]
Hiệp Hòa District-3532.jpeg,0.3506172057241201,21.305257078690875N,106.00642544439235E,[]
Phu Ly City-3321.jpeg,0.3505535002332181,20.565321611693822N,105.94878647556598E,[]
Long Xuyen City-4803.jpeg,0.3505480121821165,10.41625481096162N,105.43858733573327E,[]
Phu Ly City-3877.jpeg,0.3505210503935814,20.57879627932292N,105.95598137312261E,[]
Sa Đéc City-1319.jpeg,0.35051513556391,10.308490139568944N,105.75592837463535E,['905.jpeg']
Trà Vinh City-33.jpeg,0.3505075955763459,9.889327836287272N,106.35228639584123E,[]
Châu Thành District-9798.jpeg,0.3504945393651724,10.321685275397387N,106.29094544329693E,[]
Mỹ Tho-3987.jpeg,0.350487994030118,10.40147367542019N,106.38069201063568E,[]
Long Xuyen City-269.jpeg,0.3504409156739712,10.31384733698332N,105.46735414363499E,[]
Thái Bình-2420.jpeg,0.3504350902512669,20.470239577563955N,106.3680269353582E,[]
Thái Bình-624.jpeg,0.3504338935017586,20.43116304143958N,106.38384635113702E,[]
Cao Lanh City-2684.jpeg,0.350432351231575,10.455401006373423N,105.58106064374226E,[]
Long Hồ District-6331.jpeg,0.350430654361844,10.244270577387509N,106.01394905427645E,[]
Duy Tiên District-1723.jpeg,0.3504192922264337,20.621393643799195N,105.95473311129504E,[]
Châu Thành District-7334.jpeg,0.3504152707755565,10.302820740717173N,106.24575217451175E,[]
Yên Mỹ District-396.jpeg,0.3503853445872664,20.85588500747381N,106.04070335404559E,[]
Cai Lậy Town-962.jpeg,0.3503119703382253,10.381723638440027N,106.09365879584597E,[]
Long Hồ District-4684.jpeg,0.3502945434302091,10.207888974789961N,105.96465622423881E,[]
Long Hồ District-7694.jpeg,0.3502930691465735,10.281999646747927N,105.95233301672941E,[]
Trà Vinh City-1397.jpeg,0.3502865843474865,9.948616373853612N,106.31808514857725E,[]
Go Cong Town-4662.jpeg,0.3502618037164211,10.457372878310792N,106.63749206324476E,['599.jpeg']
Tây Ninh City-299.jpeg,0.3502396587282419,11.307051037555466N,106.07702317758954E,[]
Duy Tiên District-4105.jpeg,0.3502074033021927,20.655080312871977N,105.92017779604318E,[]
Châu Thành District-8650.jpeg,0.3501642122864723,10.31225300805728N,106.23616572355732E,[]
Long Xuyen City-3321.jpeg,0.3501424547284841,10.38256814188981N,105.37557432794853E,[]
Cai Lậy Town-1418.jpeg,0.3501373529434204,10.38846097225439N,106.17175364773465E,[]
Mỹ Tho-801.jpeg,0.3501289933919906,10.343532604616676N,106.39849950825723E,[]
Mỹ Tho-2235.jpeg,0.350110737606883,10.369134473111249N,106.30672240513088E,[]
Go Cong Town-1538.jpeg,0.3500972655601799,10.383262206352802N,106.66489235208824E,[]
Châu Thành District-4281.jpeg,0.350089032202959,10.28260873927409N,106.37722350188677E,[]
Binh Minh Town-4292.jpeg,0.3500760085880756,10.097577210870606N,105.86111053069003E,[]
Mỹ Tho-855.jpeg,0.3500580377876758,10.344880071379546N,106.36973355056092E,[]
Tây Ninh City-3636.jpeg,0.350036783143878,11.374424375699213N,106.17598137420082E,[]
Trà Vinh City-1.jpeg,0.3500185124576092,9.8879803695244N,106.3358697971545E,[]
Binh Minh Town-3996.jpeg,0.3500068401917815,10.089492410293376N,105.84879447493567E,[]
Trà Vinh City-2440.jpeg,0.3499836716800928,9.978260642636783N,106.31945319846783E,[]
Long Xuyen City-983.jpeg,0.3499810751527548,10.33136440490066N,105.4605049036584E,[]
Cao Lanh City-4918.jpeg,0.3499718774110079,10.50256234307397N,105.5742094544063E,[]
Sa Đéc City-1122.jpeg,0.3499629432335496,10.301752805754587N,105.75181947400624E,[]
Mỹ Tho-3726.jpeg,0.3499270491302013,10.394736341605826N,106.3724731655796E,[]
Bến Tre City-2222.jpeg,0.3499251827597618,10.24754240688895N,106.34336943421283E,[]
Cai Lậy Town-1736.jpeg,0.3499029669910669,10.393850839305879N,106.16353313700955E,[]
Trà Vinh City-12.jpeg,0.349860506132245,9.8879803695244N,106.35775859540348E,[]
Tây Ninh City-4277.jpeg,0.3498563878238201,11.385204109802213N,106.13062553408732E,[]
Go Cong Town-2607.jpeg,0.3498490424826741,10.411559008373121N,106.61694184661216E,[]
Hoa Lư District-4994.jpeg,0.3498174324631691,20.316568849452285N,105.92054673252596E,[]
Mỹ Tho-2026.jpeg,0.349798010662198,10.365092072822634N,106.34507701539263E,[]
Sa Đéc City-869.jpeg,0.3497956665232777,10.293668005177352N,105.74771057337713E,[]
Cao Lanh City-4235.jpeg,0.3497611563652754,10.487740208682368N,105.65505348857066E,[]
Châu Thành District-6920.jpeg,0.3497350271791219,10.30012580719143N,106.22520977960939E,[]
Binh Minh Town-3755.jpeg,0.3497198428958654,10.082755076479017N,105.84742602429628E,[]
Yên Mỹ District-2678.jpeg,0.3496963111683726,20.897656477124087N,106.0709921028411E,[]
Cao Lanh City-2149.jpeg,0.3496821150183677,10.444621272270446N,105.62079754189082E,[]
Châu Thành District-8734.jpeg,0.3496808093041181,10.31225300805728N,106.35120313501048E,[]
Long Hồ District-4214.jpeg,0.3496758639812469,10.198456707449855N,105.98519490342119E,[]
Long Hồ District-6487.jpeg,0.3496595434844494,10.253702844727611N,106.00162584676706E,[]
Châu Thành District-7057.jpeg,0.3496566116809845,10.30012580719143N,106.41283031971751E,[]
Thanh Liêm District-794.jpeg,0.3496538624167442,20.40193654200528N,105.93908206929281E,[]
Thanh Liêm District-2133.jpeg,0.3496453985571861,20.42888587726348N,105.93332984179821E,[]
Long Hồ District-379.jpeg,0.3496416937559843,10.148600437223596N,105.92494811115294E,[]
Hung Yen City-3332.jpeg,0.3495593024417758,20.704155613174933N,106.0619234989742E,[]
Thanh Liêm District-3809.jpeg,0.3495434615761041,20.45314027899585N,105.954900694903E,[]
Vĩnh Long-645.jpeg,0.3495396580547094,10.242260071062768N,105.94732792022326E,[]
Châu Thành District-8848.jpeg,0.3495275564491749,10.313600474820154N,106.26629456941409E,[]
Duy Tiên District-2012.jpeg,0.3495206665247679,20.625436044087937N,105.96769135451449E,[]
Mỹ Tho-3748.jpeg,0.3495133379474282,10.394736341605826N,106.40260893078528E,[]
Long Xuyen City-4798.jpeg,0.3495097812265157,10.41625481096162N,105.43173809575667E,[]
Châu Thành District-1297.jpeg,0.3495003804564476,10.262396737831006N,106.26218609043362E,[]
Bến Tre City-3238.jpeg,0.3494980745017528,10.269101875094902N,106.33378457950285E,[]
Châu Thành District-7106.jpeg,0.3494786284863949,10.301473273954299N,106.20603687770056E,[]
Mỹ Hào District-3252.jpeg,0.3494415068998933,20.954098011816768N,106.12671050511588E,[]
Cao Lanh City-3178.jpeg,0.3494290523231029,10.466180740476403N,105.59202254667983E,[]
Thái Bình-792.jpeg,0.3494196198880672,20.435205441728296N,106.35939816311522E,[]
Mỹ Tho-2495.jpeg,0.3493469376116991,10.373176873399867N,106.34507701539263E,[]
Châu Thành District-1058.jpeg,0.3493466600775718,10.259701804305262N,106.42241677067196E,[]
Châu Thành District-3397.jpeg,0.3493400979787111,10.277218872222601N,106.37174552991279E,[]
Tây Ninh City-5032.jpeg,0.3493383564054966,11.39733131066809N,106.12375343710043E,[]
Hiệp Hòa District-9564.jpeg,0.3493271735496819,21.40766455267243N,105.97460124466096E,"['137.jpeg', '136.jpeg']"
Duy Tiên District-5002.jpeg,0.3493254650384187,20.66855498050109N,105.92017779604318E,[]
Hoa Lư District-3754.jpeg,0.3492948021739721,20.286924580668288N,105.97656000480974E,[]
Chau Doc City-4015.jpeg,0.3492825422435999,10.698479942555121N,105.13167552651802E,[]
Châu Thành District-2316.jpeg,0.349263546988368,10.27048153840824N,106.24712166750521E,[]
Long Hồ District-6931.jpeg,0.3492471426725387,10.267177512356332N,105.97971792230587E,[]
Binh Minh Town-3572.jpeg,0.3492440842092037,10.077365209427533N,105.85837362941128E,[]
Sa Đéc City-2144.jpeg,0.3492334112524986,10.340829341877884N,105.73401423794677E,[]
Hoa Lư District-2041.jpeg,0.3492261804640293,20.234373376914842N,105.93634534778548E,[]
Cai Lậy Town-5241.jpeg,0.3492097668349743,10.459876710686634N,106.0991391363294E,[]
Long Hồ District-8721.jpeg,0.3491994068026542,10.300864181428137N,105.95780999784469E,[]
Phu Ly City-2348.jpeg,0.349165738094598,20.54780454377598N,105.91281198778299E,[]
Long Xuyen City-3977.jpeg,0.349151112139225,10.396042809518535N,105.42077931179409E,[]
Go Cong Town-608.jpeg,0.3491077115759253,10.359007804621099N,106.6662623665304E,[]
Long Hồ District-7377.jpeg,0.349081315100193,10.275262312933569N,106.01942603539176E,[]
Chau Doc City-3244.jpeg,0.3490647673606872,10.68635274168926N,105.07271151714745E,[]
Tam Điệp-1045.jpeg,0.3490437744185328,20.131822674582992N,105.9483719494257E,[]
Châu Thành District-8578.jpeg,0.34903927706182,10.310905541294407N,106.38407096685422E,[]
Vĩnh Long-2222.jpeg,0.3490216173231601,10.270556873083086N,105.92267994837975E,[]
Tây Ninh City-5886.jpeg,0.3489823453128338,11.41350091182259N,106.13062553408732E,[]
Sa Đéc City-1023.jpeg,0.348956910893321,10.299057872228836N,105.72853570377463E,[]
Mỹ Hào District-3070.jpeg,0.3489106148481369,20.95140307829095N,106.11805482283262E,[]
Thanh Liêm District-2355.jpeg,0.3489045388996601,20.432928277552207N,105.87724562372574E,[]
Sa Đéc City-1497.jpeg,0.3488680380396545,10.315227473383308N,105.73401423794677E,[]
Tam Điệp-637.jpeg,0.3488561967387795,20.125085340768454N,105.88377834549836E,[]
Long Hồ District-5997.jpeg,0.3488540071994066,10.234838310047401N,105.99204112981529E,[]
Trà Vinh City-716.jpeg,0.3488529613241553,9.916277171544703N,106.34818224616954E,[]
Cai Lậy Town-83.jpeg,0.3488432765007019,10.35746923670832N,106.13065109410903E,[]
Duy Tiên District-1567.jpeg,0.3488088296726346,20.618698710273378N,105.98784862174475E,[]
Cai Lậy Town-2967.jpeg,0.3488083109259605,10.416757774274714N,106.17175364773465E,[]
Mỹ Tho-3154.jpeg,0.3487998079508543,10.385304074265717N,106.31357144267761E,[]
Duy Tiên District-1322.jpeg,0.3487938474863767,20.614656309984646N,105.94465447767993E,[]
