image,pred,lon,lat
367.jpeg,0.9582099,11796051.022526365,2330537.1655195025
610.jpeg,0.9581615,11808846.00232681,1275331.7797595845
588.jpeg,0.9581139,11837376.48461512,1163401.3179103923
706.jpeg,0.95809245,11841399.29639692,1147881.3173085875
612.jpeg,0.9579343,11814917.846214237,1279007.0797923263
12.jpeg,0.957707,11738471.092181824,1160996.2619605132
618.jpeg,0.9576846,11795292.915343136,2349954.3527122005
609.jpeg,0.9574215,11810073.453096714,1271826.9687996043
1000.jpeg,0.9569063,11821192.532177458,2425365.3526823176
94.jpeg,0.95671934,11812389.986003527,1266620.961360606
736.jpeg,0.9566875,11837570.978988146,1114788.5953842823
591.jpeg,0.9565807,11832998.20628374,1163223.6752436268
127.jpeg,0.9564029,11797143.52545064,2434905.369955688
787.jpeg,0.95623285,11834991.982556112,1156469.193535247
999.jpeg,0.9562323,11821929.67260825,2425960.2131978557
960.jpeg,0.9561708,11702042.837699505,1193034.8179803672
539.jpeg,0.9560642,11785991.699219428,1123227.180191688
648.jpeg,0.9559932,11788446.661756268,1137969.059360639
400.jpeg,0.95599264,11794304.302647324,2329066.395945734
756.jpeg,0.95597196,11837818.02553661,1110724.4930669966
405.jpeg,0.9556519,11794029.68231021,2308353.033758136
73.jpeg,0.9554267,11838175.816587284,1176121.3272078314
448.jpeg,0.95537084,11836245.71197068,2327464.33756
59.jpeg,0.9551807,11841028.848966118,1158973.4261646003
88.jpeg,0.9550985,11823392.423186062,1164375.467619216
794.jpeg,0.95502865,11827655.04687784,1162186.4893500784
536.jpeg,0.9549645,11786307.67405,1119088.0952881563
877.jpeg,0.9549369,11798615.49506755,2302746.931022904
458.jpeg,0.95474356,11841950.540905502,2328946.675185483
465.jpeg,0.9547087,11701666.263048971,1199688.9413004124
954.jpeg,0.9545727,11695593.681965418,1196171.8281861255
662.jpeg,0.95451653,11795449.608182617,1147325.2460252442
116.jpeg,0.95436937,11797111.02670338,2303280.948654319
481.jpeg,0.9543534,11737270.191482536,1162961.745954658
523.jpeg,0.9543533,11769791.722721806,1155248.8197331598
265.jpeg,0.95433265,11798083.150266197,2380122.698857658
225.jpeg,0.954263,11811285.34211468,2381848.541601303
814.jpeg,0.9542583,11839380.224508004,1160298.638135728
862.jpeg,0.9539948,11796767.6978632,2302753.8781401203
251.jpeg,0.95397884,11803692.67529539,2377285.5475899023
703.jpeg,0.9537062,11840640.689455634,1143895.1349782862
766.jpeg,0.9532543,11813655.945736516,1170783.2022689355
297.jpeg,0.95323306,11806533.615428494,2348603.176520698
23.jpeg,0.95290637,11778772.775190732,1126242.424641563
763.jpeg,0.9528374,11812471.945296563,1167898.1007906594
