,image,pred,lon,lat
882,Hiep Binh Phuoc Ward-292.jpeg,0.0804785853251814,106.72939091333191E,10.855606671238268N
915,Hiep Binh Phuoc Ward-225.jpeg,0.0785758076235652,106.71841483912952E,10.850216804186774N
942,Hiep Binh Phuoc Ward-13.jpeg,0.0772386714816093,106.72390287623071E,10.835394669795166N
956,Binh Chieu Ward-204.jpeg,0.0766946524381637,106.7263091676897E,10.882431903908552N
964,Hiep Binh Phuoc Ward-438.jpeg,0.0763501599431037,106.72115885768011E,10.873123739155629N
978,Binh Chieu Ward-260.jpeg,0.0754171153530478,106.72493702092075E,10.88647430419717N
996,Tam Binh Ward-24.jpeg,0.074795298743993,106.72575336999209E,10.86370817009075N
1000,Binh Chieu Ward-65.jpeg,0.0746946725994348,106.71944843384486E,10.875694570094184N
1005,Hiep Binh Phuoc Ward-66.jpeg,0.0742876948788762,106.69920670927529E,10.840784536846662N
1014,Linh Xuan Ward-183.jpeg,0.0739798517897725,106.77419666586437E,10.885783570959461N
1015,Hiep Binh Phuoc Ward-41.jpeg,0.0739778382703661,106.7170428298542E,10.838089603320915N
1027,Linh Xuan Ward-0.jpeg,0.0732451397925615,106.77145239269153E,10.869613969804979N
1030,Binh Chieu Ward-16.jpeg,0.0728107672184705,106.72082058061385E,10.872999636568434N
1034,Tam Binh Ward-116.jpeg,0.0727427443489432,106.74907855985757E,10.870445503905115N
1039,Tam Binh Ward-48.jpeg,0.0723041864112019,106.72575336999209E,10.866403103616495N
1072,Hiep Binh Phuoc Ward-260.jpeg,0.0694180987775325,106.71292680202829E,10.852911737712523N
1075,Hiep Binh Phuoc Ward-105.jpeg,0.0691500124521553,106.72527488550601E,10.842132003609533N
1076,Hiep Binh Phuoc Ward-259.jpeg,0.0691450666636228,106.7074387649271E,10.852911737712523N
1091,Tam Binh Ward-121.jpeg,0.0674260035157203,106.73124164996044E,10.871792970667988N
1108,Linh Xuan Ward-64.jpeg,0.0658034570515155,106.77968521221015E,10.875003836856475N
1115,Tam Binh Ward-35.jpeg,0.0646876899991184,106.74084613990506E,10.86370817009075N
1134,Binh Chieu Ward-252.jpeg,0.059436019975692,106.71395984676897E,10.88647430419717N
1146,Hiep Binh Phuoc Ward-113.jpeg,0.0569174354895949,106.70881077420239E,10.843479470372408N
1147,Hiep Binh Phuoc Ward-43.jpeg,0.0569037469103932,106.71978684840481E,10.838089603320915N
