,image,pred,lon,lat,anditi_id
414,Mỹ Tho-976.jpeg,0.9567056,10.347575004905293N,106.3272695177711E,584
209,Hiệp Hòa District-6103.jpeg,0.95666885,21.34163868128958N,105.93843738132982E,146
444,Thanh Liêm District-1561.jpeg,0.95655036,20.419453609923103N,105.91319704556706E,376
515,Hiệp Hòa District-6632.jpeg,0.95648915,21.348376015104158N,105.98762023546016E,125
490,Hiệp Hòa District-1157.jpeg,0.95640683,21.266180542566353N,105.9283114995971E,163
353,Hiệp Hòa District-4096.jpeg,0.9563399,21.313341879268368N,106.01655132612508E,181
115,Tam Điệp-2520.jpeg,0.9560729,20.15742454307825N,105.90961578706928E,890
487,Hoa Lư District-4285.jpeg,0.9560191,20.297704314771565N,105.94639901204157E,404
315,Hung Yen City-1749.jpeg,0.9559613,20.651604409421388N,106.07776432369208E,305
365,Phu Ly City-1696.jpeg,0.9558948,20.537024809672698N,105.90417811071508E,627
401,Phu Ly City-2657.jpeg,0.9558187,20.553194410827622N,105.93151872143017E,640
527,Chau Doc City-2453.jpeg,0.95562345,10.674225540823407N,105.08368156540244E,956
621,Long Hồ District-8827.jpeg,0.9555798,10.30221164819101N,106.01257980899764E,552
467,Hung Yen City-946.jpeg,0.9553727,20.631392407977735N,106.09648529835867E,302
262,Bac Giang City-2247.jpeg,0.95532614,21.286089611059918N,106.24010865274344E,187
264,Hung Yen City-2286.jpeg,0.9552233,20.670468944102158N,106.05760327405112E,282
543,Cao Lanh City-2914.jpeg,0.9549743,10.459443406662043N,105.63861063416432E,946
305,Go Cong Town-4049.jpeg,0.95493865,10.4371608768677N,106.65941229431952E,847
461,Hiệp Hòa District-6598.jpeg,0.9549178,21.348376015104158N,105.93843738132982E,147
425,Hiệp Hòa District-6598.jpeg,0.9549178,21.348376015104158N,105.93843738132982E,148
196,Cai Lậy Town-5566.jpeg,0.95481145,10.465266577738122N,106.15531262628441E,770
566,Thanh Liêm District-283.jpeg,0.9547727,20.38172454056163N,105.92182538680898E,378
404,Ninh Bình-1930.jpeg,0.9547499,20.265781877212163N,105.96583578475317E,876
481,Hiệp Hòa District-5480.jpeg,0.95467544,21.333553880712092N,105.95868914479527E,149
206,Trà Vinh City-1865.jpeg,0.95463896,9.963438508245199N,106.33860589693563E,736
470,Hiệp Hòa District-3145.jpeg,0.9544724,21.299867211639217N,105.96013569932849E,993
108,Long Hồ District-7945.jpeg,0.9544702,10.286042047036544N,105.97971792230588E,547
472,Hiệp Hòa District-8068.jpeg,0.95426995,21.371282950073713N,105.9471167085293E,140
397,Mỹ Hào District-1601.jpeg,0.9542417,20.92714867655852N,106.08487470741345E,228
153,Go Cong Town-3868.jpeg,0.9542056,10.434465943341957N,106.62790196214955E,843
581,Hiệp Hòa District-4950.jpeg,0.9541173,21.32681654689752N,105.9225252814641E,158
94,Tây Ninh City-1597.jpeg,0.95389915,11.338042773101586N,106.12787669529254E,975
587,Cao Lanh City-881.jpeg,0.95377016,10.424409270827352N,105.60298444961734E,495
15,Bến Tre City-837.jpeg,0.95364916,10.220593071631505N,106.36664693850851E,703
73,Yên Mỹ District-2291.jpeg,0.95356363,20.89226661007244N,105.98012585645456E,263
78,Thanh Liêm District-1031.jpeg,0.953483,20.408673875819822N,105.88299785122035E,388
372,Phu Ly City-2784.jpeg,0.953457,20.55588934435344N,105.90130015169242E,628
57,Thái Bình-290.jpeg,0.9534542,20.4217307740992N,106.32632120285044E,445
524,Long Hồ District-8030.jpeg,0.95327735,10.287389513799416N,105.99204112981529E,549
217,Mỹ Hào District-2149.jpeg,0.9532368,20.93658094389891N,106.14546448339627E,216
618,Cao Lanh City-2235.jpeg,0.95302963,10.445968739033315N,105.63038920696117E,944
403,Phu Ly City-1210.jpeg,0.95292467,20.528940009095233N,105.93727463947543E,354
106,Hiệp Hòa District-292.jpeg,0.9529059,21.239231207308055N,105.95290292666226E,165
557,Hoa Lư District-462.jpeg,0.95273286,20.197991774316304N,105.97081505380628E,424
259,Hoa Lư District-583.jpeg,0.9527057,20.20068670784212N,105.97081505380628E,423
443,Thái Bình-1947.jpeg,0.95246136,20.459459843460674N,106.32632120285044E,448
484,Thái Bình-1947.jpeg,0.95246136,20.459459843460674N,106.32632120285044E,447
224,Duy Tiên District-5763.jpeg,0.9519203,20.686072048418932N,106.0152049129858E,306
181,Ninh Bình-1632.jpeg,0.951906,20.256349609871805N,105.96727197678109E,875
273,Ninh Bình-1632.jpeg,0.951906,20.256349609871805N,105.96727197678109E,861
471,Long Hồ District-4933.jpeg,0.9518953,10.21327884184145N,105.95096377145056E,657
546,Tam Điệp-904.jpeg,0.9511587,20.12912774105718N,105.95124277626695E,899
482,Long Hồ District-2967.jpeg,0.9509096,10.18093963953252N,105.98245641286351E,680
354,Long Hồ District-2967.jpeg,0.9509096,10.18093963953252N,105.98245641286351E,41
645,Hung Yen City-3267.jpeg,0.9505035,20.70280814641202N,106.03024184953837E,268
122,Vĩnh Long-321.jpeg,0.95026976,10.23417527048554N,105.98977720506487E,678
529,Thái Bình-2025.jpeg,0.95020735,20.460807310223583N,106.35364564828657E,450
541,Tam Điệp-3048.jpeg,0.9500869,20.16416187689279N,105.92971157495782E,117
298,Duy Tiên District-2284.jpeg,0.95007175,20.629478444376662N,105.94609428248208E,337
243,Mỹ Tho-2466.jpeg,0.94965476,10.373176873399867N,106.3053525976215E,800
287,Phu Ly City-2712.jpeg,0.94927925,20.55454187759053N,105.90130015169242E,109
407,Phu Ly City-2570.jpeg,0.94910043,20.55184694406471N,105.9142509672943E,348
107,Binh Minh Town-3091.jpeg,0.9485822,10.065238008561687N,105.806372505115E,687
453,Thanh Liêm District-7120.jpeg,0.9481263,20.50299654922353N,105.8973784199569E,387
583,Phu Ly City-1698.jpeg,0.9480125,20.537024809672698N,105.9070560697377E,629
639,Duy Tiên District-3613.jpeg,0.9479572,20.64834297905742N,105.91441857683456E,322
304,Hiệp Hòa District-7486.jpeg,0.9479284,21.360503215970393N,105.99919267172614E,184
458,Hiệp Hòa District-9562.jpeg,0.9478993,21.40766455267243N,105.97170813559445E,137
429,Hiệp Hòa District-9562.jpeg,0.9478993,21.40766455267243N,105.97170813559445E,136
166,Ninh Bình-1993.jpeg,0.9476351,20.26847681073798N,105.94860148041842E,872
654,Bac Giang City-2246.jpeg,0.94743013,21.286089611059918N,106.23866269545731E,186
544,Bac Giang City-2218.jpeg,0.9471169,21.286089611059918N,106.19817589144547E,999
570,Cai Lậy Town-2467.jpeg,0.9469867,10.407325506934603N,106.13065109410903E,87
528,Yên Mỹ District-550.jpeg,0.94690365,20.859927407762545N,106.06378049598504E,257
434,Mỹ Tho-2291.jpeg,0.9465019,10.369134473111249N,106.3834316256544E,835
564,Mỹ Tho-1643.jpeg,0.9461317,10.35835473900827N,106.36699393554221E,820
35,Cao Lanh City-3737.jpeg,0.94608206,10.478307941342258N,105.61942730402363E,508
378,Hiệp Hòa District-6050.jpeg,0.94562954,21.340291214526662N,106.01510477159182E,183
286,Thanh Liêm District-7605.jpeg,0.9454763,20.51108134980099N,105.98078571862875E,362
619,Hiệp Hòa District-32.jpeg,0.9454694,21.22710400644183N,105.97315469012771E,167
258,Bac Giang City-1985.jpeg,0.9453001,21.28204721077117N,106.19094610501479E,103
498,Sa Đéc City-2238.jpeg,0.9451912,10.3448717421665N,105.73812313857589E,521
473,Phu Ly City-2757.jpeg,0.94507366,20.55454187759053N,105.96605422970185E,353
222,Mỹ Tho-3762.jpeg,0.9449007,10.396083808368699N,106.32589971026177E,590
526,Hiệp Hòa District-3047.jpeg,0.94446313,21.2985197448763N,105.93409771773007E,156
508,Chau Doc City-2274.jpeg,0.9442386,10.671530607297658N,105.07271151714745E,0
11,Chau Doc City-3783.jpeg,0.9440737,10.694437542266506N,105.1275617584224E,472
466,Vĩnh Long-1134.jpeg,0.9439059,10.250344871640005N,105.97197589206677E,47
80,Bac Giang City-2568.jpeg,0.94335204,21.29282694487449N,106.19817589144547E,198
455,Trà Vinh City-651.jpeg,0.9432025,9.914929704781827N,106.31261294901502E,739
183,Hiệp Hòa District-8915.jpeg,0.9425665,21.39014748475452N,105.97170813559445E,997
211,Hung Yen City-2288.jpeg,0.94208485,20.670468944102158N,106.06048342399983E,280
598,Vĩnh Long-1703.jpeg,0.9414796,10.259777138980109N,105.9363732660706E,545
596,Hiệp Hòa District-8743.jpeg,0.9414334,21.38610508446578N,105.97460124466096E,130
560,Trà Vinh City-1227.jpeg,0.9401905,9.93918410651351N,106.3399739468262E,747
597,Long Hồ District-9108.jpeg,0.93975747,10.308948982005372N,105.99751811093057E,551
381,Mỹ Hào District-1199.jpeg,0.9395763,20.91771640921813N,106.1382514148269E,218
295,Long Hồ District-7741.jpeg,0.93939894,10.281999646747927N,106.01668754483411E,685
606,Tây Ninh City-3985.jpeg,0.9392664,11.381161709513586N,106.08114643578166E,610
366,Hiệp Hòa District-6049.jpeg,0.93924046,21.340291214526662N,106.01365821705858E,182
131,Long Hồ District-4245.jpeg,0.9385582,10.19980417421273N,105.92905584698941E,40
406,Thanh Liêm District-7538.jpeg,0.93812096,20.50973388303808N,105.98078571862875E,363
623,Tam Điệp-4546.jpeg,0.93668437,20.185721345099335N,105.88521375891894E,120
610,Phu Ly City-792.jpeg,0.93646204,20.522202675280678N,105.92000688533959E,638
519,Cai Lậy Town-1086.jpeg,0.93504006,10.383071105202898N,106.16079296676783E,774
95,Cao Lanh City-2718.jpeg,0.9345707,10.455401006373423N,105.6276487312268E,942
249,Hung Yen City-483.jpeg,0.934246,20.621960140637352N,106.07920439866642E,298
212,Long Xuyen City-1953.jpeg,0.93317825,10.352923873106617N,105.45913505566308E,13
226,Mỹ Hào District-741.jpeg,0.932993,20.90693667511483N,106.11084175426323E,221
266,Sa Đéc City-1546.jpeg,0.932878,10.316574940146179N,105.74908020692015E,522
437,Phu Ly City-243.jpeg,0.9326674,20.50738054088867N,105.91137300827168E,396
493,Cai Lậy Town-5637.jpeg,0.9321364,10.466614044500997N,106.15531262628441E,771
210,Hiệp Hòa District-909.jpeg,0.9317889,21.25944320875178N,105.97749435372745E,169
314,Chau Doc City-4777.jpeg,0.93130296,10.724081811049716N,105.11110668603992E,7
300,Cai Lậy Town-2896.jpeg,0.9308751,10.415410307511838N,106.15668271140525E,773
382,Sa Đéc City-1389.jpeg,0.9305493,10.31118507309469N,105.74497130629105E,901
137,Go Cong Town-4120.jpeg,0.9298682,10.438508343630575N,106.65667226543519E,600
133,Long Xuyen City-3692.jpeg,0.9285994,10.389305475704173N,105.43721748773795E,481
213,Ninh Bình-1435.jpeg,0.928159,20.250959742820164N,105.97158055286475E,862
420,Thanh Liêm District-1798.jpeg,0.9277872,20.423496010211835N,105.93476789867185E,372
600,Tam Điệp-1741.jpeg,0.92712784,20.14529734221208N,105.8966970662838E,119
494,Long Hồ District-3261.jpeg,0.926973,10.184982039821136N,105.93316358282588E,38
377,Hiệp Hòa District-5171.jpeg,0.92679673,21.329511480423346N,105.95724259026198E,150
232,Bến Tre City-1248.jpeg,0.92434233,10.230025338971611N,106.37212399834277E,692
368,Hiệp Hòa District-9112.jpeg,0.9227154,21.39553735180619N,105.95724259026198E,139
448,Cao Lanh City-2852.jpeg,0.9205543,10.458095939899168N,105.63861063416432E,948
1,Go Cong Town-298.jpeg,0.91900945,10.34957553728099N,106.66489235208823E,857
402,Trà Vinh City-1200.jpeg,0.9172804,9.937836639750643N,106.3372378470451E,745
603,Bến Tre City-2890.jpeg,0.9171809,10.259669607754798N,106.3584313487571E,716
135,Mỹ Hào District-3735.jpeg,0.91692644,20.964877745920074N,106.07333379770245E,107
488,Vĩnh Long-1216.jpeg,0.9161108,10.251692338402876N,105.9706065602977E,45
450,Hiệp Hòa District-6816.jpeg,0.91279453,21.351070948629985N,105.97749435372745E,126
14,Duy Tiên District-567.jpeg,0.9120355,20.587706974726427N,105.97920979293177E,340
629,Thái Bình-657.jpeg,0.9120012,20.432510508202476N,106.34501687604359E,444
4,Binh Minh Town-3001.jpeg,0.9100421,10.062543075035945N,105.82142546214814E,535
514,Hiệp Hòa District-5038.jpeg,0.9097149,21.328164013660434N,105.90805973613166E,161
595,Cao Lanh City-4184.jpeg,0.906706,10.487740208682368N,105.58517135734382E,501
542,Cao Lanh City-4184.jpeg,0.906706,10.487740208682368N,105.58517135734382E,502
390,Phu Ly City-193.jpeg,0.9058281,20.50468560736285N,105.91137300827168E,395
578,Mỹ Tho-2695.jpeg,0.905352,10.377219273688485N,106.30809221264022E,66
400,Hiệp Hòa District-7555.jpeg,0.903638,21.361850682733312N,105.97170813559445E,128
174,Bac Giang City-1406.jpeg,0.9032268,21.271267476667852N,106.19239206230093E,206
512,Tây Ninh City-556.jpeg,0.9029753,11.313788371369842N,106.10451156553712E,968
178,Thanh Liêm District-1885.jpeg,0.8969404,20.424843476974743N,105.94195818304013E,371
268,Hung Yen City-3223.jpeg,0.8966895,20.701460679649117N,106.02880177456402E,269
496,Hiệp Hòa District-1567.jpeg,0.8954679,21.27291787638092N,105.97460124466096E,174
184,Mỹ Hào District-1113.jpeg,0.8926364,20.916368942455218N,106.10218607197996E,225
309,Mỹ Tho-283.jpeg,0.8912319,10.332752870513698N,106.31494125018696E,62
335,Mỹ Tho-283.jpeg,0.8912319,10.332752870513698N,106.31494125018696E,787
56,Cai Lậy Town-2614.jpeg,0.88108975,10.410020440460348N,106.13887160483415E,86
563,Hung Yen City-1201.jpeg,0.8785153,20.636782275029375N,106.09360514840996E,304
246,Chau Doc City-2972.jpeg,0.8764111,10.682310341400646N,105.06311272492432E,954
449,Thanh Liêm District-5994.jpeg,0.8751305,20.484132014542784N,105.96640514989222E,367
452,Thanh Liêm District-5994.jpeg,0.8751305,20.484132014542784N,105.96640514989222E,366
23,Long Hồ District-3069.jpeg,0.87418586,10.182287106295396N,105.97150245063293E,541
190,Tam Điệp-1391.jpeg,0.8689583,20.138560008397537N,105.93258240179902E,118
38,Long Xuyen City-2236.jpeg,0.8688653,10.359661206920979N,105.4468064237052E,11
255,Hoa Lư District-4016.jpeg,0.8624809,20.29231444771992N,105.93347287228377E,413
116,Hoa Lư District-4067.jpeg,0.8588143,20.29366191448283N,105.91049306826991E,410
605,Ninh Bình-1328.jpeg,0.8526071,20.248264809294348N,105.98594247314372E,121
98,Chau Doc City-3158.jpeg,0.84293985,10.68500527492639N,105.0754540292112E,4
162,Long Xuyen City-2834.jpeg,0.8386145,10.371788407786832N,105.44817627170052E,12
334,Hung Yen City-999.jpeg,0.8381454,20.632739874740643N,106.07776432369208E,300
385,Mỹ Tho-1329.jpeg,0.8357485,10.352964871956782N,106.37521278059832E,580
513,Vĩnh Long-778.jpeg,0.83552855,10.244955004588515N,105.91857195307253E,650
102,Go Cong Town-3789.jpeg,0.8350279,10.43311847657908N,106.62790196214955E,841
579,Thanh Liêm District-4838.jpeg,0.83401906,20.46796241338786N,105.94195818304013E,401
113,Thái Bình-2934.jpeg,0.82676476,20.48506171195596N,106.3478931334579E,454
171,Long Xuyen City-3231.jpeg,0.8261137,10.379873208364065N,105.4413270317239E,9
584,Vĩnh Long-1032.jpeg,0.8252552,10.24899740487713N,105.94321992491601E,686
486,Bac Giang City-1906.jpeg,0.8223208,21.280699744008253N,106.19094610501479E,1000
12,Cao Lanh City-1248.jpeg,0.81952965,10.429799137878842N,105.64135110989872E,515
19,Chau Doc City-2322.jpeg,0.8159959,10.671530607297658N,105.13853180667739E,476
477,Yên Mỹ District-2497.jpeg,0.81519955,20.894961543598264N,106.04358799678803E,622
423,Tây Ninh City-231.jpeg,0.80991304,11.304356104029715N,106.1127580819214E,94
362,Hiệp Hòa District-6579.jpeg,0.79508257,21.348376015104158N,105.91095284519815E,144
31,Chau Doc City-2996.jpeg,0.7927523,10.682310341400646N,105.0960228696893E,464
622,Yên Mỹ District-1111.jpeg,0.78271794,20.87205460862875N,106.0608958532426E,258
556,Trà Vinh City-650.jpeg,0.7826089,9.914929704781827N,106.31124489912449E,744
657,Trà Vinh City-650.jpeg,0.7826089,9.914929704781827N,106.31124489912449E,729
227,Go Cong Town-2156.jpeg,0.7645271,10.399431807507273N,106.68133252539432E,55
534,Long Hồ District-3202.jpeg,0.7630969,10.183634573058265N,106.00299509204586E,568
520,Trà Vinh City-1546.jpeg,0.76066196,9.954006240905096N,106.32082124835838E,573
101,Tam Điệp-4651.jpeg,0.7452881,20.188416278625144N,105.8809075186571E,885
185,Mỹ Hào District-234.jpeg,0.74291867,20.89211454072279N,106.09785823083833E,224
525,Chau Doc City-4302.jpeg,0.74267614,10.703869809606616N,105.13716055064552E,473
43,Hoa Lư District-231.jpeg,0.7322531,20.192601907264667N,105.94352653653984E,426
588,Duy Tiên District-3126.jpeg,0.7245266,20.641605645242862N,105.92161760084535E,321
342,Hoa Lư District-331.jpeg,0.6890037,20.195296840790487N,105.94639901204157E,425
69,Mỹ Hào District-655.jpeg,0.68496066,20.904241741589004N,106.12815311882974E,219
510,Chau Doc City-4359.jpeg,0.6394723,10.705217276369488N,105.12344799032675E,961
411,Bac Giang City-974.jpeg,0.6363368,21.26048774256453N,106.21263546430684E,204
347,Bac Giang City-974.jpeg,0.6363368,21.26048774256453N,106.21263546430684E,205
416,Long Xuyen City-2409.jpeg,0.63026273,10.363703607209597N,105.41529991981282E,487
431,Tây Ninh City-5915.jpeg,0.6162064,11.41350091182259N,106.17048369661131E,984
478,Cai Lậy Town-5188.jpeg,0.6076435,10.458529243923762N,106.12380066850477E,766
37,Bến Tre City-507.jpeg,0.60572964,10.211160804291403N,106.39540150263845E,710
582,Ninh Bình-1895.jpeg,0.60414046,20.264434410449255N,105.97158055286475E,871
0,Tây Ninh City-1534.jpeg,0.60140073,11.336695306338715N,106.12237901770304E,978
369,Thanh Liêm District-5663.jpeg,0.5990223,20.48008961425405N,105.8945023062096E,384
326,Sa Đéc City-2059.jpeg,0.5936061,10.336786941589265N,105.74223203920499E,917
451,Cao Lanh City-2174.jpeg,0.5576819,10.444621272270446N,105.65505348857066E,952
476,Cao Lanh City-2174.jpeg,0.5576819,10.444621272270446N,105.65505348857066E,953
332,Cai Lậy Town-4893.jpeg,0.5573404,10.45313937687227N,106.11558015777963E,764
457,Bac Giang City-2574.jpeg,0.5495933,21.29282694487449N,106.20685163516228E,199
551,Hiệp Hòa District-7760.jpeg,0.54432905,21.365893083022055N,105.92397183599735E,143
456,Hiệp Hòa District-5330.jpeg,0.53060365,21.332206413949176N,105.89214763626595E,159
545,Long Hồ District-4509.jpeg,0.51364815,10.203846574501345N,106.00299509204586E,683
601,Bac Giang City-1751.jpeg,0.494714,21.278004810482425N,106.19672993415932E,106
172,Go Cong Town-4042.jpeg,0.4819758,10.4371608768677N,106.64982219322431E,53
2,Tam Điệp-2324.jpeg,0.4752441,20.15472960955243N,105.89813247970443E,891
575,Vĩnh Long-2079.jpeg,0.46512648,10.266514472794471N,105.92952660722518E,653
139,Chau Doc City-4936.jpeg,0.44770205,10.744293812492817N,105.10013663778491E,958
46,Mỹ Hào District-2328.jpeg,0.4358544,20.940623344187646N,106.043038909711E,210
265,Mỹ Hào District-2328.jpeg,0.4358544,20.940623344187646N,106.043038909711E,211
607,Bac Giang City-1412.jpeg,0.4337133,21.271267476667852N,106.20106780601773E,1002
577,Ninh Bình-1641.jpeg,0.42957518,20.256349609871805N,105.98019770503213E,884
636,Mỹ Tho-1084.jpeg,0.41782606,10.348922471668164N,106.36973355056092E,827
302,Bac Giang City-1891.jpeg,0.3829099,21.280699744008253N,106.16925674572272E,194
60,Bac Giang City-1891.jpeg,0.3829099,21.280699744008253N,106.16925674572272E,195
442,Vĩnh Long-1300.jpeg,0.37937415,10.253039805165749N,105.9706065602977E,44
649,Cao Lanh City-1997.jpeg,0.34545833,10.441926338744695N,105.63312968269555E,514
464,Hiệp Hòa District-3812.jpeg,0.316773,21.30929947897962N,106.0078719989256E,180
590,Vĩnh Long-187.jpeg,0.3099881,10.231480336959795N,105.95554391083778E,42
164,Hung Yen City-2446.jpeg,0.30328926,20.675858811153795N,106.04896282420499E,276
505,Sa Đéc City-566.jpeg,0.30294144,10.282888271074373N,105.76688544297963E,911
202,Chau Doc City-4076.jpeg,0.29298595,10.699827409317995N,105.11522045413554E,959
338,Thanh Liêm District-6828.jpeg,0.2863608,20.49760668217188N,105.954900694903E,365
430,Cai Lậy Town-1251.jpeg,0.28046027,10.385766038728644N,106.1676433923721E,772
650,Hiệp Hòa District-9781.jpeg,0.250366,21.41979175353867N,105.96881502652796E,135
625,Long Xuyen City-4365.jpeg,0.23985569,10.405475076858641N,105.41803961580345E,939
16,Chau Doc City-2943.jpeg,0.23078185,10.680962874637771N,105.1467593428686E,475
272,Thanh Liêm District-5104.jpeg,0.22641511,20.47200481367659N,105.91894927306168E,393
615,Hoa Lư District-3812.jpeg,0.21722288,20.288272047431196N,105.95214396304503E,414
269,Hiệp Hòa District-7470.jpeg,0.21079102,21.360503215970393N,105.97604779919419E,127
412,Go Cong Town-830.jpeg,0.20908572,10.364397671672586N,106.6758524676256E,850
417,Long Hồ District-5515.jpeg,0.1971674,10.225406042707299N,105.94137905449881E,563
110,Duy Tiên District-1807.jpeg,0.19110511,20.622741110562114N,105.94321467287777E,336
574,Trà Vinh City-2460.jpeg,0.15961954,9.978260642636783N,106.346814196279E,724
132,Duy Tiên District-3075.jpeg,0.1472329,20.640258178479954N,105.9892884265469E,311
585,Tây Ninh City-230.jpeg,0.14494441,11.304356104029715N,106.111383662524E,974
533,Long Hồ District-1315.jpeg,0.1280585,10.16072763808944N,106.01394905427645E,567
170,Binh Minh Town-1912.jpeg,0.12730467,10.038288673304255N,105.87479503708379E,539
501,Long Xuyen City-2941.jpeg,0.1225505,10.374483341312578N,105.41529991981282E,489
617,Long Xuyen City-2941.jpeg,0.1225505,10.374483341312578N,105.41529991981282E,488
168,Cao Lanh City-2660.jpeg,0.117200196,10.454053539610552N,105.63449992056276E,945
626,Long Xuyen City-938.jpeg,0.11595024,10.330016938137788N,105.48379231957885E,932
521,Thanh Liêm District-4206.jpeg,0.0988751,20.458530146047487N,105.97503349113414E,369
631,Trà Vinh City-371.jpeg,0.09336666,9.905497437441726N,106.31534904879615E,742
328,Ninh Bình-2279.jpeg,0.085778706,20.279256544841257N,105.9586548246137E,115
235,Trà Vinh City-903.jpeg,0.08355941,9.923014505359054N,106.3372378470451E,720
350,Tam Điệp-2249.jpeg,0.07670325,20.15338214278953N,105.92109909443417E,894
554,Tam Điệp-2249.jpeg,0.07670325,20.15338214278953N,105.92109909443417E,896
294,Phu Ly City-3631.jpeg,0.07560643,20.573406412271282N,105.91137300827168E,346
229,Mỹ Tho-3071.jpeg,0.07506391,10.383956607502844N,106.3053525976215E,826
540,Thanh Liêm District-5224.jpeg,0.07363838,20.473352280439503N,105.9577768086503E,399
263,Bac Giang City-1407.jpeg,0.07027086,21.271267476667852N,106.19383801958705E,207
638,Long Xuyen City-3628.jpeg,0.069614135,10.387958008941302N,105.43310794375199E,924
612,Phu Ly City-1126.jpeg,0.06950035,20.52759254233232N,105.93727463947543E,643
415,Ninh Bình-1590.jpeg,0.06844853,20.25500214310889N,105.97876151300423E,879
624,Long Hồ District-5142.jpeg,0.06824997,10.217321242130064N,105.96739471479646E,664
324,Go Cong Town-462.jpeg,0.06515529,10.354965404332479N,106.6662623665304E,848
143,Cao Lanh City-1018.jpeg,0.064484715,10.425756737590229N,105.67423681871132E,519
198,Cai Lậy Town-836.jpeg,0.06380047,10.379028704914282N,106.12791092386732E,80
507,Hoa Lư District-4287.jpeg,0.06245542,20.297704314771565N,105.9492714875433E,406
460,Long Hồ District-5479.jpeg,0.06237656,10.224058575944424N,105.98382565814235E,559
497,Ninh Bình-788.jpeg,0.062239908,20.23613760842817N,105.9586548246137E,882
223,Ninh Bình-1588.jpeg,0.06199732,20.25500214310889N,105.97588912894845E,116
253,Hiệp Hòa District-9061.jpeg,0.060008116,21.39418988504327N,105.95868914479527E,138
276,Long Hồ District-9107.jpeg,0.059690814,10.308948982005372N,105.99614886565176E,681
392,Long Xuyen City-3362.jpeg,0.059257735,10.38256814188981N,105.43173809575666E,482
44,Bac Giang City-3067.jpeg,0.05780073,21.304954145740723N,106.17359461758114E,197
278,Duy Tiên District-3431.jpeg,0.05556493,20.645648045531594N,105.93457584406481E,319
85,Duy Tiên District-984.jpeg,0.05509493,20.605224042644267N,105.95473311129504E,333
516,Thái Bình-1036.jpeg,0.053923093,20.440595308779933N,106.32488307414329E,437
205,Tây Ninh City-5472.jpeg,0.05308787,11.405416111245337N,106.11550692071616E,98
424,Hung Yen City-1686.jpeg,0.05285768,20.650256942658483N,106.05616319907675E,292
55,Cai Lậy Town-2739.jpeg,0.051606756,10.41271537398609N,106.1224305833839E,82
642,Thanh Liêm District-7079.jpeg,0.051563077,20.501649082460613N,105.96496709301856E,364
303,Chau Doc City-4077.jpeg,0.051433887,10.699827409317995N,105.11659171016741E,470
189,Mỹ Hào District-2094.jpeg,0.051039226,20.93658094389891N,106.06612072913305E,234
502,Vĩnh Long-1605.jpeg,0.05074504,10.258429672217234N,105.92131061661068E,651
316,Vĩnh Long-1991.jpeg,0.050177805,10.265167006031596N,105.89666264476718E,647
114,Tây Ninh City-1772.jpeg,0.050019186,11.342085173390213N,106.11688134011352E,97
49,Chau Doc City-4652.jpeg,0.04889271,10.714649543709605N,105.11796296619927E,465
572,Bến Tre City-3062.jpeg,0.04889098,10.263712008043413N,106.35021575900566E,688
310,Tây Ninh City-1537.jpeg,0.048470754,11.336695306338715N,106.12650227589519E,616
373,Yên Mỹ District-2419.jpeg,0.04824977,20.893614076835348N,106.04791496090166E,243
475,Tây Ninh City-149.jpeg,0.048238974,11.301661170503968N,106.10863482372925E,971
435,Binh Minh Town-3184.jpeg,0.04818532,10.06793294208743N,105.79679335063938E,26
500,Thanh Liêm District-7217.jpeg,0.047643386,20.504344015986433N,105.92901567117725E,397
13,Chau Doc City-3952.jpeg,0.046874713,10.69713247579225N,105.14813059890051E,8
370,Yên Mỹ District-1160.jpeg,0.046562895,20.873402075391663N,106.0306071044471E,250
445,Yên Mỹ District-1160.jpeg,0.046562895,20.873402075391663N,106.0306071044471E,249
176,Go Cong Town-1820.jpeg,0.04631025,10.391347006930033N,106.64297212101346E,604
127,Tây Ninh City-375.jpeg,0.046108883,11.308398504318339N,106.11688134011352E,977
280,Long Hồ District-6139.jpeg,0.045206893,10.238880710336018N,105.98930263925763E,49
119,Hung Yen City-1238.jpeg,0.04514409,20.638129741792287N,106.05904334902549E,296
567,Vĩnh Long-474.jpeg,0.045040395,10.238217670774157N,105.96923722852861E,665
214,Vĩnh Long-1060.jpeg,0.0448216,10.24899740487713N,105.98156121445038E,676
410,Vĩnh Long-1060.jpeg,0.0448216,10.24899740487713N,105.98156121445038E,677
485,Vĩnh Long-601.jpeg,0.04446207,10.2409126042999N,105.9801918826813E,675
568,Vĩnh Long-601.jpeg,0.04446207,10.2409126042999N,105.9801918826813E,674
589,Vĩnh Long-601.jpeg,0.04446207,10.2409126042999N,105.9801918826813E,673
58,Long Xuyen City-5114.jpeg,0.044230748,10.425687078301731N,105.40434113585025E,479
275,Hung Yen City-1490.jpeg,0.043559957,20.64486707560684N,106.05904334902549E,293
608,Long Xuyen City-2900.jpeg,0.043070477,10.373135874549702N,105.44954611969584E,928
537,Ninh Bình-1374.jpeg,0.0429435,20.249612276057256N,105.96727197678109E,865
306,Vĩnh Long-1560.jpeg,0.042518817,10.257082205454365N,105.97745321914311E,672
59,Tây Ninh City-2016.jpeg,0.041892402,11.347475040441713N,106.09489062975545E,608
333,Long Hồ District-6494.jpeg,0.041808248,10.253702844727611N,106.0112105637188E,555
160,Mỹ Tho-2618.jpeg,0.041647255,10.37587180692561N,106.3053525976215E,65
