,image,pred,lon,lat
10110,Long Hồ District-1496.jpeg,0.5414874,10.234838310047335N,105.93727131866235E
10111,Cai Lậy Town-180.jpeg,0.54148054,10.376333771388522N,106.15668271140525E
10112,Long Xuyen City-882.jpeg,0.5414773,10.385263075415502N,105.43310794375199E
10113,Trà Vinh City-693.jpeg,0.54138184,9.984997976451078N,106.359126645294E
10114,Cao Lanh City-940.jpeg,0.5413696,10.478307941342212N,105.6276487312268E
10116,Châu Thành District-857.jpeg,0.5411669,10.27856633898545N,106.18823346878493E
10117,Hung Yen City-509.jpeg,0.5409785,20.66103667676185N,106.0547231241024E
10118,Trà Vinh City-685.jpeg,0.54092634,9.984997976451078N,106.3372378470451E
10119,Cao Lanh City-362.jpeg,0.5408939,10.432494071404573N,105.65505348857066E
10120,Bến Tre City-217.jpeg,0.54088414,10.221940538394358N,106.3570620837987E
10121,Trà Vinh City-368.jpeg,0.5408398,9.949963840616443N,106.3399739468262E
10122,Cai Lậy Town-152.jpeg,0.5407075,10.373638837862776N,106.17586390309722E
10123,Châu Thành District-965.jpeg,0.5406442,10.281261272511195N,106.18549448279796E
10124,Sa Đéc City-253.jpeg,0.54057497,10.297710405465946N,105.76277654235021E
10127,Cai Lậy Town-1672.jpeg,0.5405151,10.494910846521229N,106.11558015777963E
10128,Mỹ Tho-771.jpeg,0.54048634,10.38260914073993N,106.38480143316325E
10129,Cao Lanh City-885.jpeg,0.5404249,10.472918074290726N,105.64683206136748E
10130,Cai Lậy Town-1670.jpeg,0.5403618,10.494910846521229N,106.11009981729622E
10131,Thanh Liêm District-1760.jpeg,0.54008687,20.501649082460798N,105.89594036308324E
10132,Tây Ninh City-772.jpeg,0.53999686,11.366339575121915N,106.09763946855034E
10133,Go Cong Town-449.jpeg,0.53987217,10.389999540167127N,106.67037240985691E
10134,Châu Thành District-2387.jpeg,0.5398575,10.318990341871588N,106.31422682418535E
10135,Yên Mỹ District-494.jpeg,0.5398093,20.885529276257937N,106.07099210284058E
10136,Cai Lậy Town-646.jpeg,0.5397666,10.40867297369744N,106.17038356261381E
10137,Binh Minh Town-215.jpeg,0.53968054,10.015381738335417N,105.84879447493537E
10138,Châu Thành District-359.jpeg,0.53962314,10.262396737830992N,106.41009133372917E
10139,Bến Tre City-819.jpeg,0.53955704,10.270449341857722N,106.33515384446149E
10140,Long Hồ District-997.jpeg,0.5395316,10.194414307161201N,105.9701332053541E
10141,Mỹ Hào District-111.jpeg,0.5393222,20.898851874537392N,106.10507129940773E
10142,Long Xuyen City-669.jpeg,0.53925073,10.369093474261044N,105.40571098384557E
10143,Cai Lậy Town-848.jpeg,0.5391886,10.424842574851898N,106.17860407333892E
10144,Long Xuyen City-1128.jpeg,0.53918356,10.40951747714719N,105.40297128785494E
10145,Long Xuyen City-252.jpeg,0.5391382,10.331364404900643N,105.46872399163031E
10146,Chau Doc City-1070.jpeg,0.53906655,10.703869809606557N,105.09328035762556E
10147,Vĩnh Long-554.jpeg,0.53900844,10.270556873083052N,105.89803197653636E
10150,Cai Lậy Town-564.jpeg,0.53897226,10.403283106645949N,106.14298186019671E
10151,Cai Lậy Town-529.jpeg,0.5389371,10.400588173120207N,106.14846220068013E
10152,Vĩnh Long-539.jpeg,0.538813,10.267861939557308N,105.92267994838E
10153,Châu Thành District-976.jpeg,0.538713,10.281261272511195N,106.2156233286546E
10154,Cai Lậy Town-489.jpeg,0.5385186,10.397893239594463N,106.14298186019671E
10155,Long Hồ District-506.jpeg,0.5384164,10.170159905429522N,105.92905584698941E
10156,Phu Ly City-113.jpeg,0.53838253,20.515465341466168N,105.94159157800908E
10157,Yên Mỹ District-646.jpeg,0.5383361,20.89630901036125N,106.02195317621951E
10158,Hoa Lư District-179.jpeg,0.53831327,20.203381641367972N,105.9621976273011E
10160,Binh Minh Town-849.jpeg,0.5382747,10.071975342375989N,105.85153137621411E
10161,Châu Thành District-1030.jpeg,0.5382078,10.281261272511195N,106.36352857195074E
10162,Tây Ninh City-219.jpeg,0.53806394,11.320525705184195N,106.14986740565102E
10163,Châu Thành District-875.jpeg,0.5380605,10.27856633898545N,106.23753521655031E
10164,Duy Tiên District-1043.jpeg,0.5380572,20.656427779635017N,105.9129787720324E
10165,Sa Đéc City-743.jpeg,0.5379413,10.378558411238231N,105.71346973480118E
10167,Duy Tiên District-77.jpeg,0.53787595,20.572884840334424N,105.99072823134907E
10168,Long Xuyen City-648.jpeg,0.5378375,10.366398540735302N,105.4413270317239E
10169,Go Cong Town-217.jpeg,0.53777605,10.365745138435436N,106.66215232320387E
10170,Sa Đéc City-78.jpeg,0.5376895,10.276150937260002N,105.74360167274783E
10173,Long Hồ District-193.jpeg,0.5375208,10.15399030427507N,105.94822528089294E
10175,Cao Lanh City-1226.jpeg,0.5374461,10.502562343073906N,105.5755796922735E
10176,Long Xuyen City-139.jpeg,0.5373239,10.320584670797672N,105.48242247158353E
10177,Long Hồ District-866.jpeg,0.53727674,10.186329506583974N,105.99477962037294E
10178,Long Hồ District-2129.jpeg,0.53721017,10.296821781139416N,105.96191773368116E
10179,Hiệp Hòa District-952.jpeg,0.5371533,21.31064694574265N,105.91384595426463E
10180,Hiệp Hòa District-205.jpeg,0.53713053,21.256748275225995N,105.96881502652796E
10182,Cao Lanh City-532.jpeg,0.53708166,10.443273805507546N,105.6632749157738E
10183,Hiệp Hòa District-1595.jpeg,0.5370093,21.34568108157849N,105.93699082679657E
10184,Cao Lanh City-326.jpeg,0.5369985,10.429799137878831N,105.67423681871132E
10185,Cao Lanh City-808.jpeg,0.53695923,10.467528207239239N,105.59476302241417E
10186,Phu Ly City-470.jpeg,0.53691083,20.53971974319859N,105.92720178289593E
10187,Sa Đéc City-322.jpeg,0.5368712,10.308490139568919N,105.72990533731752E
10189,Long Hồ District-2236.jpeg,0.5368311,10.304906581716642N,105.98382565814235E
10190,Vĩnh Long-141.jpeg,0.53680396,10.240912604299886N,105.92267994838E
10191,Long Hồ District-177.jpeg,0.536791,10.15399030427507N,105.90440943197059E
10192,Long Hồ District-1563.jpeg,0.5367768,10.242923110624565N,105.93179433754705E
10193,Hiệp Hòa District-1294.jpeg,0.5367759,21.329511480423488N,105.9659219174615E
10194,Mỹ Tho-874.jpeg,0.5367684,10.390693941317162N,106.34918643792035E
10195,Mỹ Tho-509.jpeg,0.5367338,10.363744606059734N,106.41219758335006E
10196,Tây Ninh City-1319.jpeg,0.5367261,11.401373710956642N,106.11688134011376E
10197,Mỹ Tho-647.jpeg,0.53668225,10.374524340162703N,106.35740528297642E
10198,Châu Thành District-1553.jpeg,0.5366241,10.294735940139905N,106.32518276813322E
10199,Thái Bình-59.jpeg,0.5366224,20.41768837381049N,106.33494997509344E
10201,Hiệp Hòa District-337.jpeg,0.5363563,21.270222942855153N,105.9283114995971E
10202,Tây Ninh City-2.jpeg,0.53603524,11.296271303452464N,106.0921417909608E
10203,Cao Lanh City-496.jpeg,0.53602153,10.440578871981804N,105.6769772944457E
10204,Cai Lậy Town-708.jpeg,0.53598875,10.414062840748924N,106.15120237092184E
10205,Hiệp Hòa District-230.jpeg,0.53598624,21.259443208751826N,105.98038746279394E
10206,Long Hồ District-1296.jpeg,0.53587115,10.218668708892883N,105.94000980922E
10207,Cao Lanh City-632.jpeg,0.5357389,10.451358606084778N,105.63312968269555E
10208,Long Hồ District-428.jpeg,0.5356681,10.164770038378037N,106.02216452594939E
10209,Tây Ninh City-1583.jpeg,0.53565943,11.42293317916263N,106.12512785649807E
10210,Châu Thành District-1325.jpeg,0.53564465,10.289346073088419N,106.27314203438088E
10211,Cai Lậy Town-782.jpeg,0.5356428,10.419452707800412N,106.18956475430575E
10213,Tây Ninh City-806.jpeg,0.53549886,11.36903450864766N,106.07839759698693E
10214,Châu Thành District-1868.jpeg,0.535482,10.302820740717133N,106.36078958596379E
10215,Phu Ly City-1035.jpeg,0.5354664,20.58553361313761N,105.95598137312223E
10216,Châu Thành District-2373.jpeg,0.5354366,10.318990341871588N,106.27588102036783E
10217,Long Hồ District-1499.jpeg,0.53536445,10.234838310047335N,105.98930263925763E
10218,Cao Lanh City-78.jpeg,0.5353341,10.41362953672437N,105.68519872164886E
10219,Mỹ Hào District-582.jpeg,0.5352973,20.939275877424816N,106.13969402854077E
10220,Thái Bình-707.jpeg,0.5352034,20.48236677843025N,106.33207371767911E
10221,Long Hồ District-2299.jpeg,0.5351954,10.31029644876813N,106.00299509204586E
10222,Mỹ Hào District-16.jpeg,0.5351325,20.882682273382414N,106.09353038969671E
10223,Châu Thành District-798.jpeg,0.53510463,10.275871405459705N,106.3169658101723E
10224,Châu Thành District-1207.jpeg,0.53509134,10.286651139562677N,106.24301318852424E
10225,Cai Lậy Town-1610.jpeg,0.5350058,10.486826045943998N,106.0991391363294E
10226,Yên Mỹ District-854.jpeg,0.53500247,20.909783677990394N,106.05656888912849E
10227,Cai Lậy Town-1098.jpeg,0.53497267,10.443707109532099N,106.15394254116356E
10228,Long Hồ District-1962.jpeg,0.5349137,10.2833471135107N,106.00573358260351E
10229,Long Hồ District-1464.jpeg,0.53486896,10.232143376521595N,105.9345328281047E
10230,Duy Tiên District-280.jpeg,0.5348609,20.607918976170158N,105.97920979293177E
10232,Cao Lanh City-630.jpeg,0.53468657,10.451358606084778N,105.6276487312268E
10233,Cai Lậy Town-1306.jpeg,0.5345657,10.459876710686562N,106.11009981729622E
10234,Hiệp Hòa District-1813.jpeg,0.534536,21.356460815681825N,106.01799788065833E
10236,Vĩnh Long-39.jpeg,0.53440225,10.230132870196918N,105.96102123791454E
10237,Long Hồ District-2261.jpeg,0.5342932,10.307601515242386N,105.97287169591176E
10238,Cao Lanh City-959.jpeg,0.5341782,10.481002874867958N,105.58928207094542E
10241,Mỹ Hào District-758.jpeg,0.5340508,20.950055611528136N,106.15123493825178E
10242,Go Cong Town-500.jpeg,0.53393996,10.395389407218614N,106.67311243874127E
10243,Trà Vinh City-299.jpeg,0.53393275,9.936489172987736N,106.33176564748287E
10244,Thanh Liêm District-276.jpeg,0.533892,20.410021342582795N,105.90169259057785E
10246,Mỹ Tho-936.jpeg,0.53387034,10.39608380836865N,106.3272695177709E
10247,Châu Thành District-1633.jpeg,0.53375024,10.297430873665649N,106.26492507641998E
10248,Tây Ninh City-85.jpeg,0.53361446,11.307051037555455N,106.11963017890854E
10249,Cai Lậy Town-824.jpeg,0.53360754,10.424842574851898N,106.11283998753794E
10250,Châu Thành District-2369.jpeg,0.5335801,10.318990341871588N,106.26492507641998E
10251,Cai Lậy Town-408.jpeg,0.5334644,10.392503372542977N,106.14298186019671E
10253,Phu Ly City-575.jpeg,0.53322285,20.547804543776063N,105.88403239755655E
10254,Bến Tre City-638.jpeg,0.5331419,10.251584807177524N,106.41183268214176E
10255,Yên Mỹ District-382.jpeg,0.53309566,20.880139409206283N,105.99310674879534E
10256,Duy Tiên District-117.jpeg,0.5330659,20.58366457443773N,105.9561729160972E
10257,Bến Tre City-433.jpeg,0.5330464,10.238110139548812N,106.41457121205892E
10258,Ninh Bình-540.jpeg,0.5328621,20.273866677789716N,105.96296340069738E
10259,Bến Tre City-519.jpeg,0.5328007,10.243500006600296N,106.43374092147899E
10260,Go Cong Town-11.jpeg,0.53277946,10.33879580317801N,106.66215232320387E
10261,Binh Minh Town-1117.jpeg,0.532727,10.104314544684888N,105.85426827749285E
10262,Bến Tre City-656.jpeg,0.532698,10.254279740703268N,106.36253914363303E
10263,Bến Tre City-370.jpeg,0.53263324,10.235415206023072N,106.3461079641301E
10264,Hiệp Hòa District-819.jpeg,0.53255486,21.302562145165147N,105.93120460866358E
10267,Chau Doc City-837.jpeg,0.53237927,10.687700208452087N,105.08505282143432E
10268,Phu Ly City-483.jpeg,0.5323364,20.53971974319859N,105.96461525019008E
10269,Châu Thành District-1618.jpeg,0.53208864,10.297430873665649N,106.2238402866155E
10270,Bến Tre City-504.jpeg,0.53205544,10.243500006600296N,106.39266297272168E
10271,Bến Tre City-360.jpeg,0.5319847,10.23272027249733N,106.41730974197607E
10273,Duy Tiên District-433.jpeg,0.53181213,20.62139364379928N,105.96769135451449E
10277,Cai Lậy Town-75.jpeg,0.53162634,10.368248970811289N,106.09639896608768E
10279,Cai Lậy Town-208.jpeg,0.53150666,10.379028704914266N,106.1375015197133E
10280,Long Xuyen City-647.jpeg,0.5314991,10.366398540735302N,105.43858733573327E
10281,Mỹ Hào District-940.jpeg,0.5314261,20.96622521268311N,106.0877599348412E
10283,Thanh Liêm District-278.jpeg,0.53138244,20.410021342582795N,105.90744481807246E
10284,Tây Ninh City-1611.jpeg,0.53136605,11.425628112688381N,106.11963017890854E
10285,Phu Ly City-997.jpeg,0.53134245,20.582838679611783N,105.90417811071494E
10286,Bến Tre City-736.jpeg,0.53130287,10.259669607754754N,106.39266297272168E
10287,Long Hồ District-853.jpeg,0.5312408,10.186329506583974N,105.95917924312353E
10288,Vĩnh Long-15.jpeg,0.53115934,10.227437936671175N,105.91720262130363E
10290,Thanh Liêm District-989.jpeg,0.5309666,20.455835212521794N,105.89594036308324E
10291,Long Hồ District-1175.jpeg,0.53096443,10.207888974789913N,105.96739471479646E
10292,Trà Vinh City-215.jpeg,0.53094757,9.92031957183329N,106.3399739468262E
10293,Bac Giang City-609.jpeg,0.5309457,21.291479478111672N,106.16202695929205E
10294,Châu Thành District-1918.jpeg,0.5308518,10.305515674242878N,106.2320572445764E
10296,Long Hồ District-2314.jpeg,0.5306583,10.312991382293871N,105.97834867702704E
10298,Cai Lậy Town-391.jpeg,0.5305137,10.392503372542977N,106.09639896608768E
10299,Châu Thành District-536.jpeg,0.530505,10.267786604882478N,106.42378626366398E
10300,Long Xuyen City-747.jpeg,0.5303573,10.374483341312532N,105.43858733573327E
10301,Long Hồ District-1244.jpeg,0.5303414,10.213278841841394N,105.97834867702704E
10302,Long Hồ District-404.jpeg,0.53025264,10.164770038378037N,105.95644075256588E
10303,Bến Tre City-414.jpeg,0.53025055,10.238110139548812N,106.36253914363303E
10304,Bến Tre City-850.jpeg,0.5300312,10.27583920890921N,106.32146119487574E
10305,Hiệp Hòa District-688.jpeg,0.52992,21.291782411061817N,106.0266772078578E
10306,Long Hồ District-1760.jpeg,0.5299056,10.26987244588199N,105.96191773368116E
10307,Long Hồ District-769.jpeg,0.5298272,10.183634573058232N,105.87976301695177E
10308,Trà Vinh City-243.jpeg,0.52973676,9.925709438884772N,106.31808514857725E
10310,Long Hồ District-466.jpeg,0.52960736,10.16746497190378N,105.97287169591176E
10312,Duy Tiên District-907.jpeg,0.52938217,20.648342979057535N,105.9417748680756E
10313,Hung Yen City-764.jpeg,0.529366,20.693375879071755N,106.07200402379465E
10314,Hung Yen City-306.jpeg,0.52935314,20.63678227502942N,106.09792537333303E
10315,Long Xuyen City-628.jpeg,0.52933866,10.366398540735302N,105.38653311191109E
10316,Long Xuyen City-774.jpeg,0.5293032,10.377178274838275N,105.41940946379877E
10317,Thái Bình-325.jpeg,0.5292834,20.44463770906872N,106.37234132147971E
10318,Cai Lậy Town-601.jpeg,0.5292703,10.405978040171693N,106.14572203043844E
10319,Trà Vinh City-101.jpeg,0.529092,9.906844904204586N,106.30440464967168E
10320,Long Hồ District-2208.jpeg,0.52907723,10.302211648190902N,105.99204112981529E
10322,Cai Lậy Town-1302.jpeg,0.52897483,10.459876710686562N,106.0991391363294E
10323,Tây Ninh City-856.jpeg,0.5289103,11.371729442173411N,106.1031371461399E
10325,Tây Ninh City-935.jpeg,0.52867925,11.37711930922491N,106.08939295216604E
10326,Duy Tiên District-1398.jpeg,0.52858514,20.680682181367445N,105.93313603926266E
10327,Châu Thành District-547.jpeg,0.52850306,10.270481538408221N,106.16358259490225E
10329,Cai Lậy Town-398.jpeg,0.52840894,10.392503372542977N,106.11558015777963E
10330,Châu Thành District-2109.jpeg,0.5283368,10.310905541294362N,106.2402742025373E
10331,Cao Lanh City-477.jpeg,0.5282342,10.440578871981804N,105.6249082554924E
10332,Trà Vinh City-802.jpeg,0.52822846,10.001167577605525N,106.31808514857725E
10334,Tây Ninh City-389.jpeg,0.5281759,11.336695306338685N,106.12512785649807E
10335,Long Xuyen City-115.jpeg,0.528162,10.317889737271928N,105.48516216757416E
10336,Phu Ly City-98.jpeg,0.528099,20.515465341466168N,105.89266627462445E
10337,Trà Vinh City-569.jpeg,0.5280843,9.974218242348112N,106.32082124835838E
10338,Cai Lậy Town-477.jpeg,0.5279904,10.397893239594463N,106.11009981729622E
10339,Châu Thành District-1855.jpeg,0.5279052,10.302820740717133N,106.32518276813322E
10343,Go Cong Town-199.jpeg,0.52770734,10.363050204909696N,106.68955261204735E
10344,Long Hồ District-85.jpeg,0.5275816,10.148600437223585N,105.91262490364353E
10345,Long Xuyen City-638.jpeg,0.5275811,10.366398540735302N,105.4139300718175E
10346,Tây Ninh City-135.jpeg,0.52749,11.312440904606953N,106.12512785649807E
10349,Go Cong Town-158.jpeg,0.5272256,10.360355271383954N,106.65119220766648E
10351,Duy Tiên District-1266.jpeg,0.5271602,20.669902447264143N,105.9129787720324E
10352,Chau Doc City-958.jpeg,0.5271505,10.69578500902932N,105.08231030937058E
10353,Duy Tiên District-668.jpeg,0.5271184,20.634868311428413N,105.95905252570155E
10354,Phu Ly City-140.jpeg,0.5270934,20.518160274991985N,105.92432382387332E
10355,Cao Lanh City-365.jpeg,0.5270124,10.432494071404573N,105.6632749157738E
10356,Vĩnh Long-66.jpeg,0.52698046,10.232827803722659N,105.96923722852908E
10357,Cai Lậy Town-1481.jpeg,0.52687573,10.47335137831528N,106.11283998753794E
10358,Phu Ly City-678.jpeg,0.526817,20.55319441082771N,105.96749320921272E
10359,Tây Ninh City-972.jpeg,0.52681047,11.379814242750655N,106.07564875819216E
10360,Ninh Bình-165.jpeg,0.52674764,20.23074774137657N,106.0003043934227E
10362,Cao Lanh City-929.jpeg,0.5266372,10.478307941342212N,105.59750349814857E
10363,Yên Mỹ District-705.jpeg,0.52652246,20.89900394388708N,106.073876745583E
10365,Go Cong Town-906.jpeg,0.52645785,10.430423543053276N,106.62927197659172E
10366,Hung Yen City-247.jpeg,0.52643806,20.63139240797777N,106.1152062730253E
10367,Cai Lậy Town-896.jpeg,0.5264338,10.430232441903382N,106.12380066850477E
10368,Châu Thành District-2218.jpeg,0.52642995,10.313600474820104N,106.2950539222766E
10369,Châu Thành District-1822.jpeg,0.52633804,10.302820740717133N,106.23479623056335E
10371,Châu Thành District-568.jpeg,0.526303,10.270481538408221N,106.22110130062852E
10373,Thanh Liêm District-172.jpeg,0.5262461,20.399241608479503N,105.92182538680898E
10375,Mỹ Hào District-365.jpeg,0.5260628,20.92310627626985N,106.13969402854077E
10376,Mỹ Tho-255.jpeg,0.52590126,10.347575004905272N,106.37110335806983E
10377,Hung Yen City-709.jpeg,0.5257234,20.687986012020108N,106.03744222441014E
10378,Tây Ninh City-220.jpeg,0.5257162,11.320525705184195N,106.15261624444578E
10379,Thái Bình-394.jpeg,0.5256426,20.450027576120366N,106.37521757889405E
10380,Thanh Liêm District-345.jpeg,0.5255609,20.415411209634446N,105.9247015005563E
10381,Cao Lanh City-1276.jpeg,0.52553785,10.507952210125394N,105.56461778933595E
10382,Go Cong Town-847.jpeg,0.5254309,10.425033676001792N,106.68955261204735E
