,image,pred,lon,lat,anditi_id
535,Long Hồ District-814.jpeg,0.6131176706403494,10.183634573058232N,106.00299509204586E,568
186,Phu Ly City-193.jpeg,0.5971031151711941,20.520855208517812N,105.97037116823535E,355
434,Binh Minh Town-780.jpeg,0.5825939336791635,10.066585475324505N,105.79953025191811E,25
572,Duy Tiên District-893.jpeg,0.5696644121780992,20.648342979057535N,105.90146033361509E,327
577,Duy Tiên District-893.jpeg,0.5696644121780992,20.648342979057535N,105.90146033361509E,326
259,Bac Giang City-475.jpeg,0.5691704573109746,21.280699744008338N,106.19094610501479E,103
487,Bac Giang City-475.jpeg,0.5691704573109746,21.280699744008338N,106.19094610501479E,1000
181,Ninh Bình-423.jpeg,0.5626103095710278,20.257697076634788N,105.96870816880897E,875
605,Phu Ly City-428.jpeg,0.5586810270324349,20.537024809672765N,105.93007974191856E,641
206,Trà Vinh City-472.jpeg,0.550744766369462,9.963438508245146N,106.33997394682622E,736
634,Cai Lậy Town-588.jpeg,0.5470962859690189,10.405978040171693N,106.11009981729622E,595
656,Yên Mỹ District-506.jpeg,0.5447864164598286,20.88822420978376N,105.98445282056811E,623
641,Yên Mỹ District-506.jpeg,0.5447864164598286,20.88822420978376N,105.98445282056811E,624
536,Yên Mỹ District-506.jpeg,0.5447864164598286,20.88822420978376N,105.98445282056811E,262
21,Yên Mỹ District-562.jpeg,0.5349795836955309,20.89091914330959N,106.02195317621951E,247
