image,pred,lon,lat
Mỹ Hào District-330.jpeg,0.96020377,20.92041134274402N,106.1310383462575E
Long Hồ District-900.jpeg,0.96020025,10.189024440109716N,105.94274829977763E
Hung Yen City-293.jpeg,0.9601321,20.63678227502942N,106.0604834239998E
Go Cong Town-113.jpeg,0.9600942,10.354965404332471N,106.66489235208824E
Ninh Bình-351.jpeg,0.9600756,20.24961227605732N,105.9888148571995E
Thanh Liêm District-1241.jpeg,0.960074,20.46930988015091N,105.94195818304013E
Vĩnh Long-90.jpeg,0.96006143,10.235522737248402N,105.95554391083817E
Hiệp Hòa District-345.jpeg,0.9600365,21.270222942855153N,105.95145637212903E
Bac Giang City-587.jpeg,0.96001244,21.28878454458584N,106.19672993415931E
Hiệp Hòa District-1568.jpeg,0.9599698,21.34298614805265N,106.00063922625938E
Long Hồ District-1619.jpeg,0.959968,10.253702844727535N,105.99477962037295E
Vĩnh Long-315.jpeg,0.959888,10.251692338402854N,105.97197589206726E
Ninh Bình-353.jpeg,0.9598236,20.24961227605732N,105.9945596253111E
Hiệp Hòa District-1470.jpeg,0.95976543,21.337596281000984N,106.02378409879131E
Vĩnh Long-18.jpeg,0.9596545,10.227437936671175N,105.95280524729999E
Mỹ Tho-849.jpeg,0.9596447,10.38799900779142N,106.38754104818193E
Cao Lanh City-268.jpeg,0.9596022,10.427104204353089N,105.63312968269553E
Mỹ Tho-806.jpeg,0.959592,10.385304074265676N,106.37658258810718E
Bac Giang City-743.jpeg,0.9595351,21.302259212215N,106.17937844672568E
Hung Yen City-731.jpeg,0.95953476,20.69068094554593N,106.03456207446143E
Bac Giang City-358.jpeg,0.9594497,21.27261494343084N,106.16202695929204E
Phu Ly City-630.jpeg,0.9593875,20.550499477301887N,105.9329577009412E
Long Hồ District-294.jpeg,0.9593841,10.159380171326553N,105.95096377145056E
Cao Lanh City-112.jpeg,0.95937705,10.416324470250116N,105.66875586724257E
Hung Yen City-236.jpeg,0.9593646,20.63139240797777N,106.0835246235895E
Chau Doc City-790.jpeg,0.9593235,10.685005274926342N,105.0740827731793E
Long Hồ District-313.jpeg,0.9591442,10.159380171326553N,106.00847207316117E
Mỹ Tho-283.jpeg,0.95909476,10.350269938431014N,106.34370720788299E
Binh Minh Town-808.jpeg,0.95907426,10.069280408850249N,105.80774095575431E
Châu Thành District-1457.jpeg,0.95902807,10.292041006614165N,106.34709465602893E
Long Hồ District-736.jpeg,0.9590275,10.180939639532488N,105.94000980922003E
Yên Mỹ District-260.jpeg,0.9589822,20.872054608628797N,105.99022210605293E
Hiệp Hòa District-1034.jpeg,0.95897347,21.313341879268485N,106.01799788065833E
Long Hồ District-241.jpeg,0.9589344,10.156685237800811N,105.94548679033528E
Cao Lanh City-187.jpeg,0.95890176,10.4217143373016N,105.64135110989872E
Thanh Liêm District-338.jpeg,0.95887077,20.415411209634446N,105.90456870432516E
Thái Bình-143.jpeg,0.9588321,20.431163041439603N,106.32632120285044E
Cao Lanh City-737.jpeg,0.9588014,10.45944340666201N,105.64957253710186E
Phu Ly City-405.jpeg,0.958772,20.534329876146938N,105.9876389223711E
Yên Mỹ District-43.jpeg,0.95873255,20.847800206896345N,106.04791496090124E
Bến Tre City-119.jpeg,0.95872074,10.211160804291389N,106.36801620346733E
Duy Tiên District-390.jpeg,0.9587158,20.61869871027345N,105.97057096411882E
Binh Minh Town-269.jpeg,0.9586963,10.020771605386901N,105.83510996854167E
Phu Ly City-418.jpeg,0.95866704,20.537024809672765N,105.90130015169234E
Yên Mỹ District-227.jpeg,0.9586045,20.86935967510297N,105.99887603428019E
