,image,pred,lon,lat,anditi_id
106,Trà Vinh City-676.jpeg,0.0425167032517492,9.984997976451076N,106.31261294901503E,741
158,Long Hồ District-1496.jpeg,0.0425049844197928,10.234838310047335N,105.93727131866235E,543
7,Cao Lanh City-1164.jpeg,0.0424897335469722,10.49717247602242N,105.58928207094542E,504
98,Sa Đéc City-251.jpeg,0.0424696090631186,10.297710405465946N,105.7572980081781E,527
277,Phu Ly City-511.jpeg,0.0424611489288508,20.54241467672441N,105.92144586485068E,637
159,Sa Đéc City-275.jpeg,0.0424121422693133,10.300405338991688N,105.76551580943627E,529
168,Bến Tre City-379.jpeg,0.04241114994511,10.235415206023072N,106.37075473338447E,693
134,Bến Tre City-385.jpeg,0.0423638778738677,10.235415206023072N,106.38718591288739E,697
48,Bến Tre City-419.jpeg,0.0423244810663163,10.238110139548812N,106.37623179321878E,694
193,Vĩnh Long-435.jpeg,0.0423201438970863,10.259777138980082N,105.94732792022363E,656
61,Binh Minh Town-802.jpeg,0.0423069689422845,10.066585475324505N,105.8597420800503E,533
96,Phu Ly City-381.jpeg,0.04222760675475,20.534329876146938N,105.91856790582808E,352
231,Tam Điệp-637.jpeg,0.0422113314270973,20.157424543078324N,105.91248661391052E,893
230,Mỹ Tho-413.jpeg,0.0421885806135833,10.358354739008243N,106.36836374305116E,581
198,Go Cong Town-168.jpeg,0.0421532220207154,10.360355271383954N,106.67859249650996E,852
87,Vĩnh Long-37.jpeg,0.0420554643496871,10.230132870196918N,105.95554391083817E,658
13,Vĩnh Long-311.jpeg,0.0419573332183063,10.251692338402854N,105.96102123791452E,663
86,Go Cong Town-250.jpeg,0.0417464703787118,10.368440071961182N,106.67859249650996E,856
243,Bến Tre City-420.jpeg,0.0416056895628571,10.238110139548812N,106.37897032313595E,708
238,Bến Tre City-420.jpeg,0.0416056895628571,10.238110139548812N,106.37897032313595E,719
197,Mỹ Hào District-333.jpeg,0.0414402708411216,20.92041134274402N,106.13969402854079E,217
82,Trà Vinh City-363.jpeg,0.041423640679568,9.949963840616443N,106.32629344792062E,574
77,Thái Bình-203.jpeg,0.0414002789184451,20.436552908491254N,106.31481617319312E,430
135,Cai Lậy Town-563.jpeg,0.041389980353415,10.403283106645949N,106.14024168995502E,768
35,Hung Yen City-107.jpeg,0.0410861247219145,20.62061267387446N,106.08064447364077E,299
248,Hiệp Hòa District-205.jpeg,0.0408519362099468,21.256748275225995N,105.96881502652796E,171
9,Vĩnh Long-534.jpeg,0.0408201734535396,10.267861939557308N,105.90898663068909E,649
220,Trà Vinh City-452.jpeg,0.0407015671953558,9.960743574719407N,106.34544614638844E,734
51,Bac Giang City-484.jpeg,0.0407005110755562,21.280699744008338N,106.21697333616525E,201
208,Long Xuyen City-852.jpeg,0.040648830588907,10.382568141889761N,105.44406672771456E,935
221,Long Xuyen City-852.jpeg,0.040648830588907,10.382568141889761N,105.44406672771456E,927
226,Mỹ Tho-333.jpeg,0.0406144838780164,10.35296487195676N,106.36836374305116E,822
0,Duy Tiên District-873.jpeg,0.040582831017673,20.645648045531708N,105.98496901214044E,619
5,Tây Ninh City-190.jpeg,0.0405448470264673,11.317830771658448N,106.1416208892667E,614
24,Mỹ Tho-528.jpeg,0.0405253805220127,10.366439539585475N,106.35466566795775E,814
178,Trà Vinh City-27.jpeg,0.0404188339598476,9.893370236575882N,106.34271004660732E,752
151,Trà Vinh City-27.jpeg,0.0404188339598476,9.893370236575882N,106.34271004660732E,738
124,Phu Ly City-604.jpeg,0.0403586351312696,20.547804543776063N,105.96749320921272E,359
133,Long Hồ District-1646.jpeg,0.040224521420896,10.259092711779019N,105.99751811093057E,682
209,Bac Giang City-351.jpeg,0.0402239253744483,21.27261494343084N,106.14178355728613E,193
12,Thanh Liêm District-804.jpeg,0.0400945018045604,20.445055478418503N,105.9247015005563E,391
234,Mỹ Tho-499.jpeg,0.0400681989267468,10.363744606059734N,106.38480143316325E,60
203,Phu Ly City-962.jpeg,0.0400301404297351,20.577448812560128N,105.94734749605432E,345
165,Sa Đéc City-231.jpeg,0.0399685483425855,10.295015471940204N,105.76277654235021E,914
206,Sa Đéc City-231.jpeg,0.0399685483425855,10.295015471940204N,105.76277654235021E,908
254,Sa Đéc City-99.jpeg,0.0399654060602188,10.278845870785746N,105.73538387148966E,530
244,Tây Ninh City-73.jpeg,0.0399363520555198,11.307051037555455N,106.08664411337125E,964
214,Bến Tre City-828.jpeg,0.0398698891513049,10.270449341857724N,106.35980061371586E,579
55,Phu Ly City-1006.jpeg,0.0397833595052361,20.582838679611783N,105.93007974191856E,344
72,Hung Yen City-324.jpeg,0.0396402752958238,20.639477208555242N,106.0604834239998E,295
170,Sa Đéc City-254.jpeg,0.0395445488393306,10.297710405465946N,105.76551580943627E,916
119,Tây Ninh City-91.jpeg,0.0394908091984689,11.307051037555455N,106.13612321167716E,982
240,Trà Vinh City-209.jpeg,0.0393555080518126,9.92031957183329N,106.32355734813949E,578
279,Thái Bình-383.jpeg,0.0393221848644316,20.450027576120366N,106.34357874733641E,442
276,Thái Bình-383.jpeg,0.0393221848644316,20.450027576120366N,106.34357874733641E,99
236,Long Hồ District-1588.jpeg,0.0393046564422547,10.245618044150305N,106.00299509204586E,679
213,Tây Ninh City-221.jpeg,0.0392512865364551,11.323220638709945N,106.07839759698692E,607
228,Go Cong Town-712.jpeg,0.0392479738220572,10.416948875424564N,106.62379191882302E,842
40,Long Xuyen City-816.jpeg,0.0390406236983835,10.37987320836402N,105.4413270317239E,926
255,Hung Yen City-529.jpeg,0.0388979441486299,20.663731610287673N,106.0604834239998E,283
