,Unnamed: 0.1,Unnamed: 0,district,index,longitude,latitude,geometry,sum
622,19786,24250,Phu Ly City,549,11790801.044829551,2337719.68697586,POINT (11790801.044829551 2337719.68697586),859
623,19712,24168,Phu Ly City,467,11790801.044829551,2337078.9467690308,POINT (11790801.044829551 2337078.9467690308),779
624,26412,32761,Vĩnh Long,498,11788210.129007306,1148875.9413468032,POINT (11788210.129007306 1148875.9413468032),672
625,14252,17725,Long Hồ District,438,11788310.388606068,1137824.581492097,POINT (11788310.388606068 1137824.581492097),513
626,26441,32797,Vĩnh Long,534,11789734.462159928,1149180.8212953736,POINT (11789734.462159928 1149180.8212953736),851
627,26102,32439,Vĩnh Long,176,11790953.928682026,1146436.9951911075,POINT (11790953.928682026 1146436.9951911075),579
628,26350,32688,Vĩnh Long,425,11790953.928682026,1148266.1892400463,POINT (11790953.928682026 1148266.1892400463),599
629,14175,17625,Long Hồ District,338,11791358.86235026,1137215.0166946696,POINT (11791358.86235026 1137215.0166946696),857
630,26449,32805,Vĩnh Long,542,11792173.395204123,1149180.8212953736,POINT (11792173.395204123 1149180.8212953736),629
631,26358,32696,Vĩnh Long,433,11793392.861726224,1148266.1892400463,POINT (11793392.861726224 1148266.1892400463),789
632,14144,17581,Long Hồ District,294,11794407.336094454,1136910.2381506574,POINT (11794407.336094454 1136910.2381506574),526
633,26360,32698,Vĩnh Long,435,11794002.594987271,1148266.1892400463,POINT (11794002.594987271 1148266.1892400463),616
634,14939,18521,Long Hồ District,1234,11794407.336094454,1143006.298065831,POINT (11794407.336094454 1143006.298065831),757
635,25963,32300,Vĩnh Long,37,11794917.194878845,1144912.7380839295,POINT (11794917.194878845 1144912.7380839295),839
636,26016,32353,Vĩnh Long,90,11794917.194878845,1145522.433158692,POINT (11794917.194878845 1145522.433158692),852
637,26196,32534,Vĩnh Long,271,11795831.794770418,1147046.7161679475,POINT (11795831.794770418 1147046.7161679475),710
638,26195,32533,Vĩnh Long,270,11795526.928139891,1147046.7161679475,POINT (11795526.928139891 1147046.7161679475),870
639,26236,32574,Vĩnh Long,311,11795526.928139891,1147351.580545092,POINT (11795526.928139891 1147351.580545092),849
640,26236,32574,Vĩnh Long,311,11795526.928139891,1147351.580545092,POINT (11795526.928139891 1147351.580545092),849
641,15011,18593,Long Hồ District,1306,11796236.420340972,1143615.9607930002,POINT (11796236.420340972 1143615.9607930002),560
642,26050,32387,Vĩnh Long,124,11796441.528031468,1145827.2845794093,POINT (11796441.528031468 1145827.2845794093),781
643,26160,32497,Vĩnh Long,234,11796441.528031468,1146741.8543835254,POINT (11796441.528031468 1146741.8543835254),829
644,26240,32578,Vĩnh Long,315,11796746.39466199,1147351.580545092,POINT (11796746.39466199 1147351.580545092),1034
645,26283,32621,Vĩnh Long,358,11797051.261292515,1147656.4475156777,POINT (11797051.261292515 1147656.4475156777),914
646,26283,32621,Vĩnh Long,358,11797051.261292515,1147656.4475156777,POINT (11797051.261292515 1147656.4475156777),914
647,26241,32579,Vĩnh Long,316,11797051.261292515,1147351.580545092,POINT (11797051.261292515 1147351.580545092),892
648,26242,32580,Vĩnh Long,317,11797356.12792304,1147351.580545092,POINT (11797356.12792304 1147351.580545092),851
649,26327,32665,Vĩnh Long,402,11797356.12792304,1147961.3170804228,POINT (11797356.12792304 1147961.3170804228),885
650,26086,32423,Vĩnh Long,160,11797660.994553564,1146132.138589975,POINT (11797660.994553564 1146132.138589975),791
651,26086,32423,Vĩnh Long,160,11797660.994553564,1146132.138589975,POINT (11797660.994553564 1146132.138589975),791
652,26086,32423,Vĩnh Long,160,11797660.994553564,1146132.138589975,POINT (11797660.994553564 1146132.138589975),791
653,26203,32541,Vĩnh Long,278,11797965.86118409,1147046.7161679475,POINT (11797965.86118409 1147046.7161679475),784
654,26203,32541,Vĩnh Long,278,11797965.86118409,1147046.7161679475,POINT (11797965.86118409 1147046.7161679475),784
655,15198,18786,Long Hồ District,1499,11798675.199336328,1145445.011028798,POINT (11798675.199336328 1145445.011028798),829
656,15285,18875,Long Hồ District,1588,11800199.436208423,1146664.4296220387,POINT (11800199.436208423 1146664.4296220387),555
657,14505,18039,Long Hồ District,752,11798065.50458749,1139348.538490669,POINT (11798065.50458749 1139348.538490669),422
658,15863,19584,Long Hồ District,2297,11799589.741459586,1153981.8136433982,POINT (11799589.741459586 1153981.8136433982),471
659,15339,18933,Long Hồ District,1646,11799589.741459586,1148188.7611849625,POINT (11799589.741459586 1148188.7611849625),779
660,14831,18407,Long Hồ District,1120,11800199.436208423,1141787.003604164,POINT (11800199.436208423 1141787.003604164),674
661,14737,18300,Long Hồ District,1013,11801418.825706102,1140872.5598538811,POINT (11801418.825706102 1140872.5598538811),862
662,15591,19253,Long Hồ District,1966,11801723.673080524,1150932.7215697134,POINT (11801723.673080524 1150932.7215697134),533
663,26189,32527,Vĩnh Long,264,11793697.728356749,1147046.7161679475,POINT (11793697.728356749 1147046.7161679475),592
664,1269,1629,Binh Minh Town,783,11778463.845181167,1126417.3551028676,POINT (11778463.845181167 1126417.3551028676),734
665,2251,2721,Bến Tre City,752,11839004.28992526,1148558.899060697,POINT (11839004.28992526 1148558.899060697),816
666,2299,2769,Bến Tre City,800,11837784.88290166,1149168.6561535553,POINT (11837784.88290166 1149168.6561535553),593
667,1949,2412,Bến Tre City,443,11837175.17938986,1146119.9744832527,POINT (11837175.17938986 1146119.9744832527),528
668,1647,2089,Bến Tre City,120,11841138.252216555,1142766.7238254629,POINT (11841138.252216555 1142766.7238254629),691
669,1822,2279,Bến Tre City,310,11841138.252216555,1144900.5743904433,POINT (11841138.252216555 1144900.5743904433),821
670,1888,2348,Bến Tre City,379,11841138.252216555,1145510.2692586454,POINT (11841138.252216555 1145510.2692586454),881
671,1926,2388,Bến Tre City,419,11841747.955728354,1145815.120576039,POINT (11841747.955728354 1145815.120576039),861
672,1857,2315,Bến Tre City,346,11842052.807484254,1145205.4205303527,POINT (11842052.807484254 1145205.4205303527),663
673,1930,2392,Bến Tre City,423,11842967.362751951,1145815.120576039,POINT (11842967.362751951 1145815.120576039),873
674,1894,2354,Bến Tre City,385,11842967.362751951,1145510.2692586454,POINT (11842967.362751951 1145510.2692586454),566
675,2299,2769,Bến Tre City,800,11837784.88290166,1149168.6561535553,POINT (11837784.88290166 1149168.6561535553),593
676,2038,2505,Bến Tre City,536,11840223.696948856,1146729.6900700135,POINT (11840223.696948856 1146729.6900700135),856
677,2135,2604,Bến Tre City,635,11844796.47328735,1147339.4160246754,POINT (11844796.47328735 1147339.4160246754),693
678,2192,2662,Bến Tre City,693,11840833.400460657,1147949.152352987,POINT (11840833.400460657 1147949.152352987),827
679,1851,2309,Bến Tre City,340,11840223.696948856,1145205.4205303527,POINT (11840223.696948856 1145205.4205303527),879
680,1738,2189,Bến Tre City,220,11840528.548704756,1143986.0514938296,POINT (11840528.548704756 1143986.0514938296),677
681,2299,2769,Bến Tre City,800,11837784.88290166,1149168.6561535553,POINT (11837784.88290166 1149168.6561535553),593
682,2159,2629,Bến Tre City,660,11841443.103972454,1147644.2828917657,POINT (11841443.103972454 1147644.2828917657),881
683,2194,2664,Bến Tre City,695,11841443.103972454,1147949.152352987,POINT (11841443.103972454 1147949.152352987),682
684,1917,2379,Bến Tre City,410,11839004.28992526,1145815.120576039,POINT (11839004.28992526 1145815.120576039),405
685,1927,2389,Bến Tre City,420,11842052.807484254,1145815.120576039,POINT (11842052.807484254 1145815.120576039),854
686,1656,2098,Bến Tre City,129,11843881.918019652,1142766.7238254629,POINT (11843881.918019652 1142766.7238254629),557
687,1656,2098,Bến Tre City,129,11843881.918019652,1142766.7238254629,POINT (11843881.918019652 1142766.7238254629),557
688,1647,2089,Bến Tre City,120,11841138.252216555,1142766.7238254629,POINT (11841138.252216555 1142766.7238254629),691
689,1930,2392,Bến Tre City,423,11842967.362751951,1145815.120576039,POINT (11842967.362751951 1145815.120576039),873
690,2263,2733,Bến Tre City,764,11842662.510996051,1148558.899060697,POINT (11842662.510996051 1148558.899060697),769
691,1817,2274,Bến Tre City,305,11839613.993437055,1144900.5743904433,POINT (11839613.993437055 1144900.5743904433),857
692,2039,2506,Bến Tre City,537,11840528.548704756,1146729.6900700135,POINT (11840528.548704756 1146729.6900700135),834
693,2223,2693,Bến Tre City,724,11839918.845192956,1148254.024409058,POINT (11839918.845192956 1148254.024409058),861
694,1937,2399,Bến Tre City,430,11845101.32504325,1145815.120576039,POINT (11845101.32504325 1145815.120576039),533
695,1647,2089,Bến Tre City,120,11841138.252216555,1142766.7238254629,POINT (11841138.252216555 1142766.7238254629),691
696,1927,2389,Bến Tre City,420,11842052.807484254,1145815.120576039,POINT (11842052.807484254 1145815.120576039),854
697,24175,29916,Trà Vinh City,234,11837407.16949628,1110188.8110362429,POINT (11837407.16949628 1110188.8110362429),884
698,24360,30112,Trà Vinh City,430,11838625.49443385,1114148.2342802086,POINT (11838625.49443385 1114148.2342802086),756
699,24267,30008,Trà Vinh City,326,11837711.750730673,1112320.75544107,POINT (11837711.750730673 1112320.75544107),882
700,24525,30312,Trà Vinh City,630,11836798.007027492,1116585.0136169,POINT (11836798.007027492 1116585.0136169),473
701,24531,30318,Trà Vinh City,636,11838625.49443385,1116585.0136169,POINT (11838625.49443385 1116585.0136169),650
702,24628,30467,Trà Vinh City,785,11835579.682089915,1118717.3278786817,POINT (11835579.682089915 1118717.3278786817),21
703,24103,29843,Trà Vinh City,161,11833447.61344916,1109275.158181633,POINT (11833447.61344916 1109275.158181633),555
704,24269,30010,Trà Vinh City,328,11838320.913199458,1112320.75544107,POINT (11838320.913199458 1112320.75544107),850
705,24203,29944,Trà Vinh City,262,11836798.007027492,1110797.925468224,POINT (11836798.007027492 1110797.925468224),835
706,24107,29847,Trà Vinh City,165,11834665.938386736,1109275.158181633,POINT (11834665.938386736 1109275.158181633),632
707,24041,29773,Trà Vinh City,91,11838016.331965065,1108056.989426403,POINT (11838016.331965065 1108056.989426403),793
708,24165,29906,Trà Vinh City,224,11834361.357152345,1110188.8110362429,POINT (11834361.357152345 1110188.8110362429),860
709,24231,29972,Trà Vinh City,290,11837711.750730673,1111407.0499300065,POINT (11837711.750730673 1111407.0499300065),882
710,24378,30134,Trà Vinh City,452,11838320.913199458,1114452.8228861708,POINT (11838320.913199458 1114452.8228861708),646
711,24230,29971,Trà Vinh City,289,11837407.16949628,1111407.0499300065,POINT (11837407.16949628 1111407.0499300065),882
712,24395,30154,Trà Vinh City,472,11837711.750730673,1114757.414008166,POINT (11837711.750730673 1114757.414008166),620
713,24267,30008,Trà Vinh City,326,11837711.750730673,1112320.75544107,POINT (11837711.750730673 1112320.75544107),882
714,23991,29709,Trà Vinh City,27,11838016.331965065,1106838.860687423,POINT (11838016.331965065 1106838.860687423),788
715,24107,29847,Trà Vinh City,165,11834665.938386736,1109275.158181633,POINT (11834665.938386736 1109275.158181633),632
716,24360,30112,Trà Vinh City,430,11838625.49443385,1114148.2342802086,POINT (11838625.49443385 1114148.2342802086),756
717,24558,30358,Trà Vinh City,676,11834665.938386736,1117194.233647179,POINT (11834665.938386736 1117194.233647179),668
718,24053,29786,Trà Vinh City,104,11834970.51962113,1108361.5278619002,POINT (11834970.51962113 1108361.5278619002),447
719,24247,29988,Trà Vinh City,306,11838930.075668246,1111711.6159238606,POINT (11838930.075668246 1111711.6159238606),867
720,24107,29847,Trà Vinh City,165,11834665.938386736,1109275.158181633,POINT (11834665.938386736 1109275.158181633),632
721,24242,29983,Trà Vinh City,301,11837407.16949628,1111711.6159238606,POINT (11837407.16949628 1111711.6159238606),878
722,24189,29930,Trà Vinh City,248,11836798.007027492,1110493.366998866,POINT (11836798.007027492 1110493.366998866),621
723,24255,29996,Trà Vinh City,314,11837711.750730673,1112016.18442731,POINT (11837711.750730673 1112016.18442731),865
724,24216,29957,Trà Vinh City,275,11836798.007027492,1111102.4864450323,POINT (11836798.007027492 1111102.4864450323),855
725,24360,30112,Trà Vinh City,430,11838625.49443385,1114148.2342802086,POINT (11838625.49443385 1114148.2342802086),756
726,24190,29931,Trà Vinh City,249,11837102.588261884,1110493.366998866,POINT (11837102.588261884 1110493.366998866),735
727,24041,29773,Trà Vinh City,91,11838016.331965065,1108056.989426403,POINT (11838016.331965065 1108056.989426403),793
728,23991,29709,Trà Vinh City,27,11838016.331965065,1106838.860687423,POINT (11838016.331965065 1106838.860687423),788
729,24243,29984,Trà Vinh City,302,11837711.750730673,1111711.6159238606,POINT (11837711.750730673 1111711.6159238606),867
730,24465,30235,Trà Vinh City,553,11839234.656902635,1115671.2024775054,POINT (11839234.656902635 1115671.2024775054),808
731,24465,30235,Trà Vinh City,553,11839234.656902635,1115671.2024775054,POINT (11839234.656902635 1115671.2024775054),808
732,24206,29947,Trà Vinh City,265,11837711.750730673,1110797.925468224,POINT (11837711.750730673 1110797.925468224),855
733,24136,29877,Trà Vinh City,195,11837711.750730673,1109579.7066283417,POINT (11837711.750730673 1109579.7066283417),566
734,24231,29972,Trà Vinh City,290,11837711.750730673,1111407.0499300065,POINT (11837711.750730673 1111407.0499300065),882
735,2707,3192,Cai Lậy Town,349,11810292.073548883,1162979.454093501,POINT (11810292.073548883 1162979.454093501),281
736,3927,4507,Cai Lậy Town,1664,11810292.073548883,1174876.443341527,POINT (11810292.073548883 1174876.443341527),792
737,3927,4507,Cai Lậy Town,1664,11810292.073548883,1174876.443341527,POINT (11810292.073548883 1174876.443341527),792
738,3927,4507,Cai Lậy Town,1664,11810292.073548883,1174876.443341527,POINT (11810292.073548883 1174876.443341527),792
739,3267,3770,Cai Lậy Town,927,11812427.314040842,1167859.7837881767,POINT (11812427.314040842 1167859.7837881767),634
740,3527,4044,Cai Lậy Town,1201,11812732.348396834,1169995.1405232649,POINT (11812732.348396834 1169995.1405232649),628
741,2837,3324,Cai Lậy Town,481,11813342.417108824,1163894.4645312894,POINT (11813342.417108824 1163894.4645312894),747
742,3623,4154,Cai Lậy Town,1311,11813647.451464817,1170910.3330985052,POINT (11813647.451464817 1170910.3330985052),372
743,2950,3437,Cai Lậy Town,594,11813952.485820811,1164809.4986612974,POINT (11813952.485820811 1164809.4986612974),885
744,2919,3406,Cai Lậy Town,563,11815477.65760078,1164504.4846509588,POINT (11815477.65760078 1164504.4846509588),745
745,3060,3552,Cai Lậy Town,709,11817002.829380749,1165724.5565029725,POINT (11817002.829380749 1165724.5565029725),697
746,3695,4236,Cai Lậy Town,1393,11817307.86373674,1171520.4747260069,POINT (11817307.86373674 1171520.4747260069),191
747,3695,4236,Cai Lậy Town,1393,11817307.86373674,1171520.4747260069,POINT (11817307.86373674 1171520.4747260069),191
748,2656,3137,Cai Lậy Town,294,11818528.00116072,1162369.4602877172,POINT (11818528.00116072 1162369.4602877172),602
749,3061,3553,Cai Lậy Town,710,11817307.86373674,1165724.5565029725,POINT (11817307.86373674 1165724.5565029725),541
750,2615,3096,Cai Lậy Town,253,11817612.898092736,1162064.4673284874,POINT (11817612.898092736 1162064.4673284874),408
751,2780,3265,Cai Lậy Town,422,11820053.172940686,1163284.454941495,POINT (11820053.172940686 1163284.454941495),470
752,3402,3914,Cai Lậy Town,1071,11820968.276008667,1168774.9208092238,POINT (11820968.276008667 1168774.9208092238),478
753,2776,3261,Cai Lậy Town,418,11818833.035516713,1163284.454941495,POINT (11818833.035516713 1163284.454941495),485
754,3327,3834,Cai Lậy Town,991,11820968.276008667,1168164.826819064,POINT (11820968.276008667 1168164.826819064),479
755,2824,3311,Cai Lậy Town,468,11821578.344720654,1163589.4584205183,POINT (11821578.344720654 1163589.4584205183),635
756,2496,2976,Cai Lậy Town,133,11813647.451464817,1161149.504216807,POINT (11813647.451464817 1161149.504216807),571
757,17848,22142,Mỹ Tho,63,11835077.609962018,1156370.2976794643,POINT (11835077.609962018 1156370.2976794643),630
758,17853,22147,Mỹ Tho,68,11836602.472706266,1156370.2976794643,POINT (11836602.472706266 1156370.2976794643),388
759,18364,22707,Mỹ Tho,628,11833857.71976662,1161249.7160416152,POINT (11833857.71976662 1161249.7160416152),753
760,18214,22557,Mỹ Tho,478,11836297.500157416,1160029.798536859,POINT (11836297.500157416 1160029.798536859),845
761,18527,22870,Mỹ Tho,791,11837212.417803966,1162469.6755659664,POINT (11837212.417803966 1162469.6755659664),759
762,18495,22838,Mỹ Tho,759,11839042.25309706,1162164.6817430216,POINT (11839042.25309706 1162164.6817430216),738
763,18416,22759,Mỹ Tho,680,11838127.335450511,1161554.701981566,POINT (11838127.335450511 1161554.701981566),850
764,18264,22607,Mỹ Tho,528,11839347.225645913,1160334.7739762308,POINT (11839347.225645913 1160334.7739762308),890
765,18056,22399,Mỹ Tho,320,11836907.445255116,1158809.9230056242,POINT (11836907.445255116 1158809.9230056242),484
766,18105,22448,Mỹ Tho,369,11839652.19819476,1159114.8879559347,POINT (11839652.19819476 1159114.8879559347),877
767,18147,22490,Mỹ Tho,411,11840262.14329246,1159419.8555274303,POINT (11840262.14329246 1159419.8555274303),970
768,18187,22530,Mỹ Tho,451,11840262.14329246,1159724.8257208322,POINT (11840262.14329246 1159724.8257208322),944
769,18148,22491,Mỹ Tho,412,11840567.115841309,1159419.8555274303,POINT (11840567.115841309 1159419.8555274303),1178
770,18188,22531,Mỹ Tho,452,11840567.115841309,1159724.8257208322,POINT (11840567.115841309 1159724.8257208322),826
771,18069,22412,Mỹ Tho,333,11840872.088390158,1158809.9230056242,POINT (11840872.088390158 1158809.9230056242),659
772,18110,22453,Mỹ Tho,374,11841177.060939008,1159114.8879559347,POINT (11841177.060939008 1159114.8879559347),855
773,18073,22416,Mỹ Tho,337,11842091.978585554,1158809.9230056242,POINT (11842091.978585554 1158809.9230056242),858
774,18034,22377,Mỹ Tho,298,11842701.923683254,1158504.9606757795,POINT (11842701.923683254 1158504.9606757795),855
775,18516,22859,Mỹ Tho,780,11833857.71976662,1162469.6755659664,POINT (11833857.71976662 1162469.6755659664),584
776,18028,22371,Mỹ Tho,292,11840872.088390158,1158504.9606757795,POINT (11840872.088390158 1158504.9606757795),360
777,18539,22882,Mỹ Tho,803,11840872.088390158,1162469.6755659664,POINT (11840872.088390158 1162469.6755659664),511
778,18147,22490,Mỹ Tho,411,11840262.14329246,1159419.8555274303,POINT (11840262.14329246 1159419.8555274303),970
779,17912,22239,Mỹ Tho,160,11835077.609962018,1157590.0894018454,POINT (11835077.609962018 1157590.0894018454),875
780,18142,22485,Mỹ Tho,406,11838737.280548211,1159419.8555274303,POINT (11838737.280548211 1159419.8555274303),848
781,18315,22658,Mỹ Tho,579,11842701.923683254,1160639.7520396677,POINT (11842701.923683254 1160639.7520396677),622
782,18223,22566,Mỹ Tho,487,11839042.25309706,1160029.798536859,POINT (11839042.25309706 1160029.798536859),883
783,18433,22776,Mỹ Tho,697,11843311.868780952,1161554.701981566,POINT (11843311.868780952 1161554.701981566),509
784,18043,22386,Mỹ Tho,307,11845446.676622896,1158504.9606757795,POINT (11845446.676622896 1158504.9606757795),751
785,10229,12276,Go Cong Town,945,11869611.2414715,1167881.4146888503,POINT (11869611.2414715 1167881.4146888503),208
786,10026,12043,Go Cong Town,712,11869306.222851336,1166051.2108337197,POINT (11869306.222851336 1166051.2108337197),278
787,10230,12277,Go Cong Town,946,11869916.260091666,1167881.4146888503,POINT (11869916.260091666 1167881.4146888503),615
788,10198,12242,Go Cong Town,911,11871441.353192488,1167576.374112485,POINT (11871441.353192488 1167576.374112485),293
789,9522,11517,Go Cong Town,186,11872661.427673146,1159951.2162088673,POINT (11872661.427673146 1159951.2162088673),621
790,9497,11492,Go Cong Town,161,11873271.464913473,1159646.244068679,POINT (11873271.464913473 1159646.244068679),768
791,10279,12328,Go Cong Town,997,11873271.464913473,1168186.457907101,POINT (11873271.464913473 1168186.457907101),575
792,9449,11444,Go Cong Town,113,11873881.502153805,1159036.307654902,POINT (11873881.502153805 1159036.307654902),812
793,9529,11524,Go Cong Town,193,11874796.558014296,1159951.2162088673,POINT (11874796.558014296 1159951.2162088673),711
794,9530,11525,Go Cong Town,194,11875101.57663446,1159951.2162088673,POINT (11875101.57663446 1159951.2162088673),895
795,9910,11914,Go Cong Town,583,11875101.57663446,1164526.11349401,POINT (11875101.57663446 1164526.11349401),612
796,9504,11499,Go Cong Town,168,11875406.595254624,1159646.244068679,POINT (11875406.595254624 1159646.244068679),843
797,9559,11554,Go Cong Town,223,11875406.595254624,1160256.190972215,POINT (11875406.595254624 1160256.190972215),840
798,9509,11504,Go Cong Town,173,11876931.688355446,1159646.244068679,POINT (11876931.688355446 1159646.244068679),540
799,9695,11691,Go Cong Town,360,11877541.725595774,1161781.1041615445,POINT (11877541.725595774 1161781.1041615445),229
800,9586,11581,Go Cong Town,250,11875406.595254624,1160561.1683594426,POINT (11875406.595254624 1160561.1683594426),836
801,9409,11404,Go Cong Town,73,11873881.502153805,1158426.3817251257,POINT (11873881.502153805 1158426.3817251257),393
802,9556,11551,Go Cong Town,220,11874491.53939413,1160256.190972215,POINT (11874491.53939413 1160256.190972215),417
803,23769,29463,Thái Bình,628,11841955.237416925,2328981.36700405,POINT (11841955.237416925 2328981.36700405),635
804,23489,29146,Thái Bình,311,11836832.301244866,2325779.4278820194,POINT (11836832.301244866 2325779.4278820194),788
805,19130,23513,Ninh Bình,422,11796062.88104237,2303583.8009552723,POINT (11796062.88104237 2303583.8009552723),864
806,19055,23436,Ninh Bình,345,11796702.385703277,2302624.4901719354,POINT (11796702.385703277 2302624.4901719354),805
807,19029,23410,Ninh Bình,319,11797661.642694635,2302304.731009001,POINT (11797661.642694635 2302304.731009001),780
808,19269,23663,Ninh Bình,572,11795423.376381464,2306142.2073625224,POINT (11795423.376381464 2306142.2073625224),771
809,19053,23434,Ninh Bình,343,11796062.88104237,2302624.4901719354,POINT (11796062.88104237 2302624.4901719354),806
810,18863,23234,Ninh Bình,143,11799899.909007814,2300066.5721505643,POINT (11799899.909007814 2300066.5721505643),654
811,19081,23462,Ninh Bình,371,11796062.88104237,2302944.2548833583,POINT (11796062.88104237 2302944.2548833583),773
812,19135,23518,Ninh Bình,427,11797661.642694635,2303583.8009552723,POINT (11797661.642694635 2303583.8009552723),754
813,19081,23462,Ninh Bình,371,11796062.88104237,2302944.2548833583,POINT (11796062.88104237 2302944.2548833583),773
814,19218,23609,Ninh Bình,518,11794464.119390104,2305182.763296623,POINT (11794464.119390104 2305182.763296623),3
815,19191,23580,Ninh Bình,489,11796702.385703277,2304543.1616993127,POINT (11796702.385703277 2304543.1616993127),733
816,19199,23590,Ninh Bình,499,11794144.36705965,2304862.9597205725,POINT (11794144.36705965 2304862.9597205725),659
817,19055,23436,Ninh Bình,345,11796702.385703277,2302624.4901719354,POINT (11796702.385703277 2302624.4901719354),805
818,18942,23320,Ninh Bình,229,11796702.385703277,2301345.4868021323,POINT (11796702.385703277 2301345.4868021323),787
819,19131,23514,Ninh Bình,423,11796382.633372825,2303583.8009552723,POINT (11796382.633372825 2303583.8009552723),769
820,19189,23578,Ninh Bình,487,11796062.88104237,2304543.1616993127,POINT (11796062.88104237 2304543.1616993127),755
821,19061,23442,Ninh Bình,351,11798620.899685998,2302624.4901719354,POINT (11798620.899685998 2302624.4901719354),832
822,18807,23162,Ninh Bình,71,11799260.404346906,2298787.7461596616,POINT (11799260.404346906 2298787.7461596616),268
823,19112,23493,Ninh Bình,402,11797661.642694635,2303264.025144171,POINT (11797661.642694635 2303264.025144171),926
824,18856,23225,Ninh Bình,134,11797022.138033733,2300066.5721505643,POINT (11797022.138033733 2300066.5721505643),82
825,18949,23327,Ninh Bình,236,11798940.652016452,2301345.4868021323,POINT (11798940.652016452 2301345.4868021323),621
826,18911,23289,Ninh Bình,198,11795423.376381464,2301025.749824155,POINT (11795423.376381464 2301025.749824155),673
827,18828,23186,Ninh Bình,95,11796702.385703277,2299427.148076128,POINT (11796702.385703277 2299427.1480761277),453
828,19112,23493,Ninh Bình,402,11797661.642694635,2303264.025144171,POINT (11797661.642694635 2303264.025144171),926
829,21667,26702,Tam Điệp,1147,11786608.7097066,2295205.013099898,POINT (11786608.7097066 2295205.013099898),508
830,21334,26178,Tam Điệp,623,11785649.97276024,2291689.379800211,POINT (11785649.97276024 2291689.379800211),387
831,21345,26192,Tam Điệp,637,11790124.078509923,2291689.379800211,POINT (11790124.078509923 2291689.379800211),722
832,21420,26298,Tam Điệp,743,11791721.97342052,2292328.536159988,POINT (11791721.97342052 2292328.536159988),751
833,21169,25967,Tam Điệp,412,11786289.130724482,2290091.5854455936,POINT (11786289.130724482 2290091.5854455936),273
834,21344,26191,Tam Điệp,636,11789804.4995278,2291689.379800211,POINT (11789804.4995278 2291689.379800211),771
835,21305,26139,Tam Điệp,584,11788526.183599325,2291369.8098973883,POINT (11788526.183599325 2291369.8098973883),324
836,21169,25967,Tam Điệp,412,11786289.130724482,2290091.5854455936,POINT (11786289.130724482 2290091.5854455936),273
837,21345,26192,Tam Điệp,637,11790124.078509923,2291689.379800211,POINT (11790124.078509923 2291689.379800211),722
838,21313,26147,Tam Điệp,592,11791082.815456282,2291369.8098973883,POINT (11791082.815456282 2291369.8098973883),849
839,21313,26147,Tam Điệp,592,11791082.815456282,2291369.8098973883,POINT (11791082.815456282 2291369.8098973883),849
840,21313,26147,Tam Điệp,592,11791082.815456282,2291369.8098973883,POINT (11791082.815456282 2291369.8098973883),849
841,21213,26021,Tam Điệp,466,11791402.394438405,2290411.133286413,POINT (11791402.394438405 2290411.133286413),653
842,21378,26241,Tam Điệp,686,11790124.078509923,2292008.9552207785,POINT (11790124.078509923 2292008.9552207785),788
843,21002,25769,Tam Điệp,214,11794598.1842596,2288174.4141476927,POINT (11794598.1842596 2288174.4141476927),379
844,20552,25144,Sa Đéc City,347,11771323.89285704,1154082.3584993312,POINT (11771323.89285704 1154082.3584993312),493
845,20553,25145,Sa Đéc City,348,11771628.826674204,1154082.3584993312,POINT (11771628.826674204 1154082.3584993312),876
846,20553,25145,Sa Đéc City,348,11771628.826674204,1154082.3584993312,POINT (11771628.826674204 1154082.3584993312),876
847,20481,25051,Sa Đéc City,254,11773763.363394372,1152557.7755952058,POINT (11773763.363394372 1152557.7755952058),710
848,20429,24985,Sa Đéc City,188,11772848.561942872,1151643.0571270743,POINT (11772848.561942872 1151643.0571270743),841
849,20539,25129,Sa Đéc City,332,11772848.561942872,1153777.4367027597,POINT (11772848.561942872 1153777.4367027597),685
850,20461,25026,Sa Đéc City,229,11772848.561942872,1152252.8668344049,POINT (11772848.561942872 1152252.8668344049),796
851,20461,25026,Sa Đéc City,229,11772848.561942872,1152252.8668344049,POINT (11772848.561942872 1152252.8668344049),796
852,20463,25028,Sa Đéc City,231,11773458.429577203,1152252.8668344049,POINT (11773458.429577203 1152252.8668344049),854
853,20432,24988,Sa Đéc City,191,11773763.363394372,1151643.0571270743,POINT (11773763.363394372 1151643.0571270743),865
854,20435,24991,Sa Đéc City,194,11774678.16484587,1151643.0571270743,POINT (11774678.16484587 1151643.0571270743),679
855,20398,24951,Sa Đéc City,154,11774068.29721154,1151033.257833979,POINT (11774068.29721154 1151033.257833979),804
856,20401,24954,Sa Đéc City,157,11774983.098663038,1151033.257833979,POINT (11774983.098663038 1151033.257833979),719
857,20417,24970,Sa Đéc City,173,11774068.29721154,1151338.1561791068,POINT (11774068.29721154 1151338.1561791068),883
858,20463,25028,Sa Đéc City,231,11773458.429577203,1152252.8668344049,POINT (11773458.429577203 1152252.8668344049),854
859,20481,25051,Sa Đéc City,254,11773763.363394372,1152557.7755952058,POINT (11773763.363394372 1152557.7755952058),710
860,20481,25051,Sa Đéc City,254,11773763.363394372,1152557.7755952058,POINT (11773763.363394372 1152557.7755952058),710
861,20701,25322,Sa Đéc City,525,11771323.89285704,1157131.720095884,POINT (11771323.89285704 1157131.720095884),308
