,image,pred,lon,lat
260,Bac Giang City-2450.jpeg,0.96901186555624,106.22564907988206N,21.290132011348653E
262,Tam Điệp-2323.jpeg,0.968934528529644,105.8966970662838N,20.15472960955243E
263,Mỹ Hào District-3736.jpeg,0.968913771212101,106.07477641141628N,20.964877745920074E
264,Cai Lậy Town-4089.jpeg,0.9689025953412056,106.17860407333892N,10.43831724248067E
265,Sa Đéc City-760.jpeg,0.9688955023884772,105.76414617589354N,10.289625604888732E
266,Bac Giang City-2458.jpeg,0.9688920453190804,106.23721673817117N,21.290132011348653E
267,Binh Minh Town-2294.jpeg,0.968841888010502,105.84468912301752N,10.046373473881486E
268,Binh Minh Town-4290.jpeg,0.9688409045338632,105.85837362941128N,10.097577210870606E
269,Phu Ly City-3982.jpeg,0.9688345715403556,105.95166443458864N,20.58149121284874E
270,Tam Điệp-2340.jpeg,0.968823440372944,105.92109909443417N,20.15472960955243E
271,Hiệp Hòa District-3904.jpeg,0.9688186049461364,106.00642544439235N,21.310646945742537E
272,Châu Thành District-8127.jpeg,0.9688144400715828,106.27451152737501N,10.308210607768663E
273,Duy Tiên District-86.jpeg,0.9688072353601456,105.97057096411882N,20.56480003975695E
274,Phu Ly City-1778.jpeg,0.9688068628311156,105.8984221926698N,20.538372276435606E
275,Mỹ Hào District-2150.jpeg,0.9688054025173188,106.14690709711016N,20.936580943898907E
276,Hoa Lư District-3999.jpeg,0.9687656834721564,105.90905683051905N,20.29231444771992E
278,Go Cong Town-116.jpeg,0.9687054753303528,106.69092262648952N,10.341490736703756E
279,Long Hồ District-3685.jpeg,0.968702346086502,105.94000980922003N,10.190371906872624E
280,Go Cong Town-3251.jpeg,0.9686985611915588,106.66489235208824N,10.423686209238976E
281,Long Xuyen City-4860.jpeg,0.9686674177646636,105.4468064237052N,10.417602277724498E
282,Thái Bình-1377.jpeg,0.9686101675033568,106.32632120285044N,20.447332642594482E
283,Cai Lậy Town-5563.jpeg,0.9685992151498796,106.15120237092184N,10.465266577738122E
284,Duy Tiên District-2284.jpeg,0.9685824140906334,105.9460942824821N,20.629478444376662E
285,Duy Tiên District-3529.jpeg,0.9685469791293144,105.93457584406481N,20.64699551229451E
287,Mỹ Hào District-2214.jpeg,0.9684928506612778,106.12094005026037N,20.937928410661822E
288,Go Cong Town-4856.jpeg,0.9684854447841644,106.64434213545564N,10.469500079176646E
289,Chau Doc City-3703.jpeg,0.9684554040431976,105.12756175842237N,10.693090075503628E
290,Ninh Bình-740.jpeg,0.9684543535113336,105.9600910166416N,20.234790141665254E
291,Long Xuyen City-2498.jpeg,0.968448892235756,105.44406672771456N,10.365051073972468E
293,Thái Bình-3204.jpeg,0.9684265851974488,106.3680269353582N,20.49449397929634E
295,Hiệp Hòa District-291.jpeg,0.9684154540300368,105.95145637212903N,21.239231207308055E
296,Long Hồ District-1253.jpeg,0.9684142842888832,105.9235788658741N,10.16072763808944E
298,Phu Ly City-2627.jpeg,0.9683880731463432,105.88834933609054N,20.553194410827626E
299,Vĩnh Long-1650.jpeg,0.968375489115715,105.98293054621945N,10.258429672217233E
300,Hung Yen City-1307.jpeg,0.9683747366070748,106.08784484851255N,20.6394772085552E
301,Thanh Liêm District-4150.jpeg,0.9683685079216956,105.8945023062096N,20.458530146047487E
302,Mỹ Hào District-191.jpeg,0.9683549851179124,106.11661220911876N,20.889419607196963E
304,Cai Lậy Town-1667.jpeg,0.9683289751410484,106.17997415845981N,10.392503372543006E
305,Hiệp Hòa District-6131.jpeg,0.9683289155364035,105.97894090826068N,21.34163868128958E
306,Ninh Bình-2104.jpeg,0.9683273285627364,105.95147386447422N,20.272519211026708E
