image,pred,lon,lat,found_Anditi
Thanh Liêm District-5009.jpeg,0.0888075209222734,105.91751121618802N,20.470657346913683E,[]
Châu Thành District-8375.jpeg,0.0888071386143565,106.35668110698441N,10.309558074531536E,[]
Trà Vinh City-248.jpeg,0.0888055274263024,106.346814196279N,9.90010757039024E,[]
Thái Bình-2071.jpeg,0.0888018859550356,106.33638810380059N,20.462154776986495E,[]
Yên Mỹ District-330.jpeg,0.0888016815297305,106.06666513872747N,20.853190073947978E,[]
Long Hồ District-2712.jpeg,0.0887991394847631,105.93864056394118N,10.178244706006778E,[]
Trà Vinh City-3230.jpeg,0.0887975078076124,106.32629344792062N,10.002515044368469E,[]
Hiệp Hòa District-550.jpeg,0.0887896046042442,105.98906678999342N,21.247316007885544E,[]
Hiệp Hòa District-6595.jpeg,0.0887870360165834,105.93409771773007N,21.348376015104158E,[]
Mỹ Hào District-2123.jpeg,0.0887858709320426,106.10795652683545N,20.936580943898907E,[]
Phu Ly City-1736.jpeg,0.0887812748551368,105.96173729116788N,20.537024809672698E,[]
Thanh Liêm District-7094.jpeg,0.0887763523496687,105.98653794612336N,20.501649082460613E,[]
Ninh Bình-2114.jpeg,0.0887688398361206,105.96583578475317N,20.272519211026708E,[]
Mỹ Hào District-650.jpeg,0.0887678135186433,106.12094005026037N,20.904241741589008E,[]
Hung Yen City-3329.jpeg,0.0887658265419304,106.05760327405113N,20.704155613174933E,[]
Châu Thành District-8716.jpeg,0.0887629892677068,106.32655226112767N,10.31225300805728E,[]
Chau Doc City-2744.jpeg,0.0887625161558389,105.12070547826302N,10.678267941112024E,[]
Long Hồ District-8549.jpeg,0.0887567624449729,106.00710282788233N,10.296821781139522E,[]
Long Xuyen City-3815.jpeg,0.0887511372566223,105.43995718372858N,10.392000409229915E,[]
Châu Thành District-10339.jpeg,0.0887511307373642,106.36900654392583N,10.328422609211742E,[]
Thanh Liêm District-6055.jpeg,0.0887483684346079,105.92182538680898N,20.48547948130569E,[]
Tây Ninh City-5151.jpeg,0.088747204747051,106.18010463239294N,11.398678777430964E,[]
Mỹ Hào District-127.jpeg,0.0887438720092177,106.09353038969671N,20.886724673671143E,[]
Cai Lậy Town-4336.jpeg,0.0887436657212674,106.18956475430575N,10.442359642769288E,[]
Thái Bình-1244.jpeg,0.088741032872349,106.33063558897192N,20.444637709068665E,[]
Sa Đéc City-2549.jpeg,0.0887383921071887,105.7463409398341N,10.35699894303235E,[]
Yên Mỹ District-2819.jpeg,0.0887300968170166,106.043587996788N,20.900351410649918E,[]
Hiệp Hòa District-4173.jpeg,0.0887281894683837,105.99485300812638N,21.31468934603128E,[]
Long Xuyen City-5268.jpeg,0.0887273987755179,105.43858733573327N,10.429729478590351E,[]
Long Hồ District-6840.jpeg,0.0887271268293261,106.0344877334588N,10.26448257883059E,[]
Tây Ninh City-5279.jpeg,0.0887122275307774,106.14849298625326N,11.401373710956712E,[]
Hung Yen City-1431.jpeg,0.0887083921115845,106.04608267425627N,20.643519608843928E,[]
Châu Thành District-50.jpeg,0.0887064896523952,106.21425383566148N,10.243532203150798E,[]
Châu Thành District-8693.jpeg,0.0887046274729073,106.29505392227735N,10.31225300805728E,[]
Châu Thành District-5417.jpeg,0.0887045906856656,106.43474220761335N,10.289346073088451E,[]
Châu Thành District-4816.jpeg,0.0887032710015773,106.20329789171355N,10.286651139562707E,[]
Mỹ Hào District-3117.jpeg,0.0886924127116799,106.05890766056366N,20.952750545053863E,[]
Thái Bình-1370.jpeg,0.0886895144358277,106.31625430190032N,20.447332642594482E,[]
Bến Tre City-2281.jpeg,0.0886884378269314,106.4241560667684N,10.24754240688895E,[]
Go Cong Town-2891.jpeg,0.0886875498108565,106.66352233764604N,10.416948875424618E,[]
Châu Thành District-8376.jpeg,0.0886800549924373,106.35805059997791N,10.309558074531536E,[]
Châu Thành District-946.jpeg,0.0886796927079558,106.18412498980469N,10.259701804305262E,[]
Mỹ Hào District-2756.jpeg,0.0886756922118365,106.04592413713877N,20.947360678002212E,[]
Long Hồ District-173.jpeg,0.0886753019876778,106.02079528067058N,10.143210570172108E,[]
Châu Thành District-4271.jpeg,0.088673211634159,106.36352857195187N,10.28260873927409E,[]
Tam Điệp-2216.jpeg,0.0886671813204884,105.8737304515541N,20.15338214278953E,[]
Châu Thành District-7856.jpeg,0.0886595686897635,106.4265252496524N,10.305515674242919E,[]
Long Hồ District-4990.jpeg,0.0886576157063245,105.94000980922003N,10.21462630860432E,[]
Hoa Lư District-1414.jpeg,0.0886548608541488,105.93921782328722N,20.219551242522833E,[]
Châu Thành District-3515.jpeg,0.0886540226638317,106.23205724457684N,10.278566338985474E,[]
Châu Thành District-7068.jpeg,0.0886527691036462,106.4278947426459N,10.30012580719143E,[]
Duy Tiên District-2671.jpeg,0.0886527597904205,105.95761272089936N,20.63486831142831E,[]
Cao Lanh City-3633.jpeg,0.0886503593064844,105.65094277496904N,10.47561300781652E,[]
Hiệp Hòa District-2547.jpeg,0.0886502647772431,106.00497888985912N,21.289087477535897E,[]
Tây Ninh City-489.jpeg,0.0886434740386903,106.07564875819214N,11.312440904606968E,[]
Chau Doc City-5052.jpeg,0.0886432048864662,105.10013663778491N,10.763158347173041E,[]
Cai Lậy Town-2345.jpeg,0.0886393100954592,106.15942288164696N,10.404630573408856E,[]
Yên Mỹ District-2602.jpeg,0.0886357612907886,106.07820370969719N,20.89630901036118E,[]
Long Hồ District-4905.jpeg,0.0886328928172588,106.00025660148823N,10.211931375078578E,[]
Châu Thành District-9870.jpeg,0.088626685552299,106.39639640379563N,10.321685275397387E,[]
Mỹ Hào District-900.jpeg,0.0886255232617259,106.11805482283262N,20.91097907540357E,[]
Go Cong Town-3394.jpeg,0.0886246892623603,106.63201200547607N,10.426381142764722E,[]
Châu Thành District-7855.jpeg,0.0886204233393073,106.42515575665892N,10.305515674242919E,[]
Duy Tiên District-3824.jpeg,0.0886179422959685,105.93457584406481N,20.651037912583238E,[]
Mỹ Tho-2880.jpeg,0.0886159585788846,106.3560354754674N,10.379914207214231E,[]
Bến Tre City-2865.jpeg,0.0886154612526297,106.32419972479286N,10.259669607754798E,[]
Duy Tiên District-387.jpeg,0.0886100023053586,105.98496901214044N,20.57692724062314E,[]
Long Hồ District-7558.jpeg,0.0886097578331828,105.97287169591176N,10.27930471322218E,[]
Hiệp Hòa District-1.jpeg,0.0886086737737059,105.96881502652796N,21.224409072916E,[]
Tây Ninh City-5424.jpeg,0.0886082565411925,106.14711856685587N,11.404068644482464E,[]
Duy Tiên District-1206.jpeg,0.0886065117083489,105.92593701525183N,20.61196137645883E,[]
Long Hồ District-1011.jpeg,0.0886060642078518,105.88387075278825N,10.158032704563702E,[]
Hoa Lư District-3308.jpeg,0.0886019421741366,105.97943248031149N,20.277492313327922E,[]
Mỹ Tho-3240.jpeg,0.0885988459922373,106.32452990275242N,10.386651541028591E,[]
Binh Minh Town-1702.jpeg,0.0885956599377095,105.85426827749315N,10.03424627301564E,[]
Thanh Liêm District-2986.jpeg,0.0885940324515104,105.88443590809402N,20.442360544892573E,[]
Thanh Liêm District-7513.jpeg,0.088592754676938,105.94483429678745N,20.50973388303808E,[]
Duy Tiên District-4117.jpeg,0.088591372128576,105.93745545366913N,20.655080312871977E,[]
Châu Thành District-9293.jpeg,0.088586195372045,106.41419981271099N,10.316295408345898E,[]
Hiệp Hòa District-7351.jpeg,0.088581632822752,105.93265116319684N,21.359155749207478E,[]
Thanh Liêm District-6229.jpeg,0.0885810768231749,105.91894927306168N,20.488174414831512E,[]
Châu Thành District-8537.jpeg,0.088577420450747,106.32792175412115N,10.310905541294407E,[]
Yên Mỹ District-161.jpeg,0.0885772481560707,106.03637638993193N,20.847800206896334E,[]
Châu Thành District-9561.jpeg,0.0885741468518972,106.34983364201696N,10.318990341871643E,[]
Hung Yen City-1432.jpeg,0.0885731447488069,106.04752274923062N,20.643519608843928E,[]
Thanh Liêm District-6429.jpeg,0.0885715400800108,105.96352903614492N,20.49086934835734E,[]
Tam Điệp-1253.jpeg,0.0885665761306881,105.93975946890208N,20.135865074871717E,[]
Châu Thành District-9449.jpeg,0.088564976118505,106.40735234774355N,10.31764287510877E,[]
Bến Tre City-18.jpeg,0.0885621011257171,106.39403223767988N,10.193643736374066E,[]
Vĩnh Long-2313.jpeg,0.0885613737627863,105.92952660722517N,10.273251806608831E,[]
Bến Tre City-627.jpeg,0.0885595250874757,106.36527767354993N,10.215203204580018E,[]
Vĩnh Long-605.jpeg,0.0885595064610242,105.98566920975762N,10.2409126042999E,[]
Long Xuyen City-259.jpeg,0.0885592699050903,105.4536556636818N,10.31384733698332E,[]
Binh Minh Town-1754.jpeg,0.0885512111708521,105.83784686982062N,10.035593739778509E,[]
Duy Tiên District-3473.jpeg,0.0885499771684408,105.99504764575553N,20.645648045531594E,[]
Phu Ly City-2433.jpeg,0.0885470602661371,105.92720178289618N,20.54915201053889E,[]
Duy Tiên District-3928.jpeg,0.0885440986603498,105.94321467287777N,20.652385379346146E,[]
Vĩnh Long-2064.jpeg,0.0885421657003462,105.90898663068893N,10.266514472794467E,[]
Vĩnh Long-2346.jpeg,0.0885346578434109,105.91994128484161N,10.2745992733717E,[]
Châu Thành District-7203.jpeg,0.0885333362966775,106.33887769806907N,10.301473273954299E,[]
Duy Tiên District-818.jpeg,0.0885331192985177,105.96337194010802N,20.599834175592626E,[]
Long Hồ District-9256.jpeg,0.0885289371944964,105.99751811093057N,10.312991382293987E,[]
Chau Doc City-284.jpeg,0.0885248207487165,105.05488518873312N,10.628411670885718E,[]
Hiệp Hòa District-2792.jpeg,0.0885197180323302,106.03101687145754N,21.293129877824647E,[]
Sa Đéc City-1775.jpeg,0.0885146427899599,105.75592837463535N,10.324659740723416E,[]
Châu Thành District-6986.jpeg,0.0885113682597875,106.31559631717974N,10.30012580719143E,[]
Long Xuyen City-4444.jpeg,0.0885099722072482,105.45228581568648N,10.406822543621512E,[]
Châu Thành District-9959.jpeg,0.0885075544938445,106.35942009297142N,10.323032742160255E,[]
Mỹ Tho-1312.jpeg,0.0885069333016872,106.35192605293939N,10.352964871956782E,[]
Châu Thành District-10164.jpeg,0.0884954556822776,106.35942009297142N,10.325727675686002E,[]
Châu Thành District-5454.jpeg,0.088492983020842,106.19371144075912N,10.290693539851324E,[]
Cai Lậy Town-4628.jpeg,0.0884918239898979,106.16079296676783N,10.447749509820778E,[]
Bến Tre City-454.jpeg,0.0884894132614135,106.3844473829699N,10.209813337528532E,[]
Vĩnh Long-1634.jpeg,0.0884850686416029,105.96102123791414N,10.258429672217233E,[]
Châu Thành District-2212.jpeg,0.0884797386825084,106.39502691080214N,10.269134071645368E,[]
Châu Thành District-9918.jpeg,0.0884640174917876,106.28957595030342N,10.323032742160255E,[]
Châu Thành District-8878.jpeg,0.088459794409573,106.30737935921879N,10.313600474820154E,[]
Châu Thành District-8079.jpeg,0.0884584123268723,106.20877586368749N,10.308210607768663E,[]
Long Hồ District-781.jpeg,0.0884554791264236,106.00025660148823N,10.153990304275084E,[]
Tây Ninh City-413.jpeg,0.0884501170367002,106.10313714613972N,11.309745971081217E,[]
Binh Minh Town-142.jpeg,0.0884492779150605,105.87342658644441N,9.995169736892365E,[]
Mỹ Hào District-3060.jpeg,0.0884471135213971,106.10362868569383N,20.95140307829095E,[]
Long Hồ District-1875.jpeg,0.0884416857734322,105.87291679055765N,10.168812438666674E,[]
Binh Minh Town-947.jpeg,0.0884366370737552,105.8912164447563N,10.016729205098311E,[]
Bac Giang City-2959.jpeg,0.0884359278716147,106.22420312259592N,21.300911745451973E,[]
Yên Mỹ District-4178.jpeg,0.0884354515001177,106.01618389073495N,20.928648212671078E,[]
Long Hồ District-4928.jpeg,0.088433220051229,105.94411754505647N,10.21327884184145E,[]
Sa Đéc City-2465.jpeg,0.0884329946711659,105.72579643668855N,10.354304009506606E,[]
Long Hồ District-6436.jpeg,0.0884285327047109,106.01942603539176N,10.249660444438993E,[]
Yên Mỹ District-545.jpeg,0.0884273438714444,106.05656888912895N,20.859927407762545E,[]
Binh Minh Town-3802.jpeg,0.0884271617978811,105.8460575736569N,10.084102543241892E,[]
Bac Giang City-2650.jpeg,0.0884231491945684,106.21986525073754N,21.2941744116374E,[]
Châu Thành District-3095.jpeg,0.0884231189265847,106.24027420253778N,10.275871405459727E,[]
Hoa Lư District-335.jpeg,0.0884203594177961,105.95214396304503N,20.195296840790487E,[]
Mỹ Tho-3642.jpeg,0.0884174853563308,106.35329586044872N,10.393388874842957E,[]
Ninh Bình-1231.jpeg,0.0884173456579446,106.01610250572953N,20.24556987576853E,[]
Chau Doc City-1436.jpeg,0.0884131975471973,105.10973543000804N,10.656708472906054E,[]
Thanh Liêm District-3443.jpeg,0.088412853423506,105.99229017361797N,20.44775041194421E,[]
Hiệp Hòa District-9754.jpeg,0.0884118629619479,105.97749435372745N,21.417096820012837E,[]
Châu Thành District-8512.jpeg,0.0884041571989655,106.29368442928389N,10.310905541294407E,[]
Cai Lậy Town-3743.jpeg,0.0884036794304847,106.11558015777963N,10.432927375429179E,[]
Hiệp Hòa District-5794.jpeg,0.0884029017761349,105.95434948119552N,21.337596281000838E,[]
Châu Thành District-932.jpeg,0.0884003909304738,106.43748119360033N,10.258354337542391E,[]
Cai Lậy Town-6331.jpeg,0.0883932337164878,106.14435194531758N,10.481436178892595E,[]
Thái Bình-876.jpeg,0.0883913836441934,106.38384635113702N,20.436552908491205E,[]
Cao Lanh City-5075.jpeg,0.0883896923623979,105.56735826507033N,10.506604743362585E,[]
Cao Lanh City-819.jpeg,0.0883875265717506,105.63449992056276N,10.423061804064481E,[]
Châu Thành District-5679.jpeg,0.0883870213292539,106.2115148496745N,10.292041006614197E,[]
Mỹ Tho-804.jpeg,0.0883808685466647,106.40260893078528N,10.343532604616676E,[]
Châu Thành District-3482.jpeg,0.088379668071866,106.18686397579167N,10.278566338985474E,[]
Mỹ Tho-3170.jpeg,0.088376619387418,106.33548836282719N,10.385304074265717E,[]
Duy Tiên District-1673.jpeg,0.0883752326481044,106.02096413219442N,20.62004617703629E,[]
Long Xuyen City-3088.jpeg,0.0883721588179469,105.43310794375199N,10.377178274838322E,[]
Thanh Liêm District-7425.jpeg,0.0883705541491508,105.88587396496767N,20.508386416275172E,[]
Mỹ Tho-430.jpeg,0.088369395583868,106.33685817033654N,10.33679527080231E,[]
Châu Thành District-3709.jpeg,0.0883693862706422,106.19918941273308N,10.279913805748345E,[]
Châu Thành District-6468.jpeg,0.0883680023252964,106.44022017958733N,10.296083406902813E,[]
Châu Thành District-7373.jpeg,0.0883611300960183,106.29916240125785N,10.302820740717173E,[]
Hiệp Hòa District-3198.jpeg,0.0883608749136328,105.91095284519815N,21.301214678402133E,[]
Binh Minh Town-801.jpeg,0.0883594509214162,105.85153137621441N,10.014034271572568E,[]
Chau Doc City-1212.jpeg,0.0883586658164858,105.08368156540244N,10.652666072617436E,[]
Ninh Bình-912.jpeg,0.0883578918874263,105.98307008908792N,20.238832541953983E,[]
Hiệp Hòa District-4645.jpeg,0.0883541251532733,106.0208909897248N,21.321426679845857E,[]
Hiệp Hòa District-8435.jpeg,0.0883516147732734,105.97604779919419N,21.37936775065121E,[]
Bac Giang City-1254.jpeg,0.0883497986942529,106.15190525828908N,21.268572543142028E,[]
Long Hồ District-2212.jpeg,0.0883484259247779,105.8715475452788N,10.172854838955288E,[]
Long Hồ District-8679.jpeg,0.0883459653705358,105.9934103750941N,10.299516714665266E,[]
Cai Lậy Town-3633.jpeg,0.0883455337025225,106.15668271140524N,10.430232441903435E,[]
Châu Thành District-7327.jpeg,0.0883439052850008,106.23616572355732N,10.302820740717173E,[]
Châu Thành District-9292.jpeg,0.0883392263203859,106.41283031971751N,10.316295408345898E,[]
Yên Mỹ District-269.jpeg,0.0883360197767615,106.03637638993193N,20.85184260718507E,[]
Thanh Liêm District-2560.jpeg,0.0883346071932464,105.91894927306168N,20.435623211078017E,[]
Phu Ly City-1990.jpeg,0.0883331513032317,105.95598137312261N,20.541067209961426E,[]
Long Hồ District-8952.jpeg,0.0883319685235619,106.01394905427645N,10.304906581716757E,[]
Chau Doc City-4471.jpeg,0.0883260620757937,105.11659171016743N,10.707912209895236E,[]
Mỹ Tho-2306.jpeg,0.088325893972069,106.40397873829461N,10.369134473111249E,[]
Châu Thành District-1919.jpeg,0.0883230231702327,106.19918941273308N,10.267786604882494E,[]
Duy Tiên District-5144.jpeg,0.0883179465308785,105.91441857683458N,20.67124991402691E,[]
Châu Thành District-7995.jpeg,0.0883136326447129,106.35394212099744N,10.306863141005792E,[]
Châu Thành District-5057.jpeg,0.0883117234334349,106.23616572355732N,10.28799860632558E,[]
Hiệp Hòa District-8088.jpeg,0.0883079953491687,105.97604779919419N,21.371282950073713E,[]
Hiệp Hòa District-5232.jpeg,0.0883017354644835,105.89938040893217N,21.33085894718627E,[]
Bac Giang City-1697.jpeg,0.0883001140318811,106.22564907988206N,21.27665734371951E,[]
Cao Lanh City-3488.jpeg,0.0882990043610334,105.61942730402366N,10.47291807429077E,[]
Châu Thành District-8483.jpeg,0.08829708956182,106.25396913247269N,10.310905541294407E,[]
Thanh Liêm District-2000.jpeg,0.0882913209497928,105.8643031118629N,20.42753841050057E,[]
Châu Thành District-8192.jpeg,0.0882908217608928,106.36352857195187N,10.308210607768663E,[]
Bac Giang City-3337.jpeg,0.0882893074303865,106.1562431301475N,21.31573387984404E,[]
Long Xuyen City-1029.jpeg,0.088289288803935,105.43858733573327N,10.332711871663534E,[]
Bac Giang City-377.jpeg,0.0882850382477045,106.19672993415931N,21.24431814140956E,[]
Chau Doc City-3863.jpeg,0.0882826475426554,105.13030427048616N,10.695785009029374E,[]
Tam Điệp-2529.jpeg,0.0882819788530469,105.92253450785479N,20.15742454307825E,[]
Mỹ Hào District-1973.jpeg,0.0882813483476638,106.12382527768811N,20.93388601037309E,[]
Cai Lậy Town-6635.jpeg,0.0882782051339745,106.11283998753794N,10.492215912995576E,[]
Yên Mỹ District-3491.jpeg,0.0882777879014611,106.03349174718953N,20.912478611516125E,[]
Châu Thành District-5971.jpeg,0.0882766740396618,106.32518276813416N,10.293388473377066E,[]
Hiệp Hòa District-325.jpeg,0.0882754083722829,105.94277704492954N,21.240578674070978E,[]
Go Cong Town-4102.jpeg,0.0882715443149209,106.63201200547607N,10.438508343630575E,[]
Chau Doc City-2197.jpeg,0.0882704844698309,105.08231030937058N,10.670183140534787E,[]
Duy Tiên District-81.jpeg,0.0882671764120459,105.96337194010802N,20.56480003975695E,[]
Bến Tre City-1507.jpeg,0.0882655326277017,106.34884649404711N,10.235415206023102E,[]
Trà Vinh City-657.jpeg,0.0882628867402672,106.32082124835837N,9.914929704781827E,[]
Trà Vinh City-907.jpeg,0.088258639909327,106.34271004660732N,9.923014505359054E,[]
Tam Điệp-1258.jpeg,0.0882538766600191,105.9469365360051N,20.135865074871717E,[]
Châu Thành District-5897.jpeg,0.0882457476109266,106.2238402866159N,10.293388473377066E,[]
Chau Doc City-598.jpeg,0.08824541606009,105.09190910159367N,10.637843938225831E,[]
Hung Yen City-2904.jpeg,0.08823993219994,106.08064447364077N,20.689333478782913E,[]
Cai Lậy Town-4134.jpeg,0.0882381331175565,106.13065109410903N,10.439664709243544E,[]
