,district,index,longitude,latitude,geometry,sum
789,Linh Xuan Ward,20,11884827.238336064,1217629.36904467,POINT (11884827.238336064 1217629.36904467),823
790,Linh Xuan Ward,21,11884979.983882165,1217629.36904467,POINT (11884979.983882165 1217629.36904467),871
791,Linh Xuan Ward,22,11885132.729428265,1217629.36904467,POINT (11885132.729428265 1217629.36904467),913
792,Linh Xuan Ward,23,11885285.474974368,1217629.36904467,POINT (11885285.474974368 1217629.36904467),839
793,Linh Xuan Ward,24,11885438.22052047,1217629.36904467,POINT (11885438.22052047 1217629.36904467),810
794,Linh Xuan Ward,25,11885590.96606657,1217629.36904467,POINT (11885590.96606657 1217629.36904467),748
795,Linh Xuan Ward,26,11885743.711612672,1217629.36904467,POINT (11885743.711612672 1217629.36904467),739
796,Linh Xuan Ward,27,11885896.457158772,1217629.36904467,POINT (11885896.457158772 1217629.36904467),736
797,Linh Xuan Ward,28,11886049.202704873,1217629.36904467,POINT (11886049.202704873 1217629.36904467),910
798,Linh Xuan Ward,29,11886201.948250975,1217629.36904467,POINT (11886201.948250975 1217629.36904467),985
799,Linh Xuan Ward,30,11886354.693797076,1217629.36904467,POINT (11886354.693797076 1217629.36904467),626
800,Linh Xuan Ward,31,11886507.439343177,1217629.36904467,POINT (11886507.439343177 1217629.36904467),424
801,Linh Xuan Ward,32,11886660.18488928,1217629.36904467,POINT (11886660.18488928 1217629.36904467),288
802,Linh Xuan Ward,33,11886812.930435382,1217629.36904467,POINT (11886812.930435382 1217629.36904467),235
803,Linh Xuan Ward,34,11886965.67598148,1217629.36904467,POINT (11886965.67598148 1217629.36904467),387
804,Linh Xuan Ward,35,11884674.492789961,1217782.1104066449,POINT (11884674.492789961 1217782.1104066449),986
805,Linh Xuan Ward,36,11884827.238336064,1217782.1104066449,POINT (11884827.238336064 1217782.1104066449),826
806,Linh Xuan Ward,37,11884979.983882165,1217782.1104066449,POINT (11884979.983882165 1217782.1104066449),785
807,Linh Xuan Ward,38,11885132.729428265,1217782.1104066449,POINT (11885132.729428265 1217782.1104066449),800
808,Linh Xuan Ward,39,11885285.474974368,1217782.1104066449,POINT (11885285.474974368 1217782.1104066449),809
809,Linh Xuan Ward,40,11885438.22052047,1217782.1104066449,POINT (11885438.22052047 1217782.1104066449),860
810,Linh Xuan Ward,41,11885590.96606657,1217782.1104066449,POINT (11885590.96606657 1217782.1104066449),795
811,Linh Xuan Ward,42,11885743.711612672,1217782.1104066449,POINT (11885743.711612672 1217782.1104066449),696
812,Linh Xuan Ward,43,11885896.457158772,1217782.1104066449,POINT (11885896.457158772 1217782.1104066449),578
813,Linh Xuan Ward,44,11886049.202704873,1217782.1104066449,POINT (11886049.202704873 1217782.1104066449),751
814,Linh Xuan Ward,45,11886201.948250975,1217782.1104066449,POINT (11886201.948250975 1217782.1104066449),986
815,Linh Xuan Ward,46,11886354.693797076,1217782.1104066449,POINT (11886354.693797076 1217782.1104066449),753
816,Linh Xuan Ward,47,11886507.439343177,1217782.1104066449,POINT (11886507.439343177 1217782.1104066449),569
817,Linh Xuan Ward,48,11886660.18488928,1217782.1104066449,POINT (11886660.18488928 1217782.1104066449),500
818,Linh Xuan Ward,49,11886812.930435382,1217782.1104066449,POINT (11886812.930435382 1217782.1104066449),348
819,Linh Xuan Ward,50,11886965.67598148,1217782.1104066449,POINT (11886965.67598148 1217782.1104066449),336
820,Linh Xuan Ward,51,11884674.492789961,1217934.8524586442,POINT (11884674.492789961 1217934.8524586442),832
821,Linh Xuan Ward,52,11884827.238336064,1217934.8524586442,POINT (11884827.238336064 1217934.8524586442),801
822,Linh Xuan Ward,53,11884979.983882165,1217934.8524586442,POINT (11884979.983882165 1217934.8524586442),819
823,Linh Xuan Ward,54,11885132.729428265,1217934.8524586442,POINT (11885132.729428265 1217934.8524586442),853
824,Linh Xuan Ward,55,11885285.474974368,1217934.8524586442,POINT (11885285.474974368 1217934.8524586442),817
825,Linh Xuan Ward,56,11885438.22052047,1217934.8524586442,POINT (11885438.22052047 1217934.8524586442),746
826,Linh Xuan Ward,57,11885590.96606657,1217934.8524586442,POINT (11885590.96606657 1217934.8524586442),700
827,Linh Xuan Ward,58,11885743.711612672,1217934.8524586442,POINT (11885743.711612672 1217934.8524586442),607
828,Linh Xuan Ward,59,11885896.457158772,1217934.8524586442,POINT (11885896.457158772 1217934.8524586442),587
829,Linh Xuan Ward,60,11886049.202704873,1217934.8524586442,POINT (11886049.202704873 1217934.8524586442),713
830,Linh Xuan Ward,61,11886201.948250975,1217934.8524586442,POINT (11886201.948250975 1217934.8524586442),824
831,Linh Xuan Ward,62,11886354.693797076,1217934.8524586442,POINT (11886354.693797076 1217934.8524586442),828
832,Linh Xuan Ward,63,11886507.439343177,1217934.8524586442,POINT (11886507.439343177 1217934.8524586442),800
833,Linh Xuan Ward,64,11886660.18488928,1217934.8524586442,POINT (11886660.18488928 1217934.8524586442),774
834,Linh Xuan Ward,65,11886812.930435382,1217934.8524586442,POINT (11886812.930435382 1217934.8524586442),560
835,Linh Xuan Ward,66,11886965.67598148,1217934.8524586442,POINT (11886965.67598148 1217934.8524586442),256
836,Linh Xuan Ward,67,11884674.492789961,1218087.595200758,POINT (11884674.492789961 1218087.595200758),861
837,Linh Xuan Ward,68,11884827.238336064,1218087.595200758,POINT (11884827.238336064 1218087.595200758),861
838,Linh Xuan Ward,69,11884979.983882165,1218087.595200758,POINT (11884979.983882165 1218087.595200758),880
839,Linh Xuan Ward,70,11885132.729428265,1218087.595200758,POINT (11885132.729428265 1218087.595200758),876
840,Linh Xuan Ward,71,11885285.474974368,1218087.595200758,POINT (11885285.474974368 1218087.595200758),820
841,Linh Xuan Ward,72,11885438.22052047,1218087.595200758,POINT (11885438.22052047 1218087.595200758),756
842,Linh Xuan Ward,73,11885590.96606657,1218087.595200758,POINT (11885590.96606657 1218087.595200758),801
843,Linh Xuan Ward,74,11885743.711612672,1218087.595200758,POINT (11885743.711612672 1218087.595200758),790
844,Linh Xuan Ward,75,11885896.457158772,1218087.595200758,POINT (11885896.457158772 1218087.595200758),805
845,Linh Xuan Ward,76,11886049.202704873,1218087.595200758,POINT (11886049.202704873 1218087.595200758),881
846,Linh Xuan Ward,77,11886201.948250975,1218087.595200758,POINT (11886201.948250975 1218087.595200758),881
847,Linh Xuan Ward,78,11886354.693797076,1218087.595200758,POINT (11886354.693797076 1218087.595200758),880
848,Linh Xuan Ward,79,11886507.439343177,1218087.595200758,POINT (11886507.439343177 1218087.595200758),878
849,Linh Xuan Ward,80,11886660.18488928,1218087.595200758,POINT (11886660.18488928 1218087.595200758),864
850,Linh Xuan Ward,81,11886812.930435382,1218087.595200758,POINT (11886812.930435382 1218087.595200758),606
851,Linh Xuan Ward,82,11886965.67598148,1218087.595200758,POINT (11886965.67598148 1218087.595200758),241
852,Linh Xuan Ward,83,11884674.492789961,1218240.338633078,POINT (11884674.492789961 1218240.338633078),861
853,Linh Xuan Ward,84,11884827.238336064,1218240.338633078,POINT (11884827.238336064 1218240.338633078),861
854,Linh Xuan Ward,85,11884979.983882165,1218240.338633078,POINT (11884979.983882165 1218240.338633078),880
855,Linh Xuan Ward,86,11885132.729428265,1218240.338633078,POINT (11885132.729428265 1218240.338633078),878
856,Linh Xuan Ward,87,11885285.474974368,1218240.338633078,POINT (11885285.474974368 1218240.338633078),866
857,Linh Xuan Ward,88,11885438.22052047,1218240.338633078,POINT (11885438.22052047 1218240.338633078),864
858,Linh Xuan Ward,89,11885590.96606657,1218240.338633078,POINT (11885590.96606657 1218240.338633078),875
859,Linh Xuan Ward,90,11885743.711612672,1218240.338633078,POINT (11885743.711612672 1218240.338633078),878
860,Linh Xuan Ward,91,11885896.457158772,1218240.338633078,POINT (11885896.457158772 1218240.338633078),879
861,Linh Xuan Ward,92,11886049.202704873,1218240.338633078,POINT (11886049.202704873 1218240.338633078),881
862,Linh Xuan Ward,93,11886201.948250975,1218240.338633078,POINT (11886201.948250975 1218240.338633078),881
863,Linh Xuan Ward,94,11886354.693797076,1218240.338633078,POINT (11886354.693797076 1218240.338633078),866
864,Linh Xuan Ward,95,11886507.439343177,1218240.338633078,POINT (11886507.439343177 1218240.338633078),849
865,Linh Xuan Ward,96,11886660.18488928,1218240.338633078,POINT (11886660.18488928 1218240.338633078),769
866,Linh Xuan Ward,97,11886812.930435382,1218240.338633078,POINT (11886812.930435382 1218240.338633078),428
867,Linh Xuan Ward,98,11886965.67598148,1218240.338633078,POINT (11886965.67598148 1218240.338633078),231
868,Linh Xuan Ward,99,11884674.492789961,1218393.0827556937,POINT (11884674.492789961 1218393.0827556937),855
869,Linh Xuan Ward,100,11884827.238336064,1218393.0827556937,POINT (11884827.238336064 1218393.0827556937),855
870,Linh Xuan Ward,101,11884979.983882165,1218393.0827556937,POINT (11884979.983882165 1218393.0827556937),853
871,Linh Xuan Ward,102,11885132.729428265,1218393.0827556937,POINT (11885132.729428265 1218393.0827556937),855
872,Linh Xuan Ward,103,11885285.474974368,1218393.0827556937,POINT (11885285.474974368 1218393.0827556937),853
873,Linh Xuan Ward,104,11885438.22052047,1218393.0827556937,POINT (11885438.22052047 1218393.0827556937),843
874,Linh Xuan Ward,105,11885590.96606657,1218393.0827556937,POINT (11885590.96606657 1218393.0827556937),843
875,Linh Xuan Ward,106,11885743.711612672,1218393.0827556937,POINT (11885743.711612672 1218393.0827556937),848
876,Linh Xuan Ward,107,11885896.457158772,1218393.0827556937,POINT (11885896.457158772 1218393.0827556937),845
877,Linh Xuan Ward,108,11886049.202704873,1218393.0827556937,POINT (11886049.202704873 1218393.0827556937),851
878,Linh Xuan Ward,109,11886201.948250975,1218393.0827556937,POINT (11886201.948250975 1218393.0827556937),855
879,Linh Xuan Ward,110,11886354.693797076,1218393.0827556937,POINT (11886354.693797076 1218393.0827556937),840
880,Linh Xuan Ward,111,11886507.439343177,1218393.0827556937,POINT (11886507.439343177 1218393.0827556937),791
881,Linh Xuan Ward,112,11886660.18488928,1218393.0827556937,POINT (11886660.18488928 1218393.0827556937),532
882,Linh Xuan Ward,113,11886812.930435382,1218393.0827556937,POINT (11886812.930435382 1218393.0827556937),209
883,Linh Xuan Ward,114,11886965.67598148,1218393.0827556937,POINT (11886965.67598148 1218393.0827556937),203
884,Linh Xuan Ward,115,11884674.492789961,1218545.8275686968,POINT (11884674.492789961 1218545.8275686968),880
885,Linh Xuan Ward,116,11884827.238336064,1218545.8275686968,POINT (11884827.238336064 1218545.8275686968),882
886,Linh Xuan Ward,117,11884979.983882165,1218545.8275686968,POINT (11884979.983882165 1218545.8275686968),882
887,Linh Xuan Ward,118,11885132.729428265,1218545.8275686968,POINT (11885132.729428265 1218545.8275686968),882
888,Linh Xuan Ward,119,11885285.474974368,1218545.8275686968,POINT (11885285.474974368 1218545.8275686968),882
889,Linh Xuan Ward,120,11885438.22052047,1218545.8275686968,POINT (11885438.22052047 1218545.8275686968),876
890,Linh Xuan Ward,121,11885590.96606657,1218545.8275686968,POINT (11885590.96606657 1218545.8275686968),876
891,Linh Xuan Ward,122,11885743.711612672,1218545.8275686968,POINT (11885743.711612672 1218545.8275686968),872
892,Linh Xuan Ward,123,11885896.457158772,1218545.8275686968,POINT (11885896.457158772 1218545.8275686968),860
893,Linh Xuan Ward,124,11886049.202704873,1218545.8275686968,POINT (11886049.202704873 1218545.8275686968),872
894,Linh Xuan Ward,125,11886201.948250975,1218545.8275686968,POINT (11886201.948250975 1218545.8275686968),861
895,Linh Xuan Ward,126,11886354.693797076,1218545.8275686968,POINT (11886354.693797076 1218545.8275686968),854
896,Linh Xuan Ward,127,11886507.439343177,1218545.8275686968,POINT (11886507.439343177 1218545.8275686968),697
897,Linh Xuan Ward,128,11886660.18488928,1218545.8275686968,POINT (11886660.18488928 1218545.8275686968),308
898,Linh Xuan Ward,129,11886812.930435382,1218545.8275686968,POINT (11886812.930435382 1218545.8275686968),231
899,Linh Xuan Ward,130,11886965.67598148,1218545.8275686968,POINT (11886965.67598148 1218545.8275686968),339
900,Linh Xuan Ward,131,11884674.492789961,1218698.5730721774,POINT (11884674.492789961 1218698.5730721774),852
901,Linh Xuan Ward,132,11884827.238336064,1218698.5730721774,POINT (11884827.238336064 1218698.5730721774),839
902,Linh Xuan Ward,133,11884979.983882165,1218698.5730721774,POINT (11884979.983882165 1218698.5730721774),781
903,Linh Xuan Ward,134,11885132.729428265,1218698.5730721774,POINT (11885132.729428265 1218698.5730721774),742
904,Linh Xuan Ward,135,11885285.474974368,1218698.5730721774,POINT (11885285.474974368 1218698.5730721774),806
905,Linh Xuan Ward,136,11885438.22052047,1218698.5730721774,POINT (11885438.22052047 1218698.5730721774),862
906,Linh Xuan Ward,137,11885590.96606657,1218698.5730721774,POINT (11885590.96606657 1218698.5730721774),853
907,Linh Xuan Ward,138,11885743.711612672,1218698.5730721774,POINT (11885743.711612672 1218698.5730721774),838
908,Linh Xuan Ward,139,11885896.457158772,1218698.5730721774,POINT (11885896.457158772 1218698.5730721774),793
909,Linh Xuan Ward,140,11886049.202704873,1218698.5730721774,POINT (11886049.202704873 1218698.5730721774),706
910,Linh Xuan Ward,141,11886201.948250975,1218698.5730721774,POINT (11886201.948250975 1218698.5730721774),727
911,Linh Xuan Ward,142,11886354.693797076,1218698.5730721774,POINT (11886354.693797076 1218698.5730721774),735
912,Linh Xuan Ward,143,11886507.439343177,1218698.5730721774,POINT (11886507.439343177 1218698.5730721774),498
913,Linh Xuan Ward,144,11886660.18488928,1218698.5730721774,POINT (11886660.18488928 1218698.5730721774),360
914,Linh Xuan Ward,145,11886812.930435382,1218698.5730721774,POINT (11886812.930435382 1218698.5730721774),537
915,Linh Xuan Ward,146,11884674.492789961,1218851.3192662266,POINT (11884674.492789961 1218851.3192662266),881
916,Linh Xuan Ward,147,11884827.238336064,1218851.3192662266,POINT (11884827.238336064 1218851.3192662266),850
917,Linh Xuan Ward,148,11884979.983882165,1218851.3192662266,POINT (11884979.983882165 1218851.3192662266),746
918,Linh Xuan Ward,149,11885132.729428265,1218851.3192662266,POINT (11885132.729428265 1218851.3192662266),717
919,Linh Xuan Ward,150,11885285.474974368,1218851.3192662266,POINT (11885285.474974368 1218851.3192662266),826
920,Linh Xuan Ward,151,11885438.22052047,1218851.3192662266,POINT (11885438.22052047 1218851.3192662266),889
921,Linh Xuan Ward,152,11885590.96606657,1218851.3192662266,POINT (11885590.96606657 1218851.3192662266),869
922,Linh Xuan Ward,153,11885743.711612672,1218851.3192662266,POINT (11885743.711612672 1218851.3192662266),856
923,Linh Xuan Ward,154,11885896.457158772,1218851.3192662266,POINT (11885896.457158772 1218851.3192662266),781
924,Linh Xuan Ward,155,11886049.202704873,1218851.3192662266,POINT (11886049.202704873 1218851.3192662266),554
925,Linh Xuan Ward,156,11886201.948250975,1218851.3192662266,POINT (11886201.948250975 1218851.3192662266),438
926,Linh Xuan Ward,157,11886354.693797076,1218851.3192662266,POINT (11886354.693797076 1218851.3192662266),470
927,Linh Xuan Ward,158,11886507.439343177,1218851.3192662266,POINT (11886507.439343177 1218851.3192662266),529
928,Linh Xuan Ward,159,11886660.18488928,1218851.3192662266,POINT (11886660.18488928 1218851.3192662266),696
929,Linh Xuan Ward,160,11886812.930435382,1218851.3192662266,POINT (11886812.930435382 1218851.3192662266),812
930,Linh Xuan Ward,161,11884674.492789961,1219004.066150935,POINT (11884674.492789961 1219004.066150935),854
931,Linh Xuan Ward,162,11884827.238336064,1219004.066150935,POINT (11884827.238336064 1219004.066150935),843
932,Linh Xuan Ward,163,11884979.983882165,1219004.066150935,POINT (11884979.983882165 1219004.066150935),800
933,Linh Xuan Ward,164,11885132.729428265,1219004.066150935,POINT (11885132.729428265 1219004.066150935),811
934,Linh Xuan Ward,165,11885285.474974368,1219004.066150935,POINT (11885285.474974368 1219004.066150935),851
935,Linh Xuan Ward,166,11885438.22052047,1219004.066150935,POINT (11885438.22052047 1219004.066150935),852
936,Linh Xuan Ward,167,11885590.96606657,1219004.066150935,POINT (11885590.96606657 1219004.066150935),847
937,Linh Xuan Ward,168,11885743.711612672,1219004.066150935,POINT (11885743.711612672 1219004.066150935),846
938,Linh Xuan Ward,169,11885896.457158772,1219004.066150935,POINT (11885896.457158772 1219004.066150935),817
939,Linh Xuan Ward,170,11886049.202704873,1219004.066150935,POINT (11886049.202704873 1219004.066150935),757
940,Linh Xuan Ward,171,11886201.948250975,1219004.066150935,POINT (11886201.948250975 1219004.066150935),596
941,Linh Xuan Ward,172,11886354.693797076,1219004.066150935,POINT (11886354.693797076 1219004.066150935),516
942,Linh Xuan Ward,173,11886507.439343177,1219004.066150935,POINT (11886507.439343177 1219004.066150935),694
943,Linh Xuan Ward,174,11886660.18488928,1219004.066150935,POINT (11886660.18488928 1219004.066150935),830
944,Linh Xuan Ward,175,11884827.238336064,1219156.813726393,POINT (11884827.238336064 1219156.813726393),788
945,Linh Xuan Ward,176,11884979.983882165,1219156.813726393,POINT (11884979.983882165 1219156.813726393),822
946,Linh Xuan Ward,177,11885132.729428265,1219156.813726393,POINT (11885132.729428265 1219156.813726393),876
947,Linh Xuan Ward,178,11885285.474974368,1219156.813726393,POINT (11885285.474974368 1219156.813726393),882
948,Linh Xuan Ward,179,11885438.22052047,1219156.813726393,POINT (11885438.22052047 1219156.813726393),876
949,Linh Xuan Ward,180,11885590.96606657,1219156.813726393,POINT (11885590.96606657 1219156.813726393),876
950,Linh Xuan Ward,181,11885743.711612672,1219156.813726393,POINT (11885743.711612672 1219156.813726393),880
951,Linh Xuan Ward,182,11885896.457158772,1219156.813726393,POINT (11885896.457158772 1219156.813726393),878
952,Linh Xuan Ward,183,11886049.202704873,1219156.813726393,POINT (11886049.202704873 1219156.813726393),975
953,Linh Xuan Ward,184,11886201.948250975,1219156.813726393,POINT (11886201.948250975 1219156.813726393),888
954,Linh Xuan Ward,185,11886354.693797076,1219156.813726393,POINT (11886354.693797076 1219156.813726393),744
955,Linh Xuan Ward,186,11886507.439343177,1219156.813726393,POINT (11886507.439343177 1219156.813726393),807
956,Linh Xuan Ward,187,11884827.238336064,1219309.5619926918,POINT (11884827.238336064 1219309.5619926918),676
957,Linh Xuan Ward,188,11884979.983882165,1219309.5619926918,POINT (11884979.983882165 1219309.5619926918),737
958,Linh Xuan Ward,189,11885132.729428265,1219309.5619926918,POINT (11885132.729428265 1219309.5619926918),855
959,Linh Xuan Ward,190,11885285.474974368,1219309.5619926918,POINT (11885285.474974368 1219309.5619926918),856
960,Linh Xuan Ward,191,11885438.22052047,1219309.5619926918,POINT (11885438.22052047 1219309.5619926918),864
961,Linh Xuan Ward,192,11885590.96606657,1219309.5619926918,POINT (11885590.96606657 1219309.5619926918),939
962,Linh Xuan Ward,193,11885743.711612672,1219309.5619926918,POINT (11885743.711612672 1219309.5619926918),975
963,Linh Xuan Ward,194,11885896.457158772,1219309.5619926918,POINT (11885896.457158772 1219309.5619926918),845
964,Linh Xuan Ward,195,11886049.202704873,1219309.5619926918,POINT (11886049.202704873 1219309.5619926918),811
965,Linh Xuan Ward,196,11886201.948250975,1219309.5619926918,POINT (11886201.948250975 1219309.5619926918),774
966,Linh Xuan Ward,197,11886354.693797076,1219309.5619926918,POINT (11886354.693797076 1219309.5619926918),768
967,Linh Xuan Ward,198,11884979.983882165,1219462.310949922,POINT (11884979.983882165 1219462.310949922),772
968,Linh Xuan Ward,199,11885132.729428265,1219462.310949922,POINT (11885132.729428265 1219462.310949922),839
969,Linh Xuan Ward,200,11885285.474974368,1219462.310949922,POINT (11885285.474974368 1219462.310949922),889
970,Linh Xuan Ward,201,11885438.22052047,1219462.310949922,POINT (11885438.22052047 1219462.310949922),918
971,Linh Xuan Ward,202,11885590.96606657,1219462.310949922,POINT (11885590.96606657 1219462.310949922),966
972,Linh Xuan Ward,203,11885743.711612672,1219462.310949922,POINT (11885743.711612672 1219462.310949922),822
973,Linh Xuan Ward,204,11885896.457158772,1219462.310949922,POINT (11885896.457158772 1219462.310949922),620
974,Linh Xuan Ward,205,11886049.202704873,1219462.310949922,POINT (11886049.202704873 1219462.310949922),724
975,Linh Xuan Ward,206,11886201.948250975,1219462.310949922,POINT (11886201.948250975 1219462.310949922),954
976,Linh Xuan Ward,207,11884979.983882165,1219615.0605981743,POINT (11884979.983882165 1219615.0605981743),813
977,Linh Xuan Ward,208,11885132.729428265,1219615.0605981743,POINT (11885132.729428265 1219615.0605981743),814
978,Linh Xuan Ward,209,11885285.474974368,1219615.0605981743,POINT (11885285.474974368 1219615.0605981743),863
979,Linh Xuan Ward,210,11885438.22052047,1219615.0605981743,POINT (11885438.22052047 1219615.0605981743),801
980,Linh Xuan Ward,211,11885590.96606657,1219615.0605981743,POINT (11885590.96606657 1219615.0605981743),576
981,Linh Xuan Ward,212,11885743.711612672,1219615.0605981743,POINT (11885743.711612672 1219615.0605981743),363
982,Linh Xuan Ward,213,11885896.457158772,1219615.0605981743,POINT (11885896.457158772 1219615.0605981743),498
983,Linh Xuan Ward,214,11886049.202704873,1219615.0605981743,POINT (11886049.202704873 1219615.0605981743),811
984,Linh Xuan Ward,215,11885132.729428265,1219767.8109375397,POINT (11885132.729428265 1219767.8109375397),882
985,Linh Xuan Ward,216,11885285.474974368,1219767.8109375397,POINT (11885285.474974368 1219767.8109375397),881
986,Linh Xuan Ward,217,11885438.22052047,1219767.8109375397,POINT (11885438.22052047 1219767.8109375397),756
987,Linh Xuan Ward,218,11885590.96606657,1219767.8109375397,POINT (11885590.96606657 1219767.8109375397),408
988,Linh Xuan Ward,219,11885743.711612672,1219767.8109375397,POINT (11885743.711612672 1219767.8109375397),415
989,Linh Xuan Ward,220,11885896.457158772,1219767.8109375397,POINT (11885896.457158772 1219767.8109375397),762
990,Linh Xuan Ward,221,11885132.729428265,1219920.5619681086,POINT (11885132.729428265 1219920.5619681086),882
991,Linh Xuan Ward,222,11885285.474974368,1219920.5619681086,POINT (11885285.474974368 1219920.5619681086),881
992,Linh Xuan Ward,223,11885438.22052047,1219920.5619681086,POINT (11885438.22052047 1219920.5619681086),837
993,Linh Xuan Ward,224,11885590.96606657,1219920.5619681086,POINT (11885590.96606657 1219920.5619681086),697
994,Linh Xuan Ward,225,11885743.711612672,1219920.5619681086,POINT (11885743.711612672 1219920.5619681086),745
995,Linh Xuan Ward,226,11885896.457158772,1219920.5619681086,POINT (11885896.457158772 1219920.5619681086),882
996,Linh Xuan Ward,227,11885285.474974368,1220073.3136899718,POINT (11885285.474974368 1220073.3136899718),807
997,Linh Xuan Ward,228,11885438.22052047,1220073.3136899718,POINT (11885438.22052047 1220073.3136899718),706
998,Linh Xuan Ward,229,11885590.96606657,1220073.3136899718,POINT (11885590.96606657 1220073.3136899718),599
999,Linh Xuan Ward,230,11885743.711612672,1220073.3136899718,POINT (11885743.711612672 1220073.3136899718),708
1000,Linh Xuan Ward,231,11885285.474974368,1220226.06610322,POINT (11885285.474974368 1220226.06610322),831
1001,Linh Xuan Ward,232,11885438.22052047,1220226.06610322,POINT (11885438.22052047 1220226.06610322),591
1002,Linh Xuan Ward,233,11885590.96606657,1220226.06610322,POINT (11885590.96606657 1220226.06610322),315
1003,Tam Binh Ward,0,11880961.995941725,1216196.2471153806,POINT (11880961.995941725 1216196.2471153806),454
1004,Tam Binh Ward,1,11881114.734074578,1216196.2471153806,POINT (11881114.734074578 1216196.2471153806),399
1005,Tam Binh Ward,2,11881267.472207427,1216196.2471153806,POINT (11881267.472207427 1216196.2471153806),346
1006,Tam Binh Ward,3,11881420.21034028,1216196.2471153806,POINT (11881420.21034028 1216196.2471153806),107
1007,Tam Binh Ward,4,11881572.948473131,1216196.2471153806,POINT (11881572.948473131 1216196.2471153806),97
1008,Tam Binh Ward,5,11880656.51967602,1216348.982007353,POINT (11880656.51967602 1216348.982007353),865
1009,Tam Binh Ward,6,11880809.257808872,1216348.982007353,POINT (11880809.257808872 1216348.982007353),698
1010,Tam Binh Ward,7,11880961.995941725,1216348.982007353,POINT (11880961.995941725 1216348.982007353),374
1011,Tam Binh Ward,8,11881114.734074578,1216348.982007353,POINT (11881114.734074578 1216348.982007353),316
1012,Tam Binh Ward,9,11881267.472207427,1216348.982007353,POINT (11881267.472207427 1216348.982007353),444
1013,Tam Binh Ward,10,11881420.21034028,1216348.982007353,POINT (11881420.21034028 1216348.982007353),353
1014,Tam Binh Ward,11,11881572.948473131,1216348.982007353,POINT (11881572.948473131 1216348.982007353),261
1015,Tam Binh Ward,12,11881725.686605982,1216348.982007353,POINT (11881725.686605982 1216348.982007353),308
1016,Tam Binh Ward,13,11881878.424738836,1216348.982007353,POINT (11881878.424738836 1216348.982007353),454
1017,Tam Binh Ward,14,11880656.51967602,1216501.7175884985,POINT (11880656.51967602 1216501.7175884985),750
1018,Tam Binh Ward,15,11880809.257808872,1216501.7175884985,POINT (11880809.257808872 1216501.7175884985),589
1019,Tam Binh Ward,16,11880961.995941725,1216501.7175884985,POINT (11880961.995941725 1216501.7175884985),446
1020,Tam Binh Ward,17,11881114.734074578,1216501.7175884985,POINT (11881114.734074578 1216501.7175884985),222
1021,Tam Binh Ward,18,11881267.472207427,1216501.7175884985,POINT (11881267.472207427 1216501.7175884985),356
1022,Tam Binh Ward,19,11881420.21034028,1216501.7175884985,POINT (11881420.21034028 1216501.7175884985),608
1023,Tam Binh Ward,20,11881572.948473131,1216501.7175884985,POINT (11881572.948473131 1216501.7175884985),608
1024,Tam Binh Ward,21,11881725.686605982,1216501.7175884985,POINT (11881725.686605982 1216501.7175884985),515
1025,Tam Binh Ward,22,11881878.424738836,1216501.7175884985,POINT (11881878.424738836 1216501.7175884985),265
1026,Tam Binh Ward,23,11882031.162871689,1216501.7175884985,POINT (11882031.162871689 1216501.7175884985),320
1027,Tam Binh Ward,24,11880656.51967602,1216654.4538589078,POINT (11880656.51967602 1216654.4538589078),620
1028,Tam Binh Ward,25,11880809.257808872,1216654.4538589078,POINT (11880809.257808872 1216654.4538589078),556
1029,Tam Binh Ward,26,11880961.995941725,1216654.4538589078,POINT (11880961.995941725 1216654.4538589078),756
1030,Tam Binh Ward,27,11881114.734074578,1216654.4538589078,POINT (11881114.734074578 1216654.4538589078),628
1031,Tam Binh Ward,28,11881267.472207427,1216654.4538589078,POINT (11881267.472207427 1216654.4538589078),498
1032,Tam Binh Ward,29,11881420.21034028,1216654.4538589078,POINT (11881420.21034028 1216654.4538589078),606
1033,Tam Binh Ward,30,11881572.948473131,1216654.4538589078,POINT (11881572.948473131 1216654.4538589078),774
1034,Tam Binh Ward,31,11881725.686605982,1216654.4538589078,POINT (11881725.686605982 1216654.4538589078),742
1035,Tam Binh Ward,32,11881878.424738836,1216654.4538589078,POINT (11881878.424738836 1216654.4538589078),416
1036,Tam Binh Ward,33,11882031.162871689,1216654.4538589078,POINT (11882031.162871689 1216654.4538589078),402
1037,Tam Binh Ward,34,11882183.901004538,1216654.4538589078,POINT (11882183.901004538 1216654.4538589078),702
1038,Tam Binh Ward,35,11882336.639137391,1216654.4538589078,POINT (11882336.639137391 1216654.4538589078),834
1039,Tam Binh Ward,36,11880656.51967602,1216807.1908186711,POINT (11880656.51967602 1216807.1908186711),652
1040,Tam Binh Ward,37,11880809.257808872,1216807.1908186711,POINT (11880809.257808872 1216807.1908186711),625
1041,Tam Binh Ward,38,11880961.995941725,1216807.1908186711,POINT (11880961.995941725 1216807.1908186711),757
1042,Tam Binh Ward,39,11881114.734074578,1216807.1908186711,POINT (11881114.734074578 1216807.1908186711),822
1043,Tam Binh Ward,40,11881267.472207427,1216807.1908186711,POINT (11881267.472207427 1216807.1908186711),737
1044,Tam Binh Ward,41,11881420.21034028,1216807.1908186711,POINT (11881420.21034028 1216807.1908186711),691
1045,Tam Binh Ward,42,11881572.948473131,1216807.1908186711,POINT (11881572.948473131 1216807.1908186711),814
