Unnamed: 0,image,pred,lat,lon,found_Anditi
21709,Mỹ Hào District-384.jpeg,0.5890801586210728,20.897504407774438N,106.07477641141628E,[]
21710,Long Hồ District-8266.jpeg,0.589029386639595,10.291431914088033N,106.0112105637188E,[]
21716,Cao Lanh City-2754.jpeg,0.5889315754175186,10.456748473136297N,105.59065230881261E,[]
21721,Bến Tre City-3169.jpeg,0.5888290628790855,10.266406941569157N,106.3584313487571E,[]
21726,Ninh Bình-1026.jpeg,0.5887980409897864,20.241527475479803N,105.97732532097633E,[]
21731,Hiệp Hòa District-7166.jpeg,0.5886821839958429,21.356460815681647N,105.9283114995971E,[]
21734,Sa Đéc City-2590.jpeg,0.5885049533098936,10.359693876558092N,105.71073046771518E,[]
21736,Hiệp Hòa District-3796.jpeg,0.588440801948309,21.30929947897962N,105.9847271263937E,[]
21744,Cao Lanh City-1764.jpeg,0.5882551297545433,10.437883938456077N,105.65368325070345E,[]
21745,Châu Thành District-1583.jpeg,0.5882041938602924,10.265091671356753N,106.210145356681E,[]
21746,Ninh Bình-809.jpeg,0.5881873294711113,20.236137608428162N,105.9888148571995E,[]
21747,Duy Tiên District-3848.jpeg,0.5881366431713104,20.651037912583238N,105.96913115931666E,[]
21750,Hiệp Hòa District-8696.jpeg,0.5880522467195988,21.384757617702867N,105.99485300812638E,[]
21751,Go Cong Town-843.jpeg,0.5880462639033794,10.364397671672586N,106.69366265537386E,[]
21755,Cai Lậy Town-1405.jpeg,0.5879236720502377,10.38846097225439N,106.15394254116356E,[]
21765,Châu Thành District-8865.jpeg,0.5878268890082836,10.313600474820154N,106.28957595030342E,[]
21769,Thái Bình-1642.jpeg,0.5876197461038828,20.452722509646126N,106.32775933155762E,[]
21774,Cao Lanh City-349.jpeg,0.5875017568469048,10.414977003487248N,105.67423681871132E,[]
21777,Châu Thành District-9935.jpeg,0.5873652957379818,10.323032742160255N,106.32655226112767E,[]
21787,Vĩnh Long-1840.jpeg,0.5870356261730194,10.262472072505853N,105.89118531769084E,[]
21790,Châu Thành District-8900.jpeg,0.5869260989129543,10.313600474820154N,106.33750820507557E,[]
21791,Mỹ Tho-2310.jpeg,0.5868842005729675,10.369134473111249N,106.40945796833202E,[]
21807,Mỹ Hào District-899.jpeg,0.5864656902849674,20.91097907540357N,106.11661220911876E,[]
21812,Cai Lậy Town-4541.jpeg,0.5862870439887047,10.446402043057908N,106.14709211555929E,[]
21817,Hiệp Hòa District-2425.jpeg,0.5861486829817295,21.28774001077299N,105.93843738132982E,[]
21821,Thái Bình-87.jpeg,0.5860846638679504,20.4082561064701N,106.32200681672894E,[]
21824,Hiệp Hòa District-7982.jpeg,0.5859712809324265,21.369935483310798N,105.92541839053061E,[]
21825,Cai Lậy Town-4524.jpeg,0.5859701186418533,10.446402043057908N,106.12380066850477E,[]
21828,Duy Tiên District-3143.jpeg,0.5858077146112919,20.641605645242862N,105.9460942824821E,[]
21838,Thanh Liêm District-6135.jpeg,0.5855977796018124,20.4868269480686N,105.90744481807246E,[]
21840,Châu Thành District-7248.jpeg,0.5855817720293999,10.301473273954299N,106.40050488277608E,[]
21851,Thái Bình-1281.jpeg,0.5853548003360629,20.444637709068665N,106.38384635113702E,[]
21853,Tây Ninh City-3730.jpeg,0.5853315219283104,11.377119309224963N,106.07702317758954E,[]
21855,Cao Lanh City-4474.jpeg,0.5852938862517476,10.493130075733859N,105.6070951632189E,[]
21858,Long Xuyen City-4540.jpeg,0.5852239690721035,10.409517477147261N,105.43721748773795E,[]
21868,Cai Lậy Town-390.jpeg,0.5850624591112137,10.369596437574177N,106.13065109410903E,[]
21880,Long Hồ District-2010.jpeg,0.5848667845129967,10.170159905429546N,105.90440943197059E,[]
21884,Cai Lậy Town-1061.jpeg,0.5847857259213924,10.383071105202898N,106.12654083874648E,[]
21886,Cao Lanh City-2938.jpeg,0.5847634859383106,10.460790873424916N,105.58791183307821E,[]
21887,Hung Yen City-741.jpeg,0.5847477987408638,20.627350007688996N,106.08496469856384E,[]
21891,Hung Yen City-3394.jpeg,0.584619764238596,20.706850546700757N,106.02736169958966E,[]
21901,Tây Ninh City-343.jpeg,0.5843448210507631,11.307051037555466N,106.13749763107424E,['982.jpeg']
21902,Trà Vinh City-433.jpeg,0.5842706635594368,9.906844904204599N,106.346814196279E,[]
21903,Thái Bình-52.jpeg,0.5842634364962578,20.405561172944275N,106.3234449454361E,[]
21904,Binh Minh Town-4423.jpeg,0.584241796284914,10.102967077922093N,105.8528998268538E,[]
21907,Mỹ Hào District-1078.jpeg,0.5841729436069727,20.915021475692306N,106.136808801113E,[]
21911,Mỹ Tho-877.jpeg,0.5841157287359238,10.344880071379546N,106.3998693157666E,[]
21912,Yên Mỹ District-4037.jpeg,0.5840880554169416,20.92460581238234N,106.00464531976523E,[]
21923,Vĩnh Long-994.jpeg,0.583771463483572,10.24899740487713N,105.89118531769084E,[]
21933,Bac Giang City-2869.jpeg,0.5835954286158085,21.29956427868906N,106.172148660295E,[]
21938,Thanh Liêm District-7625.jpeg,0.5834955107420683,20.512428816563894N,105.92182538680898E,[]
21939,Tây Ninh City-4778.jpeg,0.5834888108074665,11.393288910379463N,106.11000924312664E,[]
21941,Cai Lậy Town-6647.jpeg,0.5834426321089268,10.492215912995576N,106.12928100898819E,[]
21943,Tây Ninh City-3194.jpeg,0.5834143348038197,11.367687041884835N,106.13749763107424E,[]
21944,Long Hồ District-8686.jpeg,0.5834074206650257,10.299516714665266N,106.00299509204586E,[]
21948,Long Hồ District-7776.jpeg,0.5833231955766678,10.283347113510802N,105.95917924312353E,[]
21949,Tây Ninh City-5875.jpeg,0.5832715556025505,11.41350091182259N,106.11550692071616E,[]
21951,Hiệp Hòa District-9474.jpeg,0.583249818533659,21.404969619146602N,105.96592191746147E,[]
21960,Binh Minh Town-2779.jpeg,0.5830301158130169,10.057153207984456N,105.8008987025575E,[]
21961,Tây Ninh City-4424.jpeg,0.582987692207098,11.387899043327963N,106.09489062975544E,[]
21965,Long Hồ District-8675.jpeg,0.5828538984060287,10.299516714665266N,105.98793339397882E,[]
21968,Binh Minh Town-182.jpeg,0.5828284099698067,9.996517203655236N,105.87753193836252E,[]
21970,Thanh Liêm District-2123.jpeg,0.5827555879950523,20.42888587726348N,105.91894927306168E,[]
21977,Châu Thành District-9588.jpeg,0.5826085172593594,10.318990341871643N,106.3868099528412E,[]
21978,Long Xuyen City-4295.jpeg,0.5825573652982712,10.404127610095772N,105.39612204787835E,[]
21982,Trà Vinh City-242.jpeg,0.5824182890355587,9.90010757039024N,106.33860589693562E,[]
21986,Thái Bình-1926.jpeg,0.5823861807584763,20.458112376697763N,106.38097009372268E,[]
21998,Cao Lanh City-1277.jpeg,0.5821510292589664,10.429799137878842N,105.68108800804731E,[]
22001,Châu Thành District-3613.jpeg,0.5821066908538342,10.278566338985474N,106.36900654392583E,[]
22003,Long Hồ District-7295.jpeg,0.5820871330797672,10.273914846170692N,106.00299509204586E,[]
22006,Tây Ninh City-41.jpeg,0.5820212662220001,11.29627130345247N,106.12100459830566E,[]
22008,Mỹ Tho-1300.jpeg,0.5819736421108246,10.352964871956782N,106.33548836282719E,[]
22009,Trà Vinh City-969.jpeg,0.5819634199142456,9.925709438884796N,106.33176564748287E,"['746.jpeg', '750.jpeg']"
22015,Tây Ninh City-6659.jpeg,0.5818543024361134,11.43236544650284N,106.11688134011352E,[]
22019,Long Hồ District-2305.jpeg,0.581774927675724,10.172854838955288N,105.99888735620941E,[]
22021,Sa Đéc City-72.jpeg,0.5817643404006958,10.26806613668278N,105.72168753605945E,[]
22022,Cai Lậy Town-366.jpeg,0.5817611515522003,10.368248970811303N,106.16901347749294E,[]
22037,Cai Lậy Town-569.jpeg,0.5813686065375805,10.373638837862787N,106.15531262628441E,[]
22038,Hiệp Hòa District-8559.jpeg,0.5813642367720604,21.38206268417704N,105.97604779919419E,[]
22042,Binh Minh Town-1216.jpeg,0.5812278352677822,10.023466538912665N,105.85563672813252E,[]
22045,Phu Ly City-2776.jpeg,0.5811738669872284,20.55454187759053N,105.99339484041693E,[]
22049,Mỹ Tho-3579.jpeg,0.5810891203582287,10.392041408080079N,106.36425432052353E,[]
22053,Hiệp Hòa District-7648.jpeg,0.5809955857694149,21.363198149496224N,105.9847271263937E,[]
22054,Hiệp Hòa District-6566.jpeg,0.580954710021615,21.347028548341235N,106.0266772078578E,[]
22055,Hiệp Hòa District-1053.jpeg,0.5809332206845284,21.26348560904052N,105.95290292666226E,[]
22056,Châu Thành District-9599.jpeg,0.5809074826538563,10.318990341871643N,106.4018743757696E,[]
22058,Long Hồ District-8913.jpeg,0.5808984115719795,10.304906581716757N,105.96054848840235E,[]
22061,Long Hồ District-8983.jpeg,0.580843910574913,10.306254048479625N,105.97697943174823E,[]
22064,Thái Bình-746.jpeg,0.5808060579001904,20.433857974965385N,106.38672260855135E,[]
22067,Chau Doc City-1845.jpeg,0.5807092450559139,10.66479327348329N,105.04665765254182E,"['2.jpeg', '1.jpeg']"
22072,Long Hồ District-2409.jpeg,0.5805821195244789,10.174202305718163N,105.9865641487E,[]
22080,Duy Tiên District-2684.jpeg,0.5804181173443794,20.63486831142831N,105.97633018332745E,[]
22083,Long Hồ District-9376.jpeg,0.5803917944431305,10.317033782582604N,105.98519490342119E,[]
22086,Châu Thành District-3794.jpeg,0.5803448148071766,10.279913805748345N,106.31559631717974E,[]
22092,Long Hồ District-5566.jpeg,0.5802453942596912,10.226753509470168N,105.9181018847588E,[]
22093,Châu Thành District-1956.jpeg,0.580203864723444,10.267786604882494N,106.24986065349223E,[]
22095,Cai Lậy Town-3670.jpeg,0.5801641885191202,10.43157990866631N,106.1142100726588E,['763.jpeg']
22096,Thái Bình-1356.jpeg,0.580150905996561,20.445985175831574N,106.39391325208717E,[]
22098,Bến Tre City-1179.jpeg,0.5801279172301292,10.228677872208738N,106.36253914363279E,[]
22101,Phu Ly City-3507.jpeg,0.5800945237278938,20.569364011982547N,105.96173729116788E,[]
22103,Long Hồ District-4627.jpeg,0.5800550244748592,10.206541508027088N,105.97834867702704E,[]
22106,Mỹ Tho-2637.jpeg,0.579949177801609,10.37587180692561N,106.33137894029916E,[]
22110,Hiệp Hòa District-5879.jpeg,0.5798164680600166,21.33894374776375N,105.9225252814641E,[]
22111,Mỹ Tho-290.jpeg,0.5797460414469242,10.332752870513698N,106.32452990275242E,[]
22113,Tây Ninh City-881.jpeg,0.5796691253781319,11.32187317194709N,106.1251278564978E,[]
22123,Go Cong Town-942.jpeg,0.5795404724776745,10.367092605198332N,106.68270253983648E,[]
22124,Chau Doc City-4350.jpeg,0.5795086026191711,10.705217276369488N,105.11110668603992E,[]
22125,Phu Ly City-3410.jpeg,0.579492948949337,20.56801654521964N,105.90130015169242E,[]
22126,Châu Thành District-10515.jpeg,0.5794801693409681,10.332465009500362N,106.36215907895837E,[]
22130,Binh Minh Town-1535.jpeg,0.5793747678399086,10.030203872727025N,105.88300574092003E,[]
22135,Ninh Bình-1674.jpeg,0.5793170556426048,20.257697076634713N,105.9600910166416E,[]
22136,Châu Thành District-5062.jpeg,0.579230397939682,10.28799860632558N,106.24301318852476E,[]
22141,Sa Đéc City-1372.jpeg,0.5791166089475155,10.311185073094691N,105.72168753605945E,[]
22142,Thanh Liêm District-4197.jpeg,0.5791080258786678,20.458530146047487N,105.96209097927128E,[]
22148,Long Hồ District-3892.jpeg,0.5790197625756264,10.193066840398368N,105.9701332053541E,[]
22149,Cai Lậy Town-5511.jpeg,0.5789898335933685,10.463919110975251N,106.17723398821808E,[]
22150,Sa Đéc City-198.jpeg,0.5789875164628029,10.272108536971395N,105.77099434360873E,[]
22156,Long Hồ District-7883.jpeg,0.5788333304226398,10.284694580273671N,106.00025660148823E,[]
22159,Cao Lanh City-4495.jpeg,0.5787803940474987,10.493130075733859N,105.63587015842995E,[]
22169,Mỹ Hào District-2310.jpeg,0.5785523541271687,20.93927587742473N,106.1382514148269E,[]
22175,Long Hồ District-5852.jpeg,0.5784501917660236,10.230795909758786N,106.02490301650705E,[]
22176,Châu Thành District-6015.jpeg,0.5784425716847181,10.293388473377066N,106.38544045984771E,[]
22178,Mỹ Hào District-2054.jpeg,0.5783954579383135,20.935233477136N,106.125267891402E,[]
22180,Hiệp Hòa District-5842.jpeg,0.5783488918095827,21.337596281000838N,106.02378409879131E,[]
22182,Long Hồ District-2853.jpeg,0.5782293863594532,10.17959217276965N,105.97834867702704E,[]
22184,Vĩnh Long-1842.jpeg,0.578196257352829,10.262472072505853N,105.89392398122901E,[]
22188,Châu Thành District-10153.jpeg,0.5780881345272064,10.325727675686002N,106.34435567004302E,[]
22192,Long Hồ District-7498.jpeg,0.5780453104525805,10.277957246459307N,105.99067188453644E,[]
22193,Châu Thành District-8577.jpeg,0.5780388191342354,10.310905541294407N,106.38270147386073E,[]
22195,Hoa Lư District-3638.jpeg,0.5780038125813007,20.285577113905376N,105.9061843550173E,[]
22202,Thái Bình-2703.jpeg,0.5778640620410442,20.478324378141412N,106.34645500475075E,[]
22203,Chau Doc City-2386.jpeg,0.5778621174395084,10.67287807406053N,105.10973543000804E,[]
22204,Trà Vinh City-3083.jpeg,0.5778575036674738,9.997125177316981N,106.31671709868672E,[]
22205,Cao Lanh City-2363.jpeg,0.577855359762907,10.448663672559062N,105.6070951632189E,[]
22212,Long Hồ District-4919.jpeg,0.5777426473796368,10.21327884184145N,105.93179433754707E,[]
22214,Tây Ninh City-455.jpeg,0.5776962973177433,11.311093437844091N,106.09489062975544E,[]
22217,Hiệp Hòa District-3511.jpeg,0.5776521302759647,21.305257078690875N,105.97604779919419E,[]
22218,Long Hồ District-683.jpeg,0.5776481218636036,10.15264283751221N,106.00162584676706E,[]
22226,Mỹ Hào District-586.jpeg,0.5774406939744949,20.902894274826092N,106.0949730034106E,[]
22231,Go Cong Town-1171.jpeg,0.5773299559950829,10.373829939012698N,106.64708216433996E,[]
22237,Ninh Bình-2404.jpeg,0.5771183371543884,20.287341345418707N,105.9600910166416E,[]
22243,Châu Thành District-2003.jpeg,0.5770430099219084,10.267786604882494N,106.31422682418624E,[]
22247,Châu Thành District-4920.jpeg,0.5768787879496813,10.286651139562707N,106.3457251630365E,[]
22249,Cai Lậy Town-72.jpeg,0.5768427811563015,10.35746923670832N,106.11558015777963E,[]
22251,Mỹ Hào District-887.jpeg,0.5768141187727451,20.91097907540357N,106.09930084455222E,[]
22256,Thanh Liêm District-3156.jpeg,0.5767697840929031,20.44505547841839N,105.85711282749462E,[]
22257,Duy Tiên District-2084.jpeg,0.5767361521720886,20.626783510850842N,105.93457584406481E,[]
22258,Tam Điệp-968.jpeg,0.576720992103219,20.130475207820087N,105.94119488232266E,[]
22262,Tây Ninh City-4085.jpeg,0.5766051895916462,11.382509176276463N,106.10176272674236E,[]
22264,Thanh Liêm District-3006.jpeg,0.576573695987463,20.442360544892573N,105.91319704556706E,[]
22267,Long Xuyen City-235.jpeg,0.5764796305447817,10.31384733698332N,105.42077931179409E,[]
22268,Long Hồ District-1789.jpeg,0.5764747150242329,10.167464971903803N,105.90851716780709E,[]
22269,Tây Ninh City-3767.jpeg,0.5764662623405457,11.377119309224963N,106.12787669529254E,[]
22270,Phu Ly City-1886.jpeg,0.5764541048556566,20.539719743198518N,105.93007974191885E,[]
22273,Long Hồ District-9030.jpeg,0.5763350985944271,10.307601515242501N,105.96465622423881E,[]
22276,Tây Ninh City-1335.jpeg,0.5762802320532501,11.332652906050088N,106.10038830734497E,[]
22278,Long Hồ District-5945.jpeg,0.5762668997049332,10.233490843284528N,105.98382565814235E,[]
22282,Ninh Bình-1032.jpeg,0.5762242497876287,20.241527475479803N,105.9859424731437E,[]
22285,Tây Ninh City-658.jpeg,0.5761502031236887,11.316483304895591N,106.11550692071616E,[]
22288,Thanh Liêm District-3228.jpeg,0.5760873220860958,20.44505547841839N,105.9606529223976E,[]
22293,Cao Lanh City-5199.jpeg,0.5760131534188986,10.510647143651203N,105.58928207094542E,[]
22294,Long Hồ District-1102.jpeg,0.5759963393211365,10.158032704563702N,106.01805679011294E,[]
22296,Mỹ Hào District-423.jpeg,0.5759696885943413,20.897504407774438N,106.1310383462575E,[]
22297,Châu Thành District-2754.jpeg,0.5759619697928429,10.273176471933986N,106.34846414902348E,[]
22304,Châu Thành District-10461.jpeg,0.5758452713489532,10.331117542737495N,106.35942009297142E,[]
22306,Cai Lậy Town-872.jpeg,0.5757972300052643,10.379028704914282N,106.17723398821808E,[]
22307,Mỹ Tho-1770.jpeg,0.5757920853793621,10.361049672534014N,106.3217902877337E,[]
22309,Tây Ninh City-4537.jpeg,0.5757534019649029,11.38924651009084N,106.12925111468995E,[]
22316,Sa Đéc City-1826.jpeg,0.5755504481494427,10.327354674249158N,105.72579643668855E,[]
22319,Cai Lậy Town-6017.jpeg,0.5755374617874622,10.474698845078231N,106.11146990241708E,[]
22325,Bac Giang City-1402.jpeg,0.5754080843180418,21.271267476667855N,106.18660823315636E,[]
22326,Sa Đéc City-2536.jpeg,0.5753625631332397,10.35699894303235N,105.72853570377463E,[]
22331,Mỹ Hào District-1511.jpeg,0.5752700939774513,20.924453743032693N,106.13392357368524E,[]
22338,Châu Thành District-895.jpeg,0.5752013847231865,10.258354337542391N,106.31148783819927E,[]
22339,Go Cong Town-1101.jpeg,0.5751752704381943,10.371135005486948N,106.68818259760518E,[]
22340,Mỹ Hào District-3496.jpeg,0.5751494020223618,20.958140412105514N,106.12238266397425E,[]
22342,Binh Minh Town-4400.jpeg,0.5750768408179283,10.101619611159222N,105.8570051787719E,[]
22348,Mỹ Tho-2850.jpeg,0.5749420523643494,10.379914207214231N,106.31494125018696E,[]
22349,Hiệp Hòa District-9431.jpeg,0.5749417059123516,21.403622152383686N,105.97026158106122E,[]
22361,Phu Ly City-3285.jpeg,0.57477667927742,20.565321611693822N,105.89698321315845E,[]
22364,Cai Lậy Town-78.jpeg,0.5747230835258961,10.35746923670832N,106.12380066850477E,[]
22367,Bến Tre City-3326.jpeg,0.5746651720255613,10.271796808620646N,106.34747722908854E,[]
22370,Châu Thành District-1555.jpeg,0.5746417678892612,10.265091671356753N,106.17179955286329E,[]
22376,Bac Giang City-522.jpeg,0.5745676653459668,21.24836054169831N,106.22854099445433E,[]
22378,Châu Thành District-5976.jpeg,0.5745068490505219,10.293388473377066N,106.3320302331016E,[]
22380,Duy Tiên District-2862.jpeg,0.574457467533648,20.63756324495413N,105.96625154971235E,[]
22381,Duy Tiên District-1745.jpeg,0.5744568258523941,20.621393643799195N,105.98640881694259E,[]
22390,Hiệp Hòa District-6810.jpeg,0.5743395332247019,21.351070948629985N,105.96881502652796E,[]
22392,Phu Ly City-303.jpeg,0.574305297806859,20.511422941177397N,105.88978831560186E,[]
22396,Go Cong Town-2086.jpeg,0.5742455311119556,10.398084340744397N,106.65667226543519E,[]
22410,Châu Thành District-1202.jpeg,0.5740407928824425,10.261049271068135N,106.41009133373053E,[]
22415,Bac Giang City-3318.jpeg,0.5738776214420795,21.314386413081127N,106.15479717286136E,[]
22418,Yên Mỹ District-99.jpeg,0.573850940912962,20.845105273370503N,106.03781871130316E,[]
22419,Cao Lanh City-3794.jpeg,0.5738247986882925,10.479655408105131N,105.60572492535172E,[]
22420,Binh Minh Town-4223.jpeg,0.5738116055727005,10.096229744107738N,105.82689926470562E,[]
22421,Binh Minh Town-3487.jpeg,0.5737991947680712,10.076017742664664N,105.8077409557544E,[]
22426,Yên Mỹ District-2874.jpeg,0.5737548153847456,20.901698877412823N,106.00897228387889E,[]
22427,Thái Bình-1221.jpeg,0.5737523417919874,20.444637709068665N,106.29755862870716E,[]
22429,Bến Tre City-1933.jpeg,0.5736984983086586,10.242152539837459N,106.40498635734843E,[]
22432,Tây Ninh City-3014.jpeg,0.5736839398741722,11.364992108359088N,106.11413250131875E,[]
22436,Cai Lậy Town-1653.jpeg,0.5736068189144135,10.392503372543006N,106.16079296676783E,[]
22437,Cai Lậy Town-4298.jpeg,0.573601258918643,10.442359642769288N,106.1375015197133E,[]
22440,Thái Bình-729.jpeg,0.5735757779330015,20.433857974965385N,106.36227442052956E,[]
22450,Sa Đéc City-2492.jpeg,0.5733128041028976,10.355651476269477N,105.71483936834429E,[]
22452,Tây Ninh City-2740.jpeg,0.5732764974236488,11.359602241307586N,106.17048369661134E,[]
22456,Duy Tiên District-3973.jpeg,0.5732286479324102,20.652385379346146N,106.00800588897498E,[]
22459,Cai Lậy Town-212.jpeg,0.5731778182089329,10.364206570522683N,106.09639896608768E,[]
22461,Cao Lanh City-2136.jpeg,0.5731226280331612,10.444621272270446N,105.60298444961734E,[]
22463,Phu Ly City-149.jpeg,0.573104614391923,20.501990673837025N,105.9142509672943E,[]
22467,Châu Thành District-8402.jpeg,0.5729853175580502,10.309558074531536N,106.39365741780868E,[]
22470,Thái Bình-618.jpeg,0.5729313381016254,20.43116304143958N,106.37521757889405E,[]
22474,Binh Minh Town-1174.jpeg,0.5727954059839249,10.022119072149795N,105.87753193836252E,[]
22475,Cai Lậy Town-6143.jpeg,0.5727649256587029,10.477393778603979N,106.11009981729622E,[]
22477,Yên Mỹ District-3087.jpeg,0.5727361291646957,20.90574127770157N,105.98156817782578E,[]
22479,Tây Ninh City-330.jpeg,0.5727153271436691,11.307051037555466N,106.11963017890828E,[]
22484,Cai Lậy Town-1963.jpeg,0.5725168101489544,10.397893239594495N,106.14435194531758E,[]
22492,Yên Mỹ District-2024.jpeg,0.5723716653883457,20.886876743020792N,106.08685763792444E,[]
22495,Cai Lậy Town-1605.jpeg,0.5722351055592299,10.392503372543006N,106.09502888096684E,['81.jpeg']
22502,Thanh Liêm District-3191.jpeg,0.5720387697219849,20.44505547841839N,105.90744481807246E,[]
22507,Châu Thành District-4067.jpeg,0.5718903001397848,10.281261272511216N,106.3868099528412E,[]
22508,Châu Thành District-2887.jpeg,0.5718667022883892,10.274523938696857N,106.23479623056382E,[]
22518,Long Xuyen City-5126.jpeg,0.5716610439121723,10.425687078301731N,105.42077931179409E,[]
22525,Châu Thành District-3848.jpeg,0.5714472904801369,10.279913805748345N,106.38954893882818E,[]
22528,Cai Lậy Town-2267.jpeg,0.5713754296302795,10.403283106645986N,106.1525724560427E,[]
22529,Go Cong Town-65.jpeg,0.5713706854730844,10.340143269940887N,106.66078230876171E,[]
22531,Tây Ninh City-6640.jpeg,0.5713582336902618,11.431017979739966N,106.15399066384279E,[]
22533,Cai Lậy Town-3469.jpeg,0.5713165253400803,10.427537508377691N,106.11558015777963E,[]
22534,Cao Lanh City-4299.jpeg,0.571262564510107,10.489087675445242N,105.65094277496904E,[]
22538,Thái Bình-1668.jpeg,0.5711561515927315,20.452722509646126N,106.36515067794389E,[]
22549,Cao Lanh City-432.jpeg,0.570882685482502,10.41632447025012N,105.6769772944457E,[]
22551,Mỹ Hào District-2385.jpeg,0.5708514079451561,20.940623344187646N,106.125267891402E,[]
22552,Mỹ Tho-2745.jpeg,0.5708390511572361,10.377219273688485N,106.37658258810765E,[]
22556,Châu Thành District-442.jpeg,0.5706763751804829,10.252964470490902N,106.24712166750521E,[]
22559,Châu Thành District-5509.jpeg,0.5706608444452286,10.290693539851324N,106.26903355540104E,[]
22563,Duy Tiên District-5929.jpeg,0.570581023581326,20.694156848996396N,106.00800588897498E,[]
22569,Long Hồ District-200.jpeg,0.5703545045107603,10.14455803693498N,105.94000980922003E,[]
22580,Cai Lậy Town-1852.jpeg,0.5701552405953407,10.39654577283162N,106.10050922145024E,[]
22581,Vĩnh Long-906.jpeg,0.5700270645320415,10.246302471351386N,105.98566920975762E,[]
22589,Cai Lậy Town-232.jpeg,0.569830134510994,10.364206570522683N,106.12380066850477E,[]
22590,Long Hồ District-8411.jpeg,0.5698247291147709,10.294126847613777N,106.01257980899764E,[]
22594,Mỹ Hào District-2546.jpeg,0.569757092744112,20.94331827771347N,106.11228436797707E,[]
22596,Mỹ Tho-2395.jpeg,0.5697289146482944,10.371829406636992N,106.31357144267761E,[]
22606,Bến Tre City-1880.jpeg,0.5694614592939615,10.242152539837459N,106.33241531454428E,['690.jpeg']
22608,Châu Thành District-2484.jpeg,0.5694236904382706,10.271829005171114N,106.22247079362242E,[]
22615,Long Hồ District-6987.jpeg,0.5693036429584026,10.268524979119206N,105.96465622423881E,[]
22619,Cai Lậy Town-5096.jpeg,0.5692085660994053,10.45718177716089N,106.09502888096684E,[]
22626,Hiệp Hòa District-7523.jpeg,0.5690959710627794,21.361850682733312N,105.92541839053061E,[]
22634,Hiệp Hòa District-8328.jpeg,0.5688869133591652,21.376672817125378N,105.963028808395E,[]
22638,Cai Lậy Town-3867.jpeg,0.5687877647578716,10.434274842192053N,106.1854544989432E,[]
22644,Sa Đéc City-1781.jpeg,0.5687134563922882,10.326007207486287N,105.71346973480124E,[]
22647,Long Hồ District-9494.jpeg,0.5686399601399899,10.321076182871224N,105.99888735620941E,[]
22648,Châu Thành District-5095.jpeg,0.5686383098363876,10.28799860632558N,106.28820645730995E,[]
22654,Long Hồ District-3417.jpeg,0.5685335453599691,10.18632950658401N,105.99751811093057E,[]
22657,Châu Thành District-4757.jpeg,0.5683478526771069,10.28530367279983N,106.42378626366543E,[]
22658,Cai Lậy Town-870.jpeg,0.5683472007513046,10.379028704914282N,106.17449381797637E,[]
22660,Yên Mỹ District-4306.jpeg,0.568329468369484,20.932690612959814N,106.04214567541679E,[]
22663,Duy Tiên District-127.jpeg,0.5683114230632782,20.566147506519858N,105.98208940253609E,[]
22665,Châu Thành District-2001.jpeg,0.5682818666100502,10.267786604882494N,106.31148783819927E,[]
22668,Yên Mỹ District-299.jpeg,0.5682618990540504,20.853190073947978N,106.02195317621977E,[]
22670,Hiệp Hòa District-1548.jpeg,0.5682016592472792,21.27291787638092N,105.9471167085293E,[]
22674,Bến Tre City-1663.jpeg,0.5681763840839267,10.238110139548848N,106.3584313487571E,[]
22677,Duy Tiên District-4258.jpeg,0.5680995509028435,20.656427779634885N,106.01520491298577E,[]
22678,Thái Bình-1341.jpeg,0.5680897254496813,20.445985175831574N,106.37234132147972E,[]
22679,Chau Doc City-3094.jpeg,0.5680673122406006,10.683657808163517N,105.10836417397618E,[]
22682,Châu Thành District-10459.jpeg,0.5680290535092354,10.331117542737495N,106.35668110698441E,[]
22684,Hoa Lư District-5100.jpeg,0.5679588289931417,20.32061124974102N,105.91623801927338E,[]
22692,Tây Ninh City-1663.jpeg,0.5678808465600014,11.339390239864464N,106.13612321167683E,[]
22708,Cao Lanh City-2015.jpeg,0.5675548687577248,10.441926338744695N,105.65779396430501E,[]
22715,Thanh Liêm District-5185.jpeg,0.5674458965659142,20.473352280439503N,105.90169259057785E,[]
22722,Chau Doc City-3995.jpeg,0.5672752037644386,10.698479942555121N,105.10425040588055E,[]
22724,Cao Lanh City-4747.jpeg,0.5672522652894258,10.49851994278535N,105.6070951632189E,[]
22725,Thanh Liêm District-1249.jpeg,0.5672374237328768,20.41271627610855N,105.94195818304013E,[]
22728,Thanh Liêm District-3906.jpeg,0.5671965144574642,20.45448774575876N,105.95346263802935E,[]
22729,Châu Thành District-1335.jpeg,0.5671513006091118,10.262396737831006N,106.31422682418624E,[]
22731,Long Hồ District-3411.jpeg,0.5671120770275593,10.18632950658401N,105.98930263925763E,[]
22737,Sa Đéc City-1352.jpeg,0.5670478902757168,10.309837606331815N,105.74771057337713E,[]
22739,Thanh Liêm District-7173.jpeg,0.5669593028724194,20.50299654922353N,105.98366183237607E,[]
22742,Yên Mỹ District-1105.jpeg,0.5669206250458956,20.87205460862875N,106.05224192501532E,[]
22746,Yên Mỹ District-3101.jpeg,0.5668314695358276,20.90574127770157N,106.0017606770228E,[]
22754,Thái Bình-3024.jpeg,0.566593237221241,20.487756645481788N,106.36227442052956E,[]
